label,time_s,x_g,y_g,z_g
0,0.0,0.18615675,1.45568475,0.5712876
0,0.02,0.19946238,1.57763268,0.43994028
0,0.04,0.20373483,1.66979553,0.37878321
0,0.06,0.16918902,1.76195838,0.32690346
0,0.08,0.10998507,1.80944361,0.30505293
0,0.1,0.04406727,1.70385306,0.31787028
0,0.12,0.01245114,1.51293558,0.37792872
0,0.14,-0.04113759,1.30566072,0.4162587
0,0.16,-0.10510227,1.24035327,0.51403677
0,0.18,-0.12060516,1.20104673,0.60461271
0,0.2,-0.15808065,1.16955267,0.63830403
0,0.22,-0.23876892,0.9912084,0.49755732
0,0.24,-0.30578535,0.73376277,0.27941823
0,0.26,-0.48083373,0.21105903,0.46691775
0,0.28,-0.40490619,-0.14990196,0.1977534
0,0.3,-0.39721578,-0.195312,0.18542433
0,0.32,0.24597105,-0.9545874,0.89343033
0,0.34,-0.31591716000000003,0.29919357,0.7141095000000001
0,0.36,0.06420882,-0.08923317,0.80370888
0,0.38,-0.23901306,-0.30102462,0.83239533
0,0.4,-0.35290437,-0.42248427,0.82336215
0,0.42,-0.3930654,-0.53637558,0.45971562
0,0.44,-0.38879295,-0.74596977,0.054199080000000004
0,0.46,-0.46203495,-0.92626716,-0.14868126
0,0.48,-0.50939811,-1.06054416,-0.23876892
0,0.5,-0.5532212400000001,-1.06591524,-0.12390105
0,0.52,-0.52221546,-1.08800991,-0.00915525
0,0.54,-0.51550161,-1.0937472,-0.01977534
0,0.56,-0.5639634,-1.10802939,-0.1977534
0,0.58,-0.67724436,-1.13500686,-0.24743589
0,0.6,-0.75231741,-1.12292193,-0.22619571
0,0.62,-0.66552564,-1.07983122,-0.27172782
0,0.64,-0.64123371,-1.00426989,-0.28308033
0,0.66,-0.58129734,-0.93188238,-0.15917928
0,0.68,-0.45434454,-0.80383095,0.05383287
0,0.7000000000000001,-0.34277256,-0.63513021,0.22289982
0,0.72,-0.28222584,-0.48547239000000003,0.13207974
0,0.74,-0.31628337,-0.36242583,-0.05395494
0,0.76,-0.43810923,-0.19811961,-0.047973510000000004
0,0.78,0.3247062,-0.13830531000000001,1.15624704
0,0.8,0.51061881,0.06945783,1.05675999
0,0.8200000000000001,1.09789758,-0.15673788,0.57604833
0,0.84,0.52770861,0.15844686,0.63952473
0,0.86,-0.01794429,-0.05224596,0.43884165
0,0.88,0.27453543,0.01477047,0.35107332
0,0.9,0.33105384,0.07189923,0.31799235
0,0.92,0.03735342,0.04711902,0.46728396
0,0.9400000000000001,-0.17797806,0.12036102,0.36389067
0,0.96,-0.34374912,0.08239725,0.08557107
0,0.98,-0.45995976,0.37890528,0.14941368
0,1.0,-0.26879814,0.75695607,0.60473478
0,1.02,-0.09936498,0.87353292,1.14758007
0,1.04,-0.35436921,1.1347627200000001,1.47875598
0,1.06,-0.5605454400000001,1.36571916,1.71068898
0,1.08,-0.47534058,1.3936731900000001,1.82665548
0,1.1,-0.22204533,1.29870273,1.95775866
0,1.12,-0.03686514,1.16503608,2.23668861
0,1.1400000000000001,-0.05847153,1.06786836,2.60045721
0,1.16,-0.03466788,0.77453415,2.70116496
0,1.18,-0.16564899,0.42516981,2.77440696
0,1.2,-0.12683073,0.45251349,3.1579509
0,1.22,-0.05224596,0.90258558,3.53978586
0,1.24,-0.25830012,1.31286285,3.77501475
0,1.26,-0.5041491,1.51440042,3.62315967
0,1.28,-0.32079996,1.66613343,3.23705226
0,1.3,0.04064931,1.77453159,2.90026113
0,1.32,0.09423804,1.60497636,2.0943549900000002
0,1.34,-0.23705994,1.02404523,0.79784952
0,1.36,0.06982404,0.09020973,-0.02001948
0,1.3800000000000001,-0.03613272,0.06848127,0.04040517
0,1.4000000000000001,0.05664048,0.0,-0.07141095
0,1.42,0.04675281,0.01025388,-0.01672359
0,1.44,0.04907214,0.02038569,-0.02478021
0,1.46,0.03686514,0.00500487,-0.03698721
0,1.48,0.04626453,0.00598143,-0.03015129
