label,time_ms,x_lsb,y_lsb,z_lsb
0,0.0,-717,-9350,2349
0,20.0,232,-9572,2114
0,40.0,916,-9131,1209
0,60.0,1292,-9067,1457
0,80.0,-51,-8562,3468
0,100.0,-365,-9422,3613
0,120.0,-1063,-8007,4154
0,140.0,663,-7856,3381
0,160.0,140,-7378,2540
0,180.0,341,-5581,3079
0,200.0,624,-3383,3428
0,220.0,1154,-2612,3219
0,240.0,995,-2927,2456
0,260.0,1085,-3208,1242
0,280.0,749,-2628,160
0,300.0,166,-1156,-389
0,320.0,-98,742,-708
0,340.0,91,1172,-1219
0,360.0,251,170,-1605
0,380.0,397,-862,-618
0,400.0,-248,-2223,723
0,420.0,-324,-3872,1904
0,440.0,72,-5388,2453
0,460.0,706,-6016,2803
0,480.0,610,-6523,3600
0,500.0,118,-7476,3704
0,520.0,-162,-8555,3425
0,540.0,-715,-9702,2831
0,560.0,-1223,-10190,2988
0,580.0,-1360,-10091,2735
0,600.0,-1196,-10996,1134
0,620.0,180,-11849,446
0,640.0,-367,-12622,1496
0,660.0,-951,-13007,2973
0,680.0,-1254,-13889,3100
0,700.0,-903,-15742,2080
0,720.0,-108,-18392,3509
0,740.0,297,-19273,7617
0,760.0,-166,-20067,10580
0,780.0,-211,-22299,9773
0,800.0,48,-22912,8797
0,820.0,681,-20785,9114
0,840.0,1194,-17217,9427
0,860.0,695,-14068,8041
0,880.0,1205,-12651,6515
0,900.0,2030,-12753,4500
0,920.0,2101,-12825,3153
0,940.0,2339,-13187,2255
0,960.0,3810,-12623,1443
0,980.0,4163,-9615,2433
0,1000.0,66,-5564,4027
0,1020.0,-1297,-4759,8887
0,1040.0,8198,-5874,19636
0,1060.0,4711,-14227,10529
0,1080.0,-8718,-20492,-2779
0,1100.0,-10854,-24483,-2285
0,1120.0,4320,-23456,15134
0,1140.0,6584,-23218,6760
0,1160.0,-894,-8157,-11570
0,1180.0,-660,11138,-4135
0,1200.0,5540,24708,-834
0,1220.0,1464,20694,1106
0,1240.0,7316,4798,-9180
0,1260.0,-2027,-2765,-3670
0,1280.0,-7268,-8021,-161
0,1300.0,-7232,-5663,1652
0,1320.0,-1304,-2477,3175
0,1340.0,11971,3440,3279
0,1360.0,905,667,338
0,1380.0,-2728,-1795,-2169
0,1400.0,-916,-1870,-2906
0,1420.0,311,-74,-781
0,1440.0,81,953,361
0,1460.0,-845,231,439
0,1480.0,-49,-1930,584
0,1500.0,1007,-2769,986
0,1520.0,-1012,-1495,-33
0,1540.0,-1556,40,-758
0,1560.0,733,496,-515
0,1580.0,1352,1218,-722
0,1600.0,967,2381,-1850
0,1620.0,1281,2035,-1870
0,1640.0,674,459,-435
0,1660.0,224,-681,-479
0,1680.0,40,-710,-831
0,1700.0,870,-144,1205
0,1720.0,-336,-955,1056
0,1740.0,-688,-2651,1519
0,1760.0,1236,-4176,2731
0,1780.0,-1588,-9826,6070
0,1800.0,-1925,-15345,2597
0,1820.0,-2055,-20900,3754
0,1840.0,433,-26983,643
0,1860.0,-1206,-26987,-2328
0,1880.0,-2982,-22760,1067
0,1900.0,-1068,-17663,3445
0,1920.0,-32,-16291,3538
0,1940.0,-287,-17091,1133
0,1960.0,15,-18110,-347
0,1980.0,235,-17757,-646
0,2000.0,107,-17148,-609
0,2020.0,300,-16376,-521
0,2040.0,384,-15515,-437
0,2060.0,-439,-14892,-359
0,2080.0,-324,-15388,-587
0,2100.0,-357,-15051,-61
0,2120.0,111,-14269,649
0,2140.0,198,-13042,871
0,2160.0,-36,-12347,672
0,2180.0,340,-11512,461
0,2200.0,222,-10736,631
0,2220.0,189,-10382,567
0,2240.0,-109,-9941,528
0,2260.0,-125,-9346,648
0,2280.0,315,-8581,859
0,2300.0,411,-7833,1063
0,2320.0,344,-7233,1171
0,2340.0,248,-6558,1244
0,2360.0,53,-5980,1356
0,2380.0,267,-5287,1491
0,2400.0,396,-4860,1567
0,2420.0,513,-4679,1436
0,2440.0,382,-4295,1387
0,2460.0,96,-3945,1167
0,2480.0,370,-3473,1112
0,2500.0,521,-3220,1319
0,2520.0,486,-3248,1180
0,2540.0,283,-3924,854
0,2560.0,312,-4570,1100
0,2580.0,277,-4955,1572
0,2600.0,456,-5253,2506
0,2620.0,799,-5254,3601
0,2640.0,842,-5284,4255
0,2660.0,589,-5963,4092
0,2680.0,465,-6827,3401
0,2700.0,321,-7241,2878
0,2720.0,255,-7317,2886
0,2740.0,291,-7103,3200
0,2760.0,328,-6930,3807
0,2780.0,507,-7186,3935
0,2800.0,477,-7486,3810
0,2820.0,327,-7718,3705
0,2840.0,64,-7885,3718
0,2860.0,47,-7870,3772
0,2880.0,-93,-7858,3741
0,2900.0,18,-7861,3732
0,2920.0,210,-7845,3669
0,2940.0,381,-8013,3571
0,2960.0,338,-7955,3491
0,2980.0,134,-7983,3204
