label,time_ms,x_lsb,y_lsb,z_lsb
0,0.0,-4189,-6267,-10
0,20.0,-3744,-6252,138
0,40.0,-3365,-7163,596
0,60.0,-3103,-7927,303
0,80.0,-3161,-8480,60
0,100.0,-3422,-8560,-385
0,120.0,-3598,-8857,-604
0,140.0,-3760,-9329,-872
0,160.0,-3978,-9252,-991
0,180.0,-3746,-8967,-779
0,200.0,-3276,-9291,-305
0,220.0,-2915,-9248,-167
0,240.0,-2516,-8640,-390
0,260.0,-2478,-7424,-434
0,280.0,-2353,-6486,243
0,300.0,-2264,-6001,438
0,320.0,-2255,-5511,368
0,340.0,-2252,-5569,301
0,360.0,-1926,-5502,528
0,380.0,-1133,-5140,634
0,400.0,-1026,-4909,524
0,420.0,-940,-4728,302
0,440.0,-750,-4777,-19
0,460.0,-581,-4093,85
0,480.0,-319,-3049,79
0,500.0,-245,-1856,-171
0,520.0,-517,-1657,-568
0,540.0,-1103,-1921,-1676
0,560.0,-1310,-2227,-1658
0,580.0,-845,-2350,-917
0,600.0,-769,-2572,-337
0,620.0,-1488,-3670,-658
0,640.0,-2466,-4759,-630
0,660.0,-2453,-5855,-717
0,680.0,-1855,-7302,251
0,700.0,-1343,-9790,503
0,720.0,-1867,-13045,-341
0,740.0,-2632,-14279,-39
0,760.0,-3166,-14495,719
0,780.0,-3601,-14768,898
0,800.0,-4027,-16698,-1040
0,820.0,-3004,-21531,-4667
0,840.0,-2310,-26807,-7972
0,860.0,-2076,-28693,-7753
0,880.0,-2531,-25190,-4220
0,900.0,-2941,-23146,-2076
0,920.0,-5905,-22408,-3302
0,940.0,-7718,-21552,-5944
0,960.0,-4040,-24176,-3286
0,980.0,1876,-26860,2306
0,1000.0,2280,-25192,2228
0,1020.0,-5152,-21318,-7059
0,1040.0,-9012,-16250,-3869
0,1060.0,-2952,-16128,6899
0,1080.0,344,-19052,11787
0,1100.0,-7027,-17913,3853
0,1120.0,-15359,-6378,-8420
0,1140.0,-8694,2818,-13779
0,1160.0,1804,9594,-7283
0,1180.0,1057,24104,2494
0,1200.0,360,26983,7284
0,1220.0,-1257,15971,5797
0,1240.0,-4609,1098,-7339
0,1260.0,-4135,-9219,-10760
0,1280.0,-2410,-7967,-5679
0,1300.0,1144,-4741,-644
0,1320.0,4677,-4060,3825
0,1340.0,5275,-3693,4357
0,1360.0,3659,-3002,404
0,1380.0,652,-1030,-1527
0,1400.0,-852,746,-1134
0,1420.0,-808,1435,-597
0,1440.0,-613,218,-712
0,1460.0,-835,-457,-1514
0,1480.0,-345,-714,-1540
0,1500.0,549,-899,-599
0,1520.0,873,-219,493
0,1540.0,637,-216,744
0,1560.0,511,-281,58
0,1580.0,341,-2,469
0,1600.0,-90,394,173
0,1620.0,-320,885,-475
0,1640.0,-354,102,-1247
0,1660.0,-975,-935,-1721
0,1680.0,-1305,-599,-1261
0,1700.0,-744,-627,-577
0,1720.0,-475,-4503,-772
0,1740.0,448,-10183,1675
0,1760.0,-1421,-10855,9026
0,1780.0,-6249,-16935,9557
0,1800.0,-7639,-29839,499
0,1820.0,-1969,-32767,-5332
0,1840.0,-511,-26146,-4296
0,1860.0,-4486,-16321,-4049
0,1880.0,-4089,-13021,-6691
0,1900.0,-1098,-13005,-4822
0,1920.0,2823,-15168,-1975
0,1940.0,4484,-15366,882
0,1960.0,1667,-13070,-213
0,1980.0,-1409,-10945,-2179
0,2000.0,-1589,-11639,-2854
0,2020.0,-1043,-14501,-1938
0,2040.0,-1913,-15779,-2800
0,2060.0,-3081,-15046,-3952
0,2080.0,-3805,-13462,-4254
0,2100.0,-4187,-12032,-4456
0,2120.0,-3629,-11240,-3926
0,2140.0,-2397,-10496,-2616
0,2160.0,-2009,-10128,-1939
0,2180.0,-2295,-9378,-2222
0,2200.0,-2704,-8746,-2572
0,2220.0,-2596,-8234,-2490
0,2240.0,-2171,-7967,-1992
0,2260.0,-1425,-7578,-1445
0,2280.0,-1209,-6911,-1436
0,2300.0,-1399,-5778,-1566
0,2320.0,-1399,-4755,-1407
0,2340.0,-940,-4431,-872
0,2360.0,-651,-3941,-359
0,2380.0,-688,-4002,-575
0,2400.0,-1031,-4032,-846
0,2420.0,-1079,-3934,-1131
0,2440.0,-1181,-3768,-1019
0,2460.0,-1332,-3643,-810
0,2480.0,-1513,-3898,-798
0,2500.0,-1878,-4274,-644
0,2520.0,-2031,-5041,-495
0,2540.0,-2421,-6143,-499
0,2560.0,-3165,-7279,-572
0,2580.0,-3629,-7965,-530
0,2600.0,-3962,-8100,44
0,2620.0,-4072,-8305,266
0,2640.0,-4067,-9729,-790
0,2660.0,-3964,-11007,-1828
0,2680.0,-3152,-10828,-1770
0,2700.0,-1928,-9639,-1139
0,2720.0,-1043,-8423,-662
0,2740.0,-566,-7196,75
0,2760.0,-752,-6259,648
0,2780.0,-1368,-5780,334
0,2800.0,-2101,-5731,-363
0,2820.0,-2506,-6177,-837
0,2840.0,-2621,-7131,-732
0,2860.0,-2563,-8170,-237
0,2880.0,-2540,-8648,87
0,2900.0,-2806,-8662,-134
0,2920.0,-3219,-8613,-890
0,2940.0,-3315,-8583,-1458
0,2960.0,-3335,-9046,-1781
0,2980.0,-3037,-9502,-1633
