label,time_s,x_g,y_g,z_g
1,0.0,-0.01806636,-0.9887670000000001,-0.22973574
1,0.02,-0.02966301,-0.98864493,-0.2502435
1,0.04,-0.02722161,-0.98852286,-0.25060971
1,0.06,-0.0305175,-0.98840079,-0.24462828
1,0.08,-0.02221674,-0.99145254,-0.2355951
1,0.1,-0.00988767,-0.98888907,-0.23754822
1,0.12,-0.016845660000000002,-0.9981663900000001,-0.2526849
1,0.14,-0.02539056,-0.99108633,-0.24365172000000002
1,0.16,-0.04113759,-1.0070775,-0.25170834000000003
1,0.18,-0.02490228,-0.98058831,-0.23864685
1,0.2,0.06494124,-0.9838842,-0.26647881
1,0.22,0.10290501,-0.9863256,-0.25292904
1,0.24,0.12158172,-1.00256091,-0.26867607
1,0.26,0.11926239,-0.99108633,-0.27502371
1,0.28,0.1208493,-0.9981663900000001,-0.28369068000000003
1,0.3,0.0720213,-0.98608146,-0.26318292
1,0.32,0.01965327,-0.98376213,-0.25256283
1,0.34,-0.00305175,-0.98779044,-0.23815857
1,0.36,-0.021972600000000002,-0.99230703,-0.21166938
1,0.38,-0.04077138,-0.9981663900000001,-0.23852478
1,0.4,-0.04907214,-0.9908421900000001,-0.25451595
1,0.42,-0.05297838,-0.98010003,-0.25292904
1,0.44,-0.02111811,-0.98437248,-0.22668399
1,0.46,-0.0085449,-0.98937735,-0.2160639
1,0.48,-0.02856438,-0.98840079,-0.24694761
1,0.5,-0.04553211,-0.98156487,-0.25683528
1,0.52,-0.03552237,-0.97863519,-0.22656192
1,0.54,-0.02746575,-0.97851312,-0.21789495
1,0.56,-0.02368158,-0.98046624,-0.23962341
1,0.58,-0.024658140000000002,-0.97948968,-0.23730408
1,0.6,-0.02868645,-0.97131099,-0.23022402
1,0.62,-0.035034090000000004,-0.97375239,-0.23010195
1,0.64,-0.0268554,-0.9728979,-0.23986755
1,0.66,-0.01965327,-0.9652074900000001,-0.24853452
1,0.68,-0.02258295,-0.95605224,-0.23217714
1,0.7000000000000001,-0.04309071,-0.95800536,-0.23913513
1,0.72,-0.0524901,-0.94152591,-0.28491138
1,0.74,-0.07360821000000001,-0.93810795,-0.32971107
1,0.76,-0.0915525,-0.94018314,-0.36523344
1,0.78,-0.06896955,-0.9316382400000001,-0.3332511
1,0.8,-0.0549315,-0.93615483,-0.28185963
1,0.8200000000000001,-0.06115707,-0.93468999,-0.22253361
1,0.84,-0.07995585,-0.93700932,-0.19335888
1,0.86,-0.13281216,-0.94042728,-0.23840271
1,0.88,-0.1660152,-0.91515879,-0.24328551
1,0.9,-0.17578080000000001,-0.90771252,-0.26098566
1,0.92,-0.14977989,-0.89587173,-0.26415948
1,0.9400000000000001,-0.11083956,-0.8984352,-0.24865659
1,0.96,-0.07348614,-0.89990004,-0.22314396
1,0.98,-0.06494124,-0.89379654,-0.22045842000000002
1,1.0,-0.05224596,-0.87829365,-0.20471139
1,1.02,-0.03759756,-0.8582741700000001,-0.20300241
1,1.04,-0.02722161,-0.866697,-0.20935005
1,1.06,-0.01574703,-0.83556915,-0.18249465
1,1.08,0.00280761,-0.8337381,-0.19946238
1,1.1,0.01049802,-0.81225378,-0.18762159
1,1.12,0.02282709,-0.78466596,-0.19030713
1,1.1400000000000001,0.04650867,-0.74157525,-0.17614701
1,1.16,0.02185053,-0.74865531,-0.10095189
1,1.18,0.021972600000000002,-0.708006,-0.07665996
1,1.2,0.02453607,-0.68420235,-0.15258750000000001
1,1.22,0.014892540000000001,-0.60961758,-0.14794884
1,1.24,0.00305175,-0.56957862,-0.08190897
1,1.26,0.02209467,-0.70507632,-0.13269009
1,1.28,0.01794429,-0.41845596,-0.15161094
1,1.3,0.00463866,-0.57665868,-0.14208948
1,1.32,0.00903318,-0.25060971,0.03967275
1,1.34,0.008422830000000001,-0.79333293,-0.23181093
1,1.36,0.03759756,-0.12585417000000002,-0.146484
1,1.3800000000000001,0.00256347,-0.13598598,0.018188430000000002
1,1.4000000000000001,-0.00097656,-0.38391015,-0.00793455
1,1.42,0.00036621,0.02221674,0.08789040000000001
1,1.44,0.04589832,-0.03674307,-0.10778781
1,1.46,0.06677229,0.032348550000000004,-0.008422830000000001
1,1.48,0.0024414,-0.14489709,0.01037595
1,1.5,0.04101552,-0.024658140000000002,0.01806636
1,1.52,0.05139147,0.18383742,-0.04504383
1,1.54,0.048828,0.18859815,-0.04370106
1,1.56,0.06213363,0.18884229,0.02270502
1,1.58,0.10363743,0.18566847,-0.08642556
1,1.6,0.10644504,0.09875463,0.09326148000000001
1,1.62,0.06530745,0.25292904,0.04455555
