label,time_ms,x_lsb,y_lsb,z_lsb
0,0.0,-3158,-10476,-4688
0,20.0,-1805,-12151,-5106
0,40.0,-1786,-12734,-4834
0,60.0,-2299,-12583,-4699
0,80.0,-2453,-12683,-4191
0,100.0,-2059,-12465,-4647
0,120.0,-2133,-12149,-4172
0,140.0,-1967,-12039,-4095
0,160.0,-2040,-11781,-4058
0,180.0,-2492,-11641,-4168
0,200.0,-3125,-11279,-4193
0,220.0,-3209,-11247,-3999
0,240.0,-3047,-10890,-3477
0,260.0,-3240,-10201,-3627
0,280.0,-3132,-9425,-3480
0,300.0,-2577,-8904,-2906
0,320.0,-2316,-8944,-2332
0,340.0,-1724,-8501,-2056
0,360.0,-1768,-7727,-1576
0,380.0,-1557,-6884,-1268
0,400.0,-1382,-6051,-444
0,420.0,-1307,-5412,162
0,440.0,-1657,-4885,267
0,460.0,-1893,-4588,479
0,480.0,-1690,-4349,696
0,500.0,-1376,-3946,1145
0,520.0,-856,-3589,1607
0,540.0,-729,-3110,1991
0,560.0,-845,-2460,2450
0,580.0,-426,-2288,2864
0,600.0,105,-2140,3376
0,620.0,316,-1929,3864
0,640.0,-195,-1754,4311
0,660.0,-376,-2308,4556
0,680.0,-231,-3424,4567
0,700.0,-119,-4869,4320
0,720.0,-827,-5537,4653
0,740.0,-1901,-5773,5042
0,760.0,-2141,-6135,4849
0,780.0,-1223,-7030,4229
0,800.0,-356,-7853,3869
0,820.0,-99,-8423,3817
0,840.0,252,-8462,3946
0,860.0,188,-8053,4136
0,880.0,-188,-7636,4070
0,900.0,-566,-7633,4090
0,920.0,-684,-7638,4293
0,940.0,-517,-7306,4563
0,960.0,-324,-6896,4848
0,980.0,-427,-6187,5173
0,1000.0,-1014,-5384,5410
0,1020.0,-968,-5320,5424
0,1040.0,-305,-5702,5478
0,1060.0,222,-5865,5528
0,1080.0,479,-5898,5616
0,1100.0,501,-5870,5449
0,1120.0,406,-5910,5383
0,1140.0,57,-5943,5343
0,1160.0,-1,-6125,5235
0,1180.0,96,-6000,5128
0,1200.0,-279,-5491,4969
0,1220.0,-864,-5247,4722
0,1240.0,-717,-5144,4514
0,1260.0,-217,-4886,4582
0,1280.0,436,-4523,4240
0,1300.0,214,-4029,3641
0,1320.0,-451,-3385,2746
0,1340.0,-710,-3103,1751
0,1360.0,-371,-2955,1049
0,1380.0,-308,-3453,747
0,1400.0,-413,-4006,395
0,1420.0,-699,-4190,-360
0,1440.0,-732,-4445,-1131
0,1460.0,-966,-5094,-2119
0,1480.0,-937,-6189,-2911
0,1500.0,-757,-7176,-3254
0,1520.0,-901,-7240,-3517
0,1540.0,-1458,-6953,-3429
0,1560.0,-1532,-7030,-3900
0,1580.0,-1312,-7453,-4311
0,1600.0,-1226,-7445,-4434
0,1620.0,-1775,-6825,-4751
0,1640.0,-2128,-6777,-5126
0,1660.0,-2094,-7401,-5292
0,1680.0,-1276,-7940,-5610
0,1700.0,-800,-8515,-5566
0,1720.0,-848,-8581,-5911
0,1740.0,-1196,-8229,-6228
0,1760.0,-1208,-8111,-6276
0,1780.0,-788,-8252,-6547
0,1800.0,-723,-8703,-6931
0,1820.0,-1244,-8473,-7246
0,1840.0,-1412,-8639,-7633
0,1860.0,-1007,-9302,-7897
0,1880.0,-1157,-9955,-8586
0,1900.0,-1670,-9779,-8964
0,1920.0,-1735,-9606,-9140
0,1940.0,-1387,-9940,-9196
0,1960.0,-1175,-10025,-9388
0,1980.0,-1407,-10019,-9220
0,2000.0,-1476,-9885,-8922
0,2020.0,-1452,-9868,-8588
0,2040.0,-1516,-9780,-8134
0,2060.0,-1542,-9481,-7428
0,2080.0,-1282,-9295,-6405
0,2100.0,-840,-9512,-5537
0,2120.0,-527,-9539,-4643
0,2140.0,-619,-9184,-4024
0,2160.0,-1227,-8558,-3416
0,2180.0,-1718,-8109,-2694
0,2200.0,-1618,-7989,-1950
0,2220.0,-1635,-8206,-1542
0,2240.0,-1477,-8267,-1299
0,2260.0,-1093,-8154,-961
0,2280.0,-760,-7966,-524
0,2300.0,-635,-7453,-178
0,2320.0,-1311,-6823,-300
0,2340.0,-1968,-6399,188
0,2360.0,-2575,-6189,794
0,2380.0,-2592,-5921,1295
0,2400.0,-2227,-6064,1726
0,2420.0,-2472,-5505,1632
0,2440.0,-2689,-5548,2613
0,2460.0,-2245,-6007,3390
0,2480.0,-1549,-6822,3060
0,2500.0,-975,-6971,3232
0,2520.0,-1115,-6880,3156
0,2540.0,-1708,-6197,3377
0,2560.0,-1626,-6091,3581
0,2580.0,-971,-6444,3930
0,2600.0,-351,-6536,4334
0,2620.0,-378,-6409,4570
0,2640.0,-956,-6095,4827
0,2660.0,-1545,-5979,4952
0,2680.0,-1515,-5959,5272
0,2700.0,-1139,-6135,5427
0,2720.0,-915,-6058,5766
0,2740.0,-831,-5933,5908
0,2760.0,-795,-5757,6010
0,2780.0,-469,-5864,5995
