label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,892,1281,7789
1,20.0,585,1703,8459
1,40.0,-28,2029,8866
1,60.0,-635,1838,8758
1,80.0,-739,2034,8888
1,100.0,-1393,2176,9029
1,120.0,-1977,1683,8624
1,140.0,-2172,1931,8418
1,160.0,-2230,2328,8667
1,180.0,-1945,1625,8145
1,200.0,-1171,859,7823
1,220.0,-615,703,8502
1,240.0,-793,850,9349
1,260.0,-1370,506,9591
1,280.0,-1659,-295,9138
1,300.0,-1925,-958,8487
1,320.0,-2259,-1238,8274
1,340.0,-2285,-1273,8282
1,360.0,-1807,-1111,8326
1,380.0,-1265,-1328,8081
1,400.0,-1037,-1308,7833
1,420.0,-1098,-1015,8239
1,440.0,-1117,-549,6890
1,460.0,-608,1000,10085
1,480.0,-330,462,10459
1,500.0,-1144,749,8183
1,520.0,-787,-304,7589
1,540.0,-451,-281,7763
1,560.0,-732,-261,7319
1,580.0,-887,482,7711
1,600.0,-1584,956,8311
1,620.0,-1645,1265,8323
1,640.0,-805,1479,8471
1,660.0,156,1162,7852
1,680.0,191,906,7385
1,700.0,-248,659,7086
1,720.0,-379,551,7008
1,740.0,-111,698,6687
1,760.0,-466,968,6184
1,780.0,-760,511,5067
1,800.0,-10054,1755,7303
1,820.0,-177,375,2256
1,840.0,-455,-549,1641
1,860.0,-772,340,253
1,880.0,-452,360,-790
1,900.0,37,26,-2179
1,920.0,892,118,-2770
1,940.0,419,788,-1811
1,960.0,-424,1604,-487
1,980.0,-48,1241,-599
1,1000.0,422,550,-1076
1,1020.0,7,783,325
1,1040.0,-143,2314,3857
1,1060.0,70,2194,7195
1,1080.0,566,604,9030
1,1100.0,-71,-1549,11301
1,1120.0,-1467,84,17733
1,1140.0,-875,3710,27098
1,1160.0,3578,3134,32767
1,1180.0,2207,1378,32767
1,1200.0,314,1030,32767
1,1220.0,-1339,379,31815
1,1240.0,-1312,1180,27104
1,1260.0,1115,1805,23035
1,1280.0,4917,2282,20673
1,1300.0,3816,2902,16857
1,1320.0,672,2196,10695
1,1340.0,862,2270,5374
1,1360.0,1925,1307,3331
1,1380.0,1274,1569,1660
1,1400.0,-631,2093,1762
1,1420.0,-1699,2113,468
1,1440.0,-380,2480,-1639
1,1460.0,1027,2483,-3250
1,1480.0,580,3283,-3046
1,1500.0,-1099,3549,-1029
1,1520.0,-956,2852,-745
1,1540.0,-49,1405,-2126
1,1560.0,497,239,-3564
1,1580.0,1,31,-2897
1,1600.0,-539,749,188
1,1620.0,616,912,1416
1,1640.0,2078,461,-108
1,1660.0,1484,-891,-2119
1,1680.0,-895,-580,-975
1,1700.0,-1920,-469,1910
1,1720.0,-452,-221,1988
1,1740.0,950,-337,-1589
1,1760.0,-359,-1977,-3595
1,1780.0,-2661,506,-2394
1,1800.0,-3677,5059,-303
1,1820.0,-557,9893,5860
1,1840.0,-46,16517,5985
1,1860.0,6384,24803,8849
1,1880.0,4081,23923,32767
1,1900.0,-19881,32767,32767
1,1920.0,-3613,-7197,-32767
1,1940.0,14490,-1736,20847
1,1960.0,-25906,32767,10425
1,1980.0,-6954,-28387,-8127
1,2000.0,3551,-15136,12579
1,2020.0,-13803,-9923,17680
1,2040.0,10092,-3924,7551
1,2060.0,16096,5625,1366
1,2080.0,9471,2207,2955
1,2100.0,-2122,376,7044
1,2120.0,5965,15439,-3840
1,2140.0,21207,-1183,5993
1,2160.0,-7562,-8618,13723
1,2180.0,-10539,291,12226
1,2200.0,11341,1048,5881
1,2220.0,9448,1198,5325
1,2240.0,3126,-104,7414
1,2260.0,3773,1315,8370
1,2280.0,6046,2628,5819
1,2300.0,5003,2231,5604
1,2320.0,4872,1901,7551
1,2340.0,4327,1974,6496
1,2360.0,4451,1623,6264
1,2380.0,4492,2096,6795
1,2400.0,5779,1673,5288
1,2420.0,6530,1276,5155
1,2440.0,5578,1264,5896
1,2460.0,5200,1484,5922
1,2480.0,5635,1489,6162
1,2500.0,5523,792,5922
1,2520.0,4939,776,6029
1,2540.0,4348,405,6026
1,2560.0,4919,598,6337
1,2580.0,5854,520,5884
1,2600.0,5992,491,6090
1,2620.0,4124,1063,6318
1,2640.0,4273,1183,6441
1,2660.0,6279,1845,6039
1,2680.0,7441,3184,5121
1,2700.0,7652,2772,4434
1,2720.0,5396,1199,5781
1,2740.0,3959,59,6623
1,2760.0,3811,-698,6700
1,2780.0,2468,-1168,8546
1,2800.0,-200,-1207,9108
1,2820.0,500,-1366,8158
1,2840.0,1658,-313,7659
1,2860.0,2427,447,8246
1,2880.0,2002,1515,7540
1,2900.0,2929,138,8122
1,2920.0,2184,-696,7834
1,2940.0,1494,-551,7984
1,2960.0,1035,-332,8495
1,2980.0,319,734,8361
