label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-881,-6718,-4205
1,20.0,-1506,-6141,-4054
1,40.0,-1000,-5758,-3653
1,60.0,-515,-6191,-3269
1,80.0,-1397,-6050,-2765
1,100.0,-2258,-5676,-2673
1,120.0,-2263,-5894,-2741
1,140.0,-1766,-6361,-3054
1,160.0,-1064,-6772,-3415
1,180.0,-870,-6993,-3235
1,200.0,-1000,-6963,-3321
1,220.0,-662,-7145,-4212
1,240.0,-94,-7333,-5022
1,260.0,679,-7384,-4798
1,280.0,830,-7434,-4299
1,300.0,962,-7270,-3971
1,320.0,1166,-7238,-3961
1,340.0,1677,-7395,-4138
1,360.0,1998,-7447,-3950
1,380.0,1682,-7323,-3637
1,400.0,1198,-7419,-3061
1,420.0,1027,-8020,-2920
1,440.0,1381,-8383,-2800
1,460.0,1176,-8392,-3179
1,480.0,940,-8040,-3724
1,500.0,983,-7903,-3612
1,520.0,1168,-7968,-3864
1,540.0,1464,-7943,-4405
1,560.0,1406,-7985,-4649
1,580.0,1074,-7430,-4190
1,600.0,860,-7376,-3693
1,620.0,611,-7336,-3079
1,640.0,350,-7501,-2900
1,660.0,211,-7587,-2653
1,680.0,-3,-7598,-2400
1,700.0,35,-7664,-2662
1,720.0,138,-7532,-2751
1,740.0,-132,-7221,-2979
1,760.0,-436,-7282,-2816
1,780.0,-593,-7312,-2515
1,800.0,-756,-7214,-2673
1,820.0,-507,-7207,-2895
1,840.0,-338,-7095,-2895
1,860.0,-261,-7356,-2522
1,880.0,-268,-7369,-2257
1,900.0,339,-7284,-2746
1,920.0,996,-6678,-3791
1,940.0,1487,-6069,-4737
1,960.0,1557,-5921,-5126
1,980.0,1484,-5938,-5720
1,1000.0,2050,-6433,-5757
1,1020.0,2626,-6489,-6080
1,1040.0,3501,-6330,-6501
1,1060.0,4048,-6145,-6449
1,1080.0,3880,-6040,-5908
1,1100.0,3420,-6057,-5786
1,1120.0,3496,-6097,-5806
1,1140.0,3640,-6215,-5987
1,1160.0,4222,-6437,-6631
1,1180.0,4097,-6699,-6846
1,1200.0,3764,-7051,-6695
1,1220.0,3181,-7089,-6128
1,1240.0,2563,-6664,-5746
1,1260.0,2663,-6465,-5473
1,1280.0,2006,-5997,-5256
1,1300.0,1260,-5665,-4193
1,1320.0,524,-5040,-3279
1,1340.0,-44,-4559,-2022
1,1360.0,774,-4067,-2715
1,1380.0,803,-3672,-2392
1,1400.0,598,-3038,-1322
1,1420.0,671,-2372,-840
1,1440.0,2813,-1504,543
1,1460.0,1526,-1018,-646
1,1480.0,795,-394,-398
1,1500.0,510,168,423
1,1520.0,-56,772,994
1,1540.0,-626,814,1174
1,1560.0,-1070,1743,148
1,1580.0,-1188,1981,681
1,1600.0,-1353,1675,1083
1,1620.0,-692,714,1669
1,1640.0,70,-389,97
1,1660.0,1386,-1430,-3474
1,1680.0,1772,-1609,-6710
1,1700.0,1850,-2311,-7665
1,1720.0,3437,-3241,-8575
1,1740.0,5842,-3219,-13370
1,1760.0,6640,-790,-19089
1,1780.0,4180,2043,-19832
1,1800.0,5463,690,-19687
1,1820.0,12882,-574,-28371
1,1840.0,14423,4499,-32767
1,1860.0,12832,4288,-32767
1,1880.0,15139,-2316,-32767
1,1900.0,11347,-3744,-32767
1,1920.0,7675,-2381,-30159
1,1940.0,5495,-2774,-24780
1,1960.0,3853,-3093,-19307
1,1980.0,770,-3366,-10268
1,2000.0,-2124,-3208,-1960
1,2020.0,-5692,-2620,3563
1,2040.0,-5696,-840,7065
1,2060.0,-3944,944,7045
1,2080.0,-2949,2597,6945
1,2100.0,-2615,4227,4951
1,2120.0,-1745,6937,4379
1,2140.0,-2006,7420,7074
1,2160.0,-651,7339,9126
1,2180.0,-821,7065,9522
1,2200.0,-1492,6557,6953
1,2220.0,-1043,5566,4597
1,2240.0,-585,4371,1627
1,2260.0,586,2800,-1340
1,2280.0,1429,649,-3843
1,2300.0,1827,-1207,-4231
1,2320.0,1056,-2228,-6184
1,2340.0,-244,-3560,-8920
1,2360.0,51,-5540,-8550
1,2380.0,448,-4627,-2652
1,2400.0,-3446,-297,1817
1,2420.0,-2291,375,-4186
1,2440.0,11686,-1841,-6410
1,2460.0,12118,-1876,482
1,2480.0,19553,-1558,-14669
1,2500.0,30232,254,-30670
1,2520.0,22230,4241,-32767
1,2540.0,15377,2942,-32510
1,2560.0,-8598,-2356,-2611
1,2580.0,-781,11105,-14645
1,2600.0,3422,4601,-22315
1,2620.0,7018,-5012,-21081
1,2640.0,9082,-8560,-7583
1,2660.0,8869,-8969,14492
1,2680.0,2834,7558,-4901
1,2700.0,-15625,14483,-18552
1,2720.0,-8860,-1146,-15268
1,2740.0,3568,-6096,-9829
1,2760.0,3321,-2285,-9249
1,2780.0,2758,953,-7252
1,2800.0,1831,1209,-7222
1,2820.0,2598,859,-7656
1,2840.0,4908,568,-8337
1,2860.0,4455,1066,-8883
1,2880.0,3441,2024,-9349
1,2900.0,3042,2576,-9894
1,2920.0,3861,2614,-10821
1,2940.0,7760,1636,-10905
1,2960.0,9914,1253,-13097
1,2980.0,7327,3801,-12431
