label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,3,-7968,-2634
1,20.0,-93,-8019,-2498
1,40.0,-215,-7988,-2434
1,60.0,-172,-8074,-2471
1,80.0,-180,-7967,-2468
1,100.0,54,-8051,-2484
1,120.0,39,-8093,-2359
1,140.0,70,-8099,-2094
1,160.0,81,-8051,-2012
1,180.0,-76,-8057,-2311
1,200.0,-199,-7984,-2598
1,220.0,-212,-8008,-2739
1,240.0,-233,-7998,-2595
1,260.0,-159,-8063,-2321
1,280.0,-20,-8075,-2141
1,300.0,60,-8033,-2251
1,320.0,185,-8031,-2479
1,340.0,363,-8032,-2535
1,360.0,639,-8010,-2435
1,380.0,838,-8036,-2357
1,400.0,1039,-8093,-2332
1,420.0,1172,-8094,-2322
1,440.0,1321,-8044,-2575
1,460.0,1360,-8054,-2552
1,480.0,1364,-8046,-2489
1,500.0,1322,-8051,-2451
1,520.0,1399,-8034,-2501
1,540.0,1403,-8017,-2683
1,560.0,1509,-8022,-2902
1,580.0,1508,-7903,-2819
1,600.0,1394,-7959,-2602
1,620.0,1452,-8007,-2268
1,640.0,1669,-8165,-2147
1,660.0,1679,-8004,-2147
1,680.0,1570,-7987,-2391
1,700.0,1633,-7891,-2702
1,720.0,1583,-7702,-2637
1,740.0,1567,-7702,-2302
1,760.0,1404,-7882,-2210
1,780.0,929,-7912,-1969
1,800.0,382,-7825,-1652
1,820.0,125,-7584,-1662
1,840.0,-15,-7518,-2191
1,860.0,-270,-7525,-3019
1,880.0,-601,-7425,-2488
1,900.0,-480,-7333,-1992
1,920.0,-396,-7270,-1695
1,940.0,-177,-7185,-2012
1,960.0,-214,-7267,-2460
1,980.0,-290,-7359,-2114
1,1000.0,-171,-7281,-1604
1,1020.0,53,-7185,-1739
1,1040.0,-49,-7044,-2167
1,1060.0,-254,-6958,-2143
1,1080.0,-183,-7015,-1896
1,1100.0,59,-6753,-1726
1,1120.0,48,-6600,-1848
1,1140.0,-185,-6406,-1968
1,1160.0,-188,-6612,-2107
1,1180.0,-25,-6143,-1865
1,1200.0,117,-5988,-1795
1,1220.0,-53,-5588,-1655
1,1240.0,-144,-5402,-1850
1,1260.0,-198,-4764,-1866
1,1280.0,206,-4970,-1958
1,1300.0,-18,-6129,-1943
1,1320.0,-17,-3843,-1228
1,1340.0,148,-4358,-2019
1,1360.0,209,-3428,-2051
1,1380.0,237,-3045,-1742
1,1400.0,55,-2216,-1135
1,1420.0,122,-2367,-1615
1,1440.0,240,-1641,-1765
1,1460.0,330,-804,-1616
1,1480.0,292,-11,-1137
1,1500.0,428,273,-1052
1,1520.0,405,1011,-1117
1,1540.0,371,1737,-955
1,1560.0,401,2168,-618
1,1580.0,462,2323,-328
1,1600.0,468,2629,-90
1,1620.0,554,2572,-1
1,1640.0,498,3116,-183
1,1660.0,-10,2769,-601
1,1680.0,1195,3003,-151
1,1700.0,1304,2461,16
1,1720.0,2538,3883,-134
1,1740.0,-655,4653,2128
1,1760.0,2020,4975,45
1,1780.0,32767,32767,32767
1,1800.0,-17105,32708,11924
1,1820.0,-3065,11384,16872
1,1840.0,15107,6085,-2565
1,1860.0,24187,-7145,-27452
1,1880.0,19335,-14571,-14804
1,1900.0,18505,-22858,-23533
1,1920.0,7553,-17047,-12705
1,1940.0,1330,-9820,-5830
1,1960.0,-4636,-1647,-1046
1,1980.0,-12692,3164,8341
1,2000.0,-11686,6229,7400
1,2020.0,-10285,5389,9616
1,2040.0,-7641,4325,11793
1,2060.0,587,303,-964
1,2080.0,3671,-1454,-3040
1,2100.0,7345,-4288,-4728
1,2120.0,10653,-5200,-7034
1,2140.0,7287,-5033,-2782
1,2160.0,4848,-2963,1718
1,2180.0,1564,1800,3797
1,2200.0,32767,27110,-32767
1,2220.0,3872,7869,25805
1,2240.0,5632,10115,-18928
1,2260.0,-2418,-2822,-11230
1,2280.0,4130,-8169,-9915
1,2300.0,16695,-13410,5479
1,2320.0,-3728,-10770,9749
1,2340.0,855,8483,19277
1,2360.0,710,12739,11289
1,2380.0,-2803,11435,-769
1,2400.0,-4316,6717,10056
1,2420.0,-32767,11665,-24711
1,2440.0,-3154,2059,-9675
1,2460.0,-521,534,3902
1,2480.0,4604,-3545,-2707
1,2500.0,-731,-1145,1591
1,2520.0,-10424,2286,-6695
1,2540.0,-16059,2622,3460
1,2560.0,-11249,2956,3349
1,2580.0,-5699,2293,-287
1,2600.0,-10789,2604,12063
1,2620.0,-7953,1881,-1186
1,2640.0,-9721,-637,1074
1,2660.0,-7069,401,5298
1,2680.0,-4770,-964,-3470
1,2700.0,-10002,-539,2408
1,2720.0,-6234,-414,1217
1,2740.0,-7997,-864,-931
1,2760.0,-9523,-316,3305
1,2780.0,-5572,-201,919
1,2800.0,-9329,-45,1499
1,2820.0,-8549,-134,1778
1,2840.0,-6350,-295,666
1,2860.0,-9061,-318,1804
1,2880.0,-7964,-235,1210
1,2900.0,-7513,-330,1591
1,2920.0,-8525,-383,1650
1,2940.0,-7704,-248,1182
1,2960.0,-7930,-248,1547
1,2980.0,-8175,-190,1149
