label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-447,-7959,-2466
1,20.0,-404,-7973,-2472
1,40.0,-180,-7965,-2587
1,60.0,-95,-7940,-2832
1,80.0,-308,-7975,-2776
1,100.0,-484,-7974,-2520
1,120.0,-512,-8010,-2310
1,140.0,-507,-7972,-2453
1,160.0,-403,-7929,-2738
1,180.0,-385,-7940,-2757
1,200.0,-370,-8051,-2491
1,220.0,-341,-7984,-2305
1,240.0,-229,-7932,-2376
1,260.0,-213,-7974,-2658
1,280.0,-209,-7923,-2845
1,300.0,-146,-7980,-2729
1,320.0,-105,-8017,-2472
1,340.0,-88,-8021,-2375
1,360.0,-90,-8034,-2437
1,380.0,-4,-8009,-2536
1,400.0,156,-8010,-2582
1,420.0,282,-7993,-2569
1,440.0,393,-8052,-2603
1,460.0,507,-8062,-2589
1,480.0,785,-7835,-2274
1,500.0,1006,-7722,-2103
1,520.0,1268,-8145,-2326
1,540.0,1388,-7812,-2744
1,560.0,1525,-8011,-3181
1,580.0,1801,-8009,-3110
1,600.0,2088,-7983,-2505
1,620.0,2183,-7978,-2058
1,640.0,2290,-7910,-2784
1,660.0,2263,-7963,-3308
1,680.0,2323,-8013,-2609
1,700.0,1981,-7979,-1650
1,720.0,1593,-7926,-1935
1,740.0,1259,-7737,-2887
1,760.0,1121,-7760,-3335
1,780.0,1007,-7768,-2439
1,800.0,853,-7598,-2031
1,820.0,559,-7433,-2707
1,840.0,243,-7463,-3580
1,860.0,-174,-7446,-3458
1,880.0,-403,-7514,-1934
1,900.0,-454,-7690,-1837
1,920.0,-471,-7518,-2313
1,940.0,-528,-7385,-2468
1,960.0,-410,-7495,-2154
1,980.0,-180,-7495,-1784
1,1000.0,-23,-7328,-1835
1,1020.0,-96,-7247,-2193
1,1040.0,-206,-7213,-2244
1,1060.0,-62,-7173,-1887
1,1080.0,84,-7070,-1697
1,1100.0,14,-6900,-1858
1,1120.0,-207,-6777,-2093
1,1140.0,-250,-6808,-2079
1,1160.0,29,-6570,-1821
1,1180.0,23,-6581,-1810
1,1200.0,-121,-6309,-1803
1,1220.0,-212,-6471,-2104
1,1240.0,-146,-6007,-1913
1,1260.0,23,-5747,-1732
1,1280.0,125,-5457,-1665
1,1300.0,-5,-5142,-1736
1,1320.0,-131,-5014,-1834
1,1340.0,126,-4849,-1816
1,1360.0,103,-3786,-1446
1,1380.0,37,-3550,-1685
1,1400.0,57,-3203,-1709
1,1420.0,120,-3592,-2072
1,1440.0,135,-3194,-1867
1,1460.0,264,-2005,-1393
1,1480.0,205,-1163,-1341
1,1500.0,220,-1069,-1598
1,1520.0,334,-123,-1392
1,1540.0,426,808,-1054
1,1560.0,424,1332,-853
1,1580.0,361,1771,-763
1,1600.0,347,2268,-732
1,1620.0,419,2595,-551
1,1640.0,573,2752,176
1,1660.0,810,2885,832
1,1680.0,-403,2337,-731
1,1700.0,829,3741,550
1,1720.0,665,4375,885
1,1740.0,252,3542,810
1,1760.0,-238,6300,2367
1,1780.0,-2036,6017,2799
1,1800.0,2281,5190,500
1,1820.0,32767,32767,32767
1,1840.0,20994,-3167,-23643
1,1860.0,4833,-10842,-7448
1,1880.0,-671,-4964,-10108
1,1900.0,-14431,5424,14927
1,1920.0,-15620,10979,24922
1,1940.0,-11734,12254,19921
1,1960.0,-8390,12339,16069
1,1980.0,-28,9237,6134
1,2000.0,4289,4954,1643
1,2020.0,8337,-1474,-5521
1,2040.0,11841,-5902,-8872
1,2060.0,8333,-7000,-137
1,2080.0,5071,-5048,-2123
1,2100.0,1809,-1365,-2188
1,2120.0,-4293,1378,4111
1,2140.0,-5714,3623,3863
1,2160.0,-6463,3896,4490
1,2180.0,-6726,2706,7422
1,2200.0,-2926,1484,4100
1,2220.0,-18331,-1355,-32767
1,2240.0,4063,14225,-32767
1,2260.0,6144,1816,-2029
1,2280.0,177,-7282,-26362
1,2300.0,2136,-5348,-533
1,2320.0,5123,-4105,1652
1,2340.0,-5210,-4464,-12296
1,2360.0,1848,-1107,-1090
1,2380.0,1861,-1359,4567
1,2400.0,-7435,-684,-2934
1,2420.0,29,343,-7961
1,2440.0,-23555,5186,-15537
1,2460.0,-9191,2937,-2833
1,2480.0,-19770,-12106,15923
1,2500.0,-524,2398,19042
1,2520.0,4393,2520,-10854
1,2540.0,-2661,319,-6376
1,2560.0,2899,-828,8538
1,2580.0,-5159,-11237,4445
1,2600.0,-12850,1833,18937
1,2620.0,-2655,-310,3451
1,2640.0,-11580,-2077,8770
1,2660.0,-6002,-2640,-4046
1,2680.0,-9136,-1054,-559
1,2700.0,-17470,1234,-1458
1,2720.0,-925,-1247,-8226
1,2740.0,-1887,-1552,4781
1,2760.0,-11486,-524,5678
1,2780.0,-10608,-1118,-435
1,2800.0,-5954,305,4967
1,2820.0,-6848,430,1069
1,2840.0,-11537,-91,-2569
1,2860.0,-8515,-166,3148
1,2880.0,-5089,-334,1806
1,2900.0,-8204,-759,990
1,2920.0,-8997,-300,2920
1,2940.0,-7268,-170,704
1,2960.0,-8976,-52,438
1,2980.0,-8056,-182,1269
