label,time_s,x_g,y_g,z_g
1,0.0,-0.08789040000000001,-0.97717035,-0.28832934
1,0.02,-0.05993637,-0.9826635,-0.28222584
1,0.04,-0.01501461,-0.98254143,-0.27490164
1,0.06,0.024658140000000002,-0.9903539100000001,-0.26879814
1,0.08,0.0561522,-0.99804432,-0.24841245
1,0.1,0.06860334,-0.99755604,-0.22778262
1,0.12,0.03735342,-0.99010977,-0.25048764
1,0.14,0.02209467,-0.98864493,-0.26110773
1,0.16,0.01037595,-0.98168694,-0.27404715
1,0.18,-0.012329070000000001,-0.97338618,-0.3149406
1,0.2,-0.02880852,-0.97021236,-0.33837804
1,0.22,-0.03832998,-0.97704828,-0.32519448
1,0.24,-0.03735342,-0.97350825,-0.30651777
1,0.26,-0.03601065,-0.97326411,-0.28979418
1,0.28,-0.02819817,-0.97546137,-0.30017013
1,0.3,-0.01660152,-0.97424067,-0.29882736
1,0.32,-0.04870593,-0.97057857,-0.33801183
1,0.34,-0.04602039,-0.96142332,-0.38037012
1,0.36,-0.00537108,-0.96374265,-0.37341213
1,0.38,0.0415038,-0.96740475,-0.35681061000000003
1,0.4,0.03747549,-0.96996822,-0.36425688
1,0.42,0.02722161,-0.96105711,-0.37451076
1,0.44,0.02014155,-0.9567846600000001,-0.38867088
1,0.46,-0.00268554,-0.93761967,-0.43469127
1,0.48,-0.00830076,-0.93786381,-0.48962277
1,0.5,-0.00329589,-0.93151617,-0.5078112
1,0.52,-0.00817869,-0.9252906,-0.49780146000000003
1,0.54,-0.01843257,-0.9216285,-0.4968249
1,0.56,-0.055541850000000004,-0.9020973,-0.53625351
1,0.58,-0.06787092,-0.88952409,-0.61779627
1,0.6,-0.07311993,-0.87597432,-0.70129215
1,0.62,-0.0683592,-0.8605935,-0.74987601
1,0.64,-0.029785080000000002,-0.84887478,-0.70934877
1,0.66,-0.00500487,-0.8850075000000001,-0.54394392
1,0.68,0.058227390000000004,-0.92724372,-0.40197651
1,0.7000000000000001,0.08081034,-0.97485102,-0.2770989
1,0.72,0.01318356,-0.91149669,-0.20092722
1,0.74,-0.04772937,-0.92004159,-0.16369587
1,0.76,-0.07226544,-0.93823002,-0.27636648
1,0.78,-0.02990715,-0.94286868,-0.32031168
1,0.8,-0.01721187,-0.9472632,-0.25976496
1,0.8200000000000001,-0.03381339,-0.94811769,-0.21874944000000002
1,0.84,-0.04541004,-0.9442114500000001,-0.28796313
1,0.86,-0.0231933,-0.93395757,-0.34350498
1,0.88,-0.01318356,-0.92052987,-0.26440362
1,0.9,-0.03527823,-0.90893322,-0.18054153
1,0.92,-0.045287970000000004,-0.91076427,-0.21911565
1,0.9400000000000001,-0.0207519,-0.91100841,-0.31103436
1,0.96,-0.0085449,-0.91760019,-0.30090255
1,0.98,-0.02539056,-0.90417249,-0.2307123
1,1.0,-0.026000910000000002,-0.89526138,-0.22045842000000002
1,1.02,-0.01538082,-0.8834205900000001,-0.29162523
1,1.04,-0.01501461,-0.87096945,-0.30883710000000003
1,1.06,-0.041259660000000004,-0.85473414,-0.23669373
1,1.08,-0.04235829,-0.84740994,-0.19824168
1,1.1,-0.01928706,-0.8410623,-0.24414
1,1.12,-0.00146484,-0.82861116,-0.29809494000000003
1,1.1400000000000001,-0.02612298,-0.81432897,-0.27575613
1,1.16,-0.03942861,-0.79247844,-0.21899358
1,1.18,-0.01403805,-0.77416794,-0.22692813
1,1.2,-0.0054931500000000005,-0.75243948,-0.26318292
1,1.22,-0.03063957,-0.72851376,-0.25732356
1,1.24,-0.04296864,-0.69848454,-0.21020454
1,1.26,-0.02233881,-0.66137526,-0.20129343
1,1.28,-0.00292968,-0.64306476,-0.21374457
1,1.3,-0.01452633,-0.63220053,-0.24011169000000002
1,1.32,-0.03552237,-0.57885594,-0.21325629000000002
1,1.34,-0.024658140000000002,-0.5369859300000001,-0.19482372
1,1.36,-0.00451659,-0.48144408,-0.1879878
1,1.3800000000000001,0.00012207,-0.47350953,-0.19628856
1,1.4000000000000001,-0.02478021,-0.37780665,-0.15441855000000002
1,1.42,-0.03283683,-0.35620026,-0.15063438
1,1.44,-0.00354003,-0.27819753,-0.14916954
1,1.46,-0.00134277,-0.21557562,-0.14172327
1,1.48,-0.014892540000000001,-0.15820272,-0.10180638
1,1.5,-0.02282709,-0.06860334,-0.08190897
1,1.52,0.00036621,0.00268554,-0.08557107
1,1.54,0.01293942,0.08374002,-0.07275372000000001
1,1.56,0.00415038,0.1513668,-0.028442310000000002
1,1.58,-0.00109863,0.19311474,-0.0068359200000000005
1,1.6,-0.00183105,0.21948186,-0.014892540000000001
1,1.62,0.01135251,0.25427181,0.01452633
1,1.6400000000000001,0.01184079,0.27722097,0.00073242
1,1.6600000000000001,0.00451659,0.22595157,0.0158691
1,1.68,0.016845660000000002,0.30212325,-0.07971171
1,1.7,-0.02209467,0.27966237,-0.03698721
1,1.72,-0.0068359200000000005,0.26306085,-0.00024414
1,1.74,0.02612298,0.66882153,0.08813454
1,1.76,-0.11938446,0.62756187,-0.45471075
1,1.78,0.07263165,0.65771316,0.28991625
1,1.8,3.99986769,-2.86522704,3.99986769
1,1.82,1.82067405,-2.0458932,-1.86107922
1,1.84,-0.75182913,2.31701067,1.6076619
1,1.86,1.30260897,3.52257399,-2.00817357
1,1.8800000000000001,2.52477381,2.80980726,-3.17003583
1,1.9000000000000001,2.4755796,0.8692604700000001,-0.31725993
1,1.92,-0.195312,0.6848127,-2.26537506
1,1.94,-0.58129734,2.3107851,1.24743333
1,1.96,1.91930661,1.89306156,-3.04235061
1,1.98,1.45580682,2.429193,3.64818402
1,2.0,0.97216548,0.94225833,-2.1018012600000002
1,2.02,1.17089544,0.48840207,-1.5267294900000001
1,2.04,1.5991170000000001,0.19567821,0.17602494
1,2.06,0.67162914,-0.13696254,-0.39941304
1,2.08,-0.04223622,0.07983378000000001,-0.75756642
1,2.1,1.19372253,0.08679177,-1.9250439
1,2.12,0.22180119,0.40588275,1.19189148
1,2.14,-0.84899685,0.59228364,-0.90539319
1,2.16,-2.36657109,0.0183105,-0.50451531
1,2.18,-2.8575366300000002,-0.354003,3.99986769
1,2.2,-1.26903972,-0.26708916,3.74278827
1,2.22,-0.52392444,-0.17407182000000002,-0.56970069
1,2.24,-0.00317382,0.05712876,1.34496726
1,2.2600000000000002,-0.35607819,0.10534641,0.93249273
1,2.2800000000000002,0.15588339,-0.35876373,-1.99657692
1,2.3000000000000003,0.02355951,-0.04089345,1.13598342
1,2.32,-0.71374329,0.17529252,1.81798851
1,2.34,-0.49975458,-0.06884748,-1.24181811
1,2.36,-1.47253041,0.12158172,1.37389785
1,2.38,-1.79503935,0.10070775,0.20812935
1,2.4,-0.9798558900000001,0.0,-1.54516206
1,2.42,-1.43200317,0.28784106,0.97387446
1,2.44,-0.57690282,0.08361795,-0.25927668
1,2.46,-1.29040197,0.00268554,-0.20544381
1,2.48,-0.96484128,-0.00305175,0.10388157
1,2.5,-0.72277647,-0.01440426,0.10815402
1,2.52,-1.08434781,-0.050659050000000004,-0.0756834
1,2.54,-1.147458,0.08532693,0.31518474
1,2.56,-0.90624768,-0.04785144,-0.06933576
1,2.58,-0.84277128,-0.01892085,-0.16613727
1,2.6,-1.12817094,0.0146484,0.13561977
1,2.62,-1.0278294000000001,0.01745601,0.023315370000000002
1,2.64,-0.87780537,-0.03576651,-0.08374002
1,2.66,-0.98168694,-0.00561522,0.04846179
1,2.68,-1.0833712500000001,0.00915525,0.0549315
1,2.7,-0.9457983600000001,-0.0068359200000000005,-0.04199208
1,2.72,-0.92858649,-0.00952146,0.01159665
1,2.74,-1.05907932,0.00781248,0.05175768
1,2.7600000000000002,-1.00182849,-0.00256347,0.00219726
1,2.7800000000000002,-0.9332251500000001,-0.01440426,0.00329589
1,2.8000000000000003,-1.01183823,0.00183105,0.014892540000000001
1,2.82,-1.02245832,-0.00146484,0.02282709
1,2.84,-0.94775148,-0.00463866,0.01574703
1,2.86,-0.98071038,-0.00439452,-0.0036621
1,2.88,-1.02001692,-0.00207519,0.02282709
1,2.9,-0.97436274,-0.00268554,0.02307123
1,2.92,-0.97009029,-0.00634764,-0.0036621
1,2.94,-1.01122788,0.00012207,0.0231933
1,2.96,-0.99596913,0.00097656,0.01855464
1,2.98,-0.9704565,-0.0034179600000000003,0.00634764
