label,time_s,x_g,y_g,z_g
1,0.0,-0.03320304,-0.8984352,-0.21325629000000002
1,0.02,-0.05529771,-0.9863256,-0.29138109
1,0.04,-0.09472632,-0.9940160100000001,-0.33886632
1,0.06,-0.060912930000000004,-0.99841053,-0.30920331
1,0.08,0.00952146,-0.99548085,-0.19116162
1,0.1,-0.0024414,-1.00536852,-0.15576132
1,0.12,-0.07910136,-1.00976304,-0.18408156
1,0.14,-0.10754367000000001,-0.98522697,-0.24072204
1,0.16,-0.04492176,-0.98241936,-0.31066815000000003
1,0.18,0.02990715,-0.98425041,-0.29882736
1,0.2,0.08679177,-0.98278557,-0.25463802
1,0.22,0.14184534000000001,-1.00378161,-0.20812935
1,0.24,0.12634245,-1.0119603,-0.18347121
1,0.26,0.06396468,-0.98290764,-0.24902280000000002
1,0.28,-0.01049802,-0.96996822,-0.32824623
1,0.3,-0.03735342,-0.97521723,-0.32336343
1,0.32,-0.06555159,-0.97472895,-0.29931564
1,0.34,-0.05041491,-0.99743397,-0.26391534
1,0.36,-0.03869619,-0.98071038,-0.24755796
1,0.38,0.00500487,-0.98473869,-0.25353939000000003
1,0.4,0.06481917,-0.99010977,-0.28344654
1,0.42,0.09655737,-0.98107659,-0.31750407
1,0.44,0.11950653,-0.97570551,-0.34716708
1,0.46,0.14489709,-0.97961175,-0.33850011
1,0.48,0.17150835,-0.97436274,-0.3308097
1,0.5,0.20165964,-0.96947994,-0.32824623
1,0.52,0.26257257,-0.96862545,-0.37512111
1,0.54,0.29894943,-0.96252195,-0.44225961
1,0.56,0.36730863,-0.95861571,-0.40051167
1,0.58,0.41760147000000003,-0.98913321,-0.33862218
1,0.6,0.35681061000000003,-1.00402575,-0.26745537
1,0.62,0.26464776,-0.9693578700000001,-0.23120058000000002
1,0.64,0.15161094,-0.8959938000000001,-0.27697683
1,0.66,0.00109863,-0.86498802,-0.26330499
1,0.68,0.01660152,-0.95409912,-0.34252842
1,0.7000000000000001,-0.02905266,-0.92992926,-0.27477957000000003
1,0.72,-0.03942861,-0.90783459,-0.24487242
1,0.74,-0.05944809,-0.88476336,-0.22387638
1,0.76,-0.0708006,-0.94714113,-0.26208429
1,0.78,-0.07727031,-0.97961175,-0.30041427
1,0.8,-0.03869619,-0.94592043,-0.29589768
1,0.8200000000000001,0.014892540000000001,-0.92699958,-0.24023376
1,0.84,0.00207519,-0.94396731,-0.21948186
1,0.86,-0.04345692,-0.94030521,-0.2661126
1,0.88,-0.03283683,-0.92223885,-0.30407637
1,0.9,0.00109863,-0.9064918200000001,-0.26745537
1,0.92,0.01159665,-0.90392835,-0.18884229
1,0.9400000000000001,-0.02355951,-0.91625742,-0.20898384
1,0.96,-0.03491202,-0.9179664,-0.30602949
1,0.98,-0.012207,-0.89684829,-0.31518474
1,1.0,-0.00048828,-0.86169213,-0.22485294
1,1.02,-0.01306149,-0.84997341,-0.18627882
1,1.04,-0.03478995,-0.86742942,-0.27148368
1,1.06,-0.03698721,-0.84130644,-0.31518474
1,1.08,-0.00891111,-0.83276154,-0.28649829
1,1.1,-0.00183105,-0.69531072,-0.18334914
1,1.12,-0.024658140000000002,-0.74499321,-0.25830012
1,1.1400000000000001,-0.0500487,-0.78454389,-0.24133239
1,1.16,-0.05749497,-0.7702617,-0.27563406
1,1.18,0.0256347,-0.56970069,-0.20617623000000002
1,1.2,0.0231933,-0.75976368,-0.27087333
1,1.22,-0.02355951,-0.585936,-0.21862737000000002
