label,time_ms,x_lsb,y_lsb,z_lsb
0,0.0,-282,-8333,-199
0,20.0,-319,-8348,-231
0,40.0,-306,-8377,-248
0,60.0,-321,-8351,-224
0,80.0,-360,-8329,-223
0,100.0,-308,-8335,-222
0,120.0,-218,-8374,-194
0,140.0,-148,-8373,-238
0,160.0,-447,-8331,-246
0,180.0,-421,-8342,-256
0,200.0,-423,-8364,-260
0,220.0,-321,-8347,-258
0,240.0,-355,-8361,-225
0,260.0,-428,-8322,-253
0,280.0,-267,-8359,-257
0,300.0,-125,-8359,-226
0,320.0,-311,-8365,-270
0,340.0,-464,-8319,-240
0,360.0,-394,-8325,-221
0,380.0,-338,-8336,-253
0,400.0,-357,-8363,-208
0,420.0,-489,-8239,-296
0,440.0,-450,-8667,-842
0,460.0,-183,-8320,-184
0,480.0,-143,-8448,-295
0,500.0,-122,-8523,-248
0,520.0,-178,-8324,-460
0,540.0,-169,-8302,-213
0,560.0,-193,-8321,-253
0,580.0,-160,-8363,-274
0,600.0,-285,-8365,-262
0,620.0,-333,-8355,-251
0,640.0,-373,-8345,-280
0,660.0,-216,-8382,-256
0,680.0,-172,-8380,-251
0,700.0,-280,-8350,-303
0,720.0,-348,-8334,-263
0,740.0,-287,-8332,-259
0,760.0,-218,-8370,-245
0,780.0,-227,-8344,-235
0,800.0,-254,-8348,-270
0,820.0,-224,-8362,-247
0,840.0,-226,-8352,-267
0,860.0,-256,-8362,-284
0,880.0,-218,-8347,-310
0,900.0,-233,-8351,-265
0,920.0,-233,-8343,-237
0,940.0,-187,-8345,-304
0,960.0,-211,-8374,-263
0,980.0,-280,-8350,-273
0,1000.0,-353,-8315,-276
0,1020.0,-356,-8321,-316
0,1040.0,-295,-8300,-289
0,1060.0,-225,-8358,-231
0,1080.0,-182,-8412,-306
0,1100.0,-239,-8330,-274
0,1120.0,-304,-8334,-244
0,1140.0,-110,-8366,-254
0,1160.0,130,-8425,-258
0,1180.0,-81,-8347,-256
0,1200.0,-600,-8265,-473
0,1220.0,-466,-8235,-157
0,1240.0,-320,-8329,-329
0,1260.0,25,-8295,-188
0,1280.0,-59,-8406,-377
0,1300.0,-218,-8329,63
0,1320.0,-366,-8389,-295
0,1340.0,-431,-8329,-282
0,1360.0,-162,-8235,-268
0,1380.0,388,-8654,-500
0,1400.0,90,-8690,10
0,1420.0,-96,-8776,-386
0,1440.0,-278,-8299,-466
0,1460.0,-371,-8322,-153
0,1480.0,-600,-8312,-256
0,1500.0,-433,-8334,-363
0,1520.0,-104,-8372,-182
0,1540.0,-87,-8320,-142
0,1560.0,-147,-8321,-257
0,1580.0,-185,-8311,-203
0,1600.0,-406,-8326,-334
0,1620.0,-302,-8263,-280
0,1640.0,-78,-8356,-253
0,1660.0,-97,-8506,-284
0,1680.0,-196,-8289,-348
0,1700.0,-349,-8477,-504
0,1720.0,-213,-8396,-318
0,1740.0,30,-8388,-355
0,1760.0,120,-8461,-27
0,1780.0,-107,-8327,-50
0,1800.0,-409,-8245,-208
0,1820.0,-341,-8320,-479
0,1840.0,-551,-8185,-512
0,1860.0,-455,-8385,-603
0,1880.0,-223,-8343,-350
0,1900.0,-199,-8340,-320
0,1920.0,-221,-8374,-290
0,1940.0,-229,-8359,-314
0,1960.0,-231,-8345,-312
0,1980.0,-237,-8305,-298
0,2000.0,-190,-8357,-325
0,2020.0,-245,-8333,-321
0,2040.0,-196,-8372,-334
0,2060.0,-210,-8383,-329
0,2080.0,-235,-8381,-325
0,2100.0,-187,-8356,-348
0,2120.0,-242,-8336,-309
0,2140.0,-261,-8360,-300
0,2160.0,-226,-8360,-352
0,2180.0,-197,-8340,-295
0,2200.0,-267,-8337,-294
0,2220.0,-214,-8381,-336
0,2240.0,-233,-8336,-330
0,2260.0,-255,-8360,-299
0,2280.0,-291,-8396,-405
0,2300.0,-314,-8358,-287
0,2320.0,-238,-8392,-296
0,2340.0,-193,-8370,-461
0,2360.0,-429,-8311,-432
0,2380.0,-433,-8493,-643
0,2400.0,-395,-8387,-255
0,2420.0,-396,-8309,-222
0,2440.0,-355,-8345,-369
0,2460.0,-203,-8429,-605
0,2480.0,-401,-8490,-473
0,2500.0,-486,-8506,-534
0,2520.0,-239,-8422,-423
0,2540.0,-141,-8183,-230
0,2560.0,-203,-8448,31
0,2580.0,-344,-8287,-160
0,2600.0,-192,-8656,-32
0,2620.0,-181,-8429,-198
0,2640.0,-267,-8325,-338
0,2660.0,-320,-8358,-516
0,2680.0,-396,-8412,-546
0,2700.0,-452,-8620,-142
0,2720.0,-220,-8754,-220
0,2740.0,-414,-8655,-163
0,2760.0,-325,-8371,-111
0,2780.0,-310,-8180,-201
