label,time_s,x_g,y_g,z_g
0,0.0,-0.06079086,-0.87048117,0.51537954
0,0.02,-0.06921369,-0.89220963,0.49914423
0,0.04,-0.05517564,-0.88976823,0.49047726
0,0.06,-0.07067853,-0.88232196,0.47839233000000003
0,0.08,-0.0939939,-0.86706321,0.46349979
0,0.1,-0.10961886,-0.8530251600000001,0.46642947
0,0.12,-0.11035128,-0.85595484,0.47473023000000003
0,0.14,-0.1062009,-0.87365499,0.47765991
0,0.16,-0.07592754,-0.88158954,0.48864621
0,0.18,-0.06921369,-0.8532693,0.49291866
0,0.2,-0.0769041,-0.83324982,0.48144408
0,0.22,-0.09057594000000001,-0.80334267,0.47131227000000003
0,0.24,-0.09790014,-0.76574511,0.48669309
0,0.26,-0.10095189,-0.72717099,0.49450557
0,0.28,-0.08019999,-0.70727358,0.4736316
0,0.3,-0.05529771,-0.69311346,0.46130253
0,0.32,-0.04626453,-0.65868972,0.46484256
0,0.34,-0.07482891,-0.598143,0.4809558
0,0.36,-0.1074216,-0.50109735,0.49059933
0,0.38,-0.09680151000000001,-0.4931628,0.4968249
0,0.4,-0.01037595,-0.51928578,0.50744499
0,0.42,0.02795403,-0.5236803,0.44445687
0,0.44,-0.01086423,-0.56872413,0.3649893
0,0.46,-0.11865204,-0.58264011,0.28613208
0,0.48,-0.14074671,-0.62304528,0.16345173
0,0.5,-0.10082982,-0.70348941,0.01159665
0,0.52,-0.1074216,-0.74633598,-0.07824687
0,0.54,-0.10034154,-0.80676063,-0.15783651
0,0.56,-0.042602430000000004,-0.87170187,-0.22497501
0,0.58,-0.04467762,-0.91479258,-0.23693787
0,0.6,-0.0561522,-0.96716061,-0.22619571
0,0.62,-0.1037595,-1.00780992,-0.23413026
0,0.64,-0.18823194000000001,-0.97936761,-0.2404779
0,0.66,-0.1916499,-0.94762941,-0.1940913
0,0.68,-0.17565873,-0.91296153,-0.16748004
0,0.7000000000000001,-0.15856893,-0.95507568,-0.14001429
0,0.72,-0.12609831,-1.00329333,-0.20849556
0,0.74,-0.08703591000000001,-1.0026829800000001,-0.22619571
0,0.76,-0.05053698,-1.07690154,-0.21960393
0,0.78,-0.03845205,-1.1511201,-0.26061945000000003
0,0.8,-0.08825661,-1.14965526,-0.32678139
0,0.8200000000000001,-0.12915006,-1.20739437,-0.40978899
0,0.84,-0.07580547,-1.28588538,-0.45336798
0,0.86,-0.04418934,-1.34716452,-0.47253297
0,0.88,-0.02172846,-1.39721322,-0.5017077
0,0.9,-0.026000910000000002,-1.44030393,-0.57910008
0,0.92,-0.10473606,-1.41198369,-0.60815274
0,0.9400000000000001,-0.13073697,-1.43212524,-0.64794756
0,0.96,-0.18444777,-1.52611914,-0.64184406
0,0.98,-0.16638141,-1.59814044,-0.67980783
