label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-8725,-8457,3506
1,20.0,-8503,-8464,3074
1,40.0,-6689,-8683,2493
1,60.0,-5531,-8149,2204
1,80.0,-5578,-7110,1848
1,100.0,-5380,-6792,1648
1,120.0,-5491,-7138,1880
1,140.0,-4968,-7535,2255
1,160.0,-5728,-7646,884
1,180.0,-3261,-7807,2135
1,200.0,-2727,-7164,1131
1,220.0,-2846,-6929,606
1,240.0,-2717,-7328,606
1,260.0,-1862,-7612,-298
1,280.0,-1400,-6925,-273
1,300.0,-1697,-6443,231
1,320.0,-1460,-6470,645
1,340.0,-885,-6142,276
1,360.0,-467,-5959,462
1,380.0,-143,-6182,426
1,400.0,-579,-5782,706
1,420.0,-111,-6091,933
1,440.0,77,-6294,1377
1,460.0,651,-6397,1334
1,480.0,2079,-6973,1529
1,500.0,1635,-6777,1485
1,520.0,703,-6052,1759
1,540.0,928,-5553,1519
1,560.0,435,-5541,1277
1,580.0,934,-6513,1208
1,600.0,2120,-7788,886
1,620.0,1835,-7754,1079
1,640.0,1009,-6988,909
1,660.0,-91,-6287,367
1,680.0,-442,-6146,231
1,700.0,-960,-6211,371
1,720.0,-658,-6635,509
1,740.0,-73,-7474,655
1,760.0,317,-7879,979
1,780.0,337,-8110,1071
1,800.0,318,-8441,1029
1,820.0,-394,-8544,954
1,840.0,-575,-9232,979
1,860.0,-1002,-10284,924
1,880.0,-730,-10766,1021
1,900.0,-294,-9975,956
1,920.0,389,-8222,624
1,940.0,1063,-6787,956
1,960.0,1189,-7011,1303
1,980.0,363,-7311,2119
1,1000.0,77,-7929,1726
1,1020.0,488,-8747,1344
1,1040.0,574,-8932,1383
1,1060.0,599,-8907,1730
1,1080.0,404,-8675,1906
1,1100.0,595,-8488,1860
1,1120.0,633,-8125,1893
1,1140.0,718,-7828,2106
1,1160.0,1379,-8014,1756
1,1180.0,1261,-7978,1890
1,1200.0,853,-7574,1847
1,1220.0,1018,-7288,1960
1,1240.0,1328,-7468,2105
1,1260.0,1261,-7129,1823
1,1280.0,1939,-6980,1584
1,1300.0,1536,-7180,2043
1,1320.0,1309,-5988,2451
1,1340.0,656,-4366,2689
1,1360.0,1595,-2984,1321
1,1380.0,1325,-1919,127
1,1400.0,49,-55,-21
1,1420.0,82,-206,-74
1,1440.0,73,-153,-89
1,1460.0,79,-144,-85
1,1480.0,93,-157,-80
1,1500.0,84,-145,-66
1,1520.0,120,-188,-86
1,1540.0,38,-200,-68
1,1560.0,99,-129,-78
1,1580.0,42,-170,-84
1,1600.0,64,-205,-75
1,1620.0,65,-175,-117
1,1640.0,69,-214,-110
1,1660.0,42,-223,-124
1,1680.0,55,-219,-102
1,1700.0,-13,-240,-105
1,1720.0,-3,-221,-127
1,1740.0,11,-228,-119
1,1760.0,0,-212,-129
1,1780.0,-20,-247,-161
1,1800.0,5,-274,-152
1,1820.0,-34,-280,-185
1,1840.0,-31,-291,-164
1,1860.0,-74,-292,-227
1,1880.0,-120,-324,-233
1,1900.0,-110,-339,-261
1,1920.0,-27904,-32767,-8783
1,1940.0,-32767,-32767,-32767
1,1960.0,-7742,8883,5154
1,1980.0,4594,1855,926
1,2000.0,4992,2494,386
1,2020.0,3155,2786,507
1,2040.0,3023,2391,198
1,2060.0,2962,2813,186
1,2080.0,2985,2656,174
1,2100.0,3028,2487,83
1,2120.0,3029,2722,73
1,2140.0,3012,2533,16
1,2160.0,3100,2536,-48
1,2180.0,3104,2608,-74
1,2200.0,3083,2442,-140
1,2220.0,3121,2465,-197
1,2240.0,2146,1200,60
1,2260.0,-1304,-6844,1301
1,2280.0,-8733,-8075,3928
1,2300.0,-18781,-8989,462
1,2320.0,-20062,-7902,3894
1,2340.0,-19556,1090,10587
1,2360.0,-12288,4445,12559
1,2380.0,-5839,4310,9031
1,2400.0,-3033,2180,5464
1,2420.0,-2521,-312,3723
1,2440.0,-3507,-2719,2901
1,2460.0,-5024,-4945,2818
1,2480.0,-6746,-6292,3125
1,2500.0,-8058,-4927,3451
1,2520.0,-7540,-2047,3856
1,2540.0,-6675,-1095,4026
1,2560.0,-6447,-2517,3974
1,2580.0,-6525,-3694,3674
1,2600.0,-6454,-2843,3882
1,2620.0,-6710,-2252,3976
1,2640.0,-6883,-2924,3759
1,2660.0,-6387,-2902,3820
1,2680.0,-6495,-2669,3910
1,2700.0,-6873,-2767,3762
1,2720.0,-6579,-2717,3877
1,2740.0,-6485,-2798,3850
1,2760.0,-6690,-2764,3814
1,2780.0,-6684,-2644,3900
1,2800.0,-6586,-2845,3805
1,2820.0,-6588,-2776,3814
1,2840.0,-6654,-2721,3882
1,2860.0,-6602,-2770,3811
1,2880.0,-6512,-2766,3849
1,2900.0,-6656,-2745,3854
1,2920.0,-6648,-2720,3825
1,2940.0,-6594,-2774,3866
1,2960.0,-6594,-2753,3846
1,2980.0,-6657,-2788,3830
