label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-2950,-9537,6317
1,20.0,-3018,-8996,5789
1,40.0,-3229,-8475,5795
1,60.0,-4292,-8692,5508
1,80.0,-5392,-8442,5420
1,100.0,-5281,-8208,6123
1,120.0,-4682,-8132,6914
1,140.0,-6011,-8148,7274
1,160.0,-6550,-7815,7454
1,180.0,-6788,-6930,6731
1,200.0,-7549,-5981,7149
1,220.0,-7042,-6056,7501
1,240.0,-6351,-5958,6965
1,260.0,-6483,-5220,5921
1,280.0,-6652,-4983,7060
1,300.0,-6069,-5477,7048
1,320.0,-6097,-5265,6322
1,340.0,-5975,-4856,5399
1,360.0,-5578,-5018,5657
1,380.0,-4848,-5545,5771
1,400.0,-4037,-5878,5609
1,420.0,-3589,-6208,5232
1,440.0,-3480,-5730,4414
1,460.0,-2932,-5120,3713
1,480.0,-2928,-4904,3659
1,500.0,-2112,-5326,3654
1,520.0,-1470,-5516,3133
1,540.0,-1923,-5535,2522
1,560.0,-1562,-5600,2284
1,580.0,-1599,-5567,2722
1,600.0,-1299,-5222,2814
1,620.0,-1516,-4938,2135
1,640.0,-2081,-5022,2269
1,660.0,-1823,-5746,3155
1,680.0,-1460,-6268,3541
1,700.0,-1282,-6437,3074
1,720.0,-1141,-6207,3340
1,740.0,-1102,-6184,3444
1,760.0,-951,-6136,3805
1,780.0,-859,-6350,4068
1,800.0,-912,-6668,3762
1,820.0,-1030,-6851,3684
1,840.0,-826,-7322,3997
1,860.0,-701,-7531,4115
1,880.0,-841,-7340,3967
1,900.0,-699,-6993,3833
1,920.0,-600,-6449,4010
1,940.0,-767,-6017,3765
1,960.0,-717,-5758,3600
1,980.0,-419,-5740,3673
1,1000.0,-346,-6469,3492
1,1020.0,-139,-7167,3382
1,1040.0,165,-7789,3366
1,1060.0,38,-7872,3450
1,1080.0,-84,-7803,3408
1,1100.0,29,-7778,3520
1,1120.0,277,-7819,3405
1,1140.0,179,-7452,3391
1,1160.0,318,-7527,3228
1,1180.0,708,-7485,3440
1,1200.0,665,-6832,3212
1,1220.0,624,-6380,2989
1,1240.0,821,-6501,3114
1,1260.0,1148,-6436,3076
1,1280.0,1042,-6145,2906
1,1300.0,911,-5985,3049
1,1320.0,1048,-5727,2941
1,1340.0,1530,-4988,2407
1,1360.0,2191,-3560,2099
1,1380.0,1821,-2133,1596
1,1400.0,1411,-1035,1426
1,1420.0,451,-658,547
1,1440.0,127,-269,-32
1,1460.0,77,-190,-57
1,1480.0,91,-195,-80
1,1500.0,89,-210,-67
1,1520.0,71,-202,-70
1,1540.0,74,-191,-83
1,1560.0,80,-208,-55
1,1580.0,85,-180,-66
1,1600.0,48,-232,-43
1,1620.0,87,-206,-58
1,1640.0,67,-230,-36
1,1660.0,84,-233,-32
1,1680.0,80,-228,-26
1,1700.0,77,-270,-47
1,1720.0,71,-249,-12
1,1740.0,127,-282,-1
1,1760.0,111,-258,15
1,1780.0,79,-304,-10
1,1800.0,100,-280,5
1,1820.0,136,-273,5
1,1840.0,134,-330,-2
1,1860.0,123,-293,48
1,1880.0,179,-322,48
1,1900.0,81,-354,74
1,1920.0,1687,-32767,32767
1,1940.0,-6452,4102,32767
1,1960.0,-3147,9998,-1429
1,1980.0,909,2205,-3061
1,2000.0,404,2144,-3707
1,2020.0,-142,3994,-3561
1,2040.0,-181,2931,-3441
1,2060.0,309,2779,-3399
1,2080.0,612,2737,-3601
1,2100.0,825,2721,-3177
1,2120.0,742,2722,-2549
1,2140.0,876,2871,-2549
1,2160.0,952,3151,-2505
1,2180.0,948,3131,-2348
1,2200.0,1206,2528,-2617
1,2220.0,1250,3055,-3498
1,2240.0,949,651,-1962
1,2260.0,1515,-6414,1625
1,2280.0,-263,-21710,14603
1,2300.0,125,-32767,32077
1,2320.0,2091,-2380,15744
1,2340.0,1397,1658,6111
1,2360.0,721,647,2686
1,2380.0,700,476,2859
1,2400.0,730,-47,4389
1,2420.0,1197,269,6907
1,2440.0,1136,1190,8650
1,2460.0,1326,337,9232
1,2480.0,1082,-2079,8473
1,2500.0,879,-5418,7202
1,2520.0,810,-8179,6511
1,2540.0,1099,-10169,5230
1,2560.0,1356,-8911,3090
1,2580.0,1503,-6773,1852
1,2600.0,2053,-6313,2455
1,2620.0,2329,-6766,4012
1,2640.0,2344,-6708,5923
1,2660.0,1992,-5403,7070
1,2680.0,1725,-4541,7046
1,2700.0,1326,-4560,6494
1,2720.0,1508,-5802,5638
1,2740.0,1732,-6436,5216
1,2760.0,1925,-6096,5067
1,2780.0,1846,-5579,5777
1,2800.0,1677,-5569,6048
1,2820.0,1731,-5832,5553
1,2840.0,1811,-5933,5363
1,2860.0,1708,-5727,5788
1,2880.0,1775,-5697,5745
1,2900.0,1808,-5859,5555
1,2920.0,1685,-5815,5624
1,2940.0,1741,-5732,5767
1,2960.0,1859,-5820,5604
1,2980.0,1675,-5784,5594
