label,time_s,x_g,y_g,z_g
1,0.0,-0.0280761,-0.98083245,-0.27184989
1,0.02,-0.01916499,-0.98229729,-0.30102462
1,0.04,-0.02221674,-0.98449455,-0.30505293
1,0.06,-0.0073242,-0.9866918100000001,-0.28942797
1,0.08,0.0048828,-0.97948968,-0.28112721
1,0.1,0.018188430000000002,-0.98437248,-0.2868645
1,0.12,-0.00695799,-0.9851049000000001,-0.27673269
1,0.14,-0.02917473,-0.98705802,-0.25036557
1,0.16,-0.046630740000000004,-0.98595939,-0.25402767
1,0.18,-0.06628401,-0.9830297100000001,-0.268554
1,0.2,-0.09069801,-0.97741449,-0.29406663
1,0.22,-0.12145965,-0.97863519,-0.30334395000000003
1,0.24,-0.14916954,-0.97802484,-0.28674243
1,0.26,-0.14001429,-0.98205315,-0.26757744
1,0.28,-0.11987274,-0.98644767,-0.25439388
1,0.3,-0.10546848,-0.98461662,-0.25476009
1,0.32,-0.12475554,-1.01281479,-0.31176678
1,0.34,-0.14269983,-0.97802484,-0.28747485
1,0.36,-0.18383742,-0.95507568,-0.22131291
1,0.38,-0.207519,-0.98437248,-0.17871048
1,0.4,-0.22875918,-0.98425041,-0.22106877
1,0.42,-0.25768977,-0.97472895,-0.28674243
1,0.44,-0.29589768,-0.95910399,-0.35119539
1,0.46,-0.31725993,-0.96142332,-0.32665932000000003
1,0.48,-0.30712812,-0.94665285,-0.30932538
1,0.5,-0.25183041,-0.94543215,-0.28356861
1,0.52,-0.19848582,-0.9619116,-0.27722097
1,0.54,-0.16918902,-0.96911373,-0.28869555
1,0.56,-0.14196741,-0.95116944,-0.28539966
1,0.58,-0.11865204,-0.95190186,-0.30505293
1,0.6,-0.10412571,-0.96496335,-0.29370042
1,0.62,-0.08703591000000001,-0.96020262,-0.28222584
1,0.64,-0.10436985,-0.9472632,-0.26550225
1,0.66,-0.11047335,-0.9545874,-0.25134213
1,0.68,-0.09301734,-0.9531225600000001,-0.29992599000000003
1,0.7000000000000001,-0.08361795,-0.93859623,-0.31347576
1,0.72,-0.09863256000000001,-0.93493413,-0.30139083
1,0.74,-0.1232907,-0.95446533,-0.2416986
1,0.76,-0.07311993,-0.95324463,-0.24340758
1,0.78,-0.03491202,-0.91662363,-0.26184015
1,0.8,-0.00451659,-0.94433352,-0.29553147
1,0.8200000000000001,-0.01599117,-0.9460425,-0.26550225
1,0.84,-0.03478995,-0.94384524,-0.22021428
1,0.86,-0.03820791,-0.92748786,-0.22863711
1,0.88,-0.03381339,-0.91503672,-0.27526785
1,0.9,-0.03613272,-0.91418223,-0.27770925
1,0.92,-0.04541004,-0.91235118,-0.2246088
1,0.9400000000000001,-0.04211415,-0.90246351,-0.2050776
1,0.96,-0.03271476,-0.89928969,-0.24670347
1,0.98,-0.027099540000000002,-0.8980689900000001,-0.28369068000000003
1,1.0,-0.03820791,-0.88293231,-0.2478021
1,1.02,-0.03894033,-0.86498802,-0.19641063
1,1.04,-0.03796377,-0.85729761,-0.20666451
1,1.06,-0.02868645,-0.85436793,-0.24743589
1,1.08,-0.02966301,-0.82616976,-0.24914487
1,1.1,-0.04016103,-0.8247049200000001,-0.20715279
1,1.12,-0.02148432,-0.81457311,-0.17687943
1,1.1400000000000001,-0.02795403,-0.82067661,-0.21765081
1,1.16,-0.02246088,-0.76867479,-0.22997988
1,1.18,-0.02111811,-0.74963187,-0.21545355
1,1.2,-0.03308097,-0.72375303,-0.18249465
1,1.22,-0.03393546,-0.7298565300000001,-0.18749952
1,1.24,-0.02014155,-0.67248363,-0.20178171
1,1.26,-0.03161613,-0.62939292,-0.20959419
1,1.28,-0.0183105,-0.63049155,-0.18481398000000002
1,1.3,-0.0048828,-0.54748395,-0.15087852000000002
1,1.32,-0.03308097,-0.5358873,-0.17004351
1,1.34,-0.00646971,-0.53283555,-0.19323681
1,1.36,-0.00793455,-0.43774302,-0.17797806
1,1.3800000000000001,-0.00952146,-0.40930071,-0.15734823
1,1.4000000000000001,-0.0034179600000000003,-0.32861244,-0.13439907
1,1.42,0.00720213,-0.26440362,-0.14392053
1,1.44,0.00183105,-0.24792417,-0.16760211
1,1.46,-0.0048828,-0.11901825,-0.1318356
1,1.48,0.00048828,-0.03942861,-0.10266087
1,1.5,0.01110837,0.03124992,-0.08703591000000001
1,1.52,0.01330563,0.09753393,-0.0903318
1,1.54,0.01110837,0.16516071000000002,-0.07287579
1,1.56,0.01281735,0.19421337,-0.06896955
1,1.58,0.01623531,0.23742615,-0.06164535
1,1.6,0.00903318,0.28454517,0.0280761
1,1.62,0.00439452,0.40417377,0.06152328
1,1.6400000000000001,0.0073242,0.19457958,-0.05895981
1,1.6600000000000001,0.03320304,0.04345692,-0.22643985
1,1.68,0.03149406,0.26623467,-0.24316344
1,1.7,-0.01562496,0.38952537,0.05041491
1,1.72,-0.01782222,0.75012015,0.27661062000000003
1,1.74,0.05883774,0.74523735,-0.72973446
1,1.76,-0.07739238,0.80065713,0.56286477
1,1.78,-3.99986769,1.06359591,3.99986769
1,1.8,-2.6909110800000002,1.87658211,-3.99986769
1,1.82,0.75378225,-0.22180119,0.63207846
1,1.84,0.95202393,-0.15307578,-0.87011496
1,1.86,1.29919101,0.81823521,1.99254861
1,1.8800000000000001,-0.36877347,2.21471601,1.01659896
1,1.9000000000000001,-0.13708461,1.97204085,-0.25451595
1,1.92,-0.63244467,1.24328295,2.8710864000000003
1,1.94,1.1755341,0.06701643,-2.88707757
1,1.96,-0.27551199,0.09460425,-0.50561394
1,1.98,0.19457958,-0.6496565400000001,-2.79235125
1,2.0,1.20922542,-0.08081034,-1.22179863
1,2.02,0.04382313,0.41186418,-0.90197523
1,2.04,-0.05798325,0.38867088,-1.10094933
1,2.06,0.36340239,0.30920331,0.00402831
1,2.08,0.47180055,-0.06628401,-2.21996502
1,2.1,0.23962341,-0.38134668,-2.2076359500000002
1,2.12,0.31054608,-0.51965199,-0.74694633
1,2.14,2.44042344,-0.29333421,-2.8588794
1,2.16,3.99986769,0.0585936,-2.51317716
1,2.18,3.99986769,-1.61706129,0.26415948
1,2.2,0.9289527,-0.54406599,3.99986769
1,2.22,0.30151290000000003,0.14013636000000002,0.95385498
1,2.24,-0.043945200000000004,0.21472113,0.61706385
1,2.2600000000000002,-0.23083437,0.19274853,0.65637039
1,2.2800000000000002,-0.00634764,0.11450166,0.01916499
1,2.3000000000000003,-0.23205507,-0.05749497,0.43029675
1,2.32,-0.11706513,-0.34167393,0.49536006
1,2.34,0.1123044,-0.83959746,0.04687488
1,2.36,0.0866697,-0.37011624,0.83556915
1,2.38,0.26330499,-0.23266542,0.65942214
1,2.4,0.49951044,-0.17077593,0.7373028
1,2.42,0.49035519,-0.25805598,0.48864621
1,2.44,0.60449064,-0.10595676,0.27795339
1,2.46,0.8640114600000001,-0.11022921000000001,0.07885722
1,2.48,1.57433679,-0.05224596,0.05029284
