label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-909,-7374,-3489
1,20.0,-618,-7631,-2863
1,40.0,-918,-7146,-2439
1,60.0,-1092,-7800,-2060
1,80.0,-751,-8663,-1958
1,100.0,-587,-8142,-1394
1,120.0,-770,-7813,-1289
1,140.0,-1044,-7630,-1871
1,160.0,-839,-7577,-718
1,180.0,-832,-7891,-1702
1,200.0,-1361,-7465,-2130
1,220.0,-1624,-7892,-2439
1,240.0,-1568,-7889,-2431
1,260.0,-1543,-7486,-2028
1,280.0,-1575,-7398,-2067
1,300.0,-1950,-7178,-2390
1,320.0,-2334,-6662,-3178
1,340.0,-2633,-7197,-3707
1,360.0,-2684,-7691,-3787
1,380.0,-2360,-7189,-4150
1,400.0,-2165,-6846,-3961
1,420.0,-2167,-7153,-4240
1,440.0,-2262,-7028,-4216
1,460.0,-2290,-6919,-4415
1,480.0,-2097,-6525,-4326
1,500.0,-1688,-6763,-4190
1,520.0,-1394,-7090,-3701
1,540.0,-908,-7141,-3569
1,560.0,-675,-6752,-2808
1,580.0,-101,-7407,-2516
1,600.0,-112,-6874,-2230
1,620.0,-180,-7349,-2369
1,640.0,-449,-6963,-2344
1,660.0,-686,-6733,-2622
1,680.0,-636,-6654,-2157
1,700.0,-658,-6432,-2199
1,720.0,-874,-6623,-2292
1,740.0,-1220,-6407,-2185
1,760.0,-1003,-6656,-1963
1,780.0,-389,-7028,-1062
1,800.0,-793,-7274,-102
1,820.0,-1926,-6909,-822
1,840.0,-2702,-4619,-1485
1,860.0,-2750,-1821,-2699
1,880.0,-2585,-4955,-3011
1,900.0,-2262,-4579,-2567
1,920.0,-1679,-3850,-941
1,940.0,-3511,-4081,-2646
1,960.0,-5550,-3723,-3282
1,980.0,-6288,-3963,-4545
1,1000.0,-6884,-4326,-5338
1,1020.0,-7889,-4837,-6262
1,1040.0,-8635,-5144,-7187
1,1060.0,-8672,-5766,-7156
1,1080.0,-8303,-5669,-7095
1,1100.0,-8113,-5464,-8367
1,1120.0,-7575,-5029,-8522
1,1140.0,-6724,-4829,-8378
1,1160.0,-5935,-4537,-8378
1,1180.0,-4712,-5036,-8024
1,1200.0,-3451,-4796,-6951
1,1220.0,-2914,-5444,-6054
1,1240.0,-2884,-5893,-4838
1,1260.0,-2248,-4927,-3747
1,1280.0,-1406,-4195,-3452
1,1300.0,-572,-3923,-2787
1,1320.0,-713,-4236,-3679
1,1340.0,-375,-4355,-620
1,1360.0,329,-3502,207
1,1380.0,403,-3077,-1572
1,1400.0,398,-1593,-1275
1,1420.0,1208,-296,650
1,1440.0,1528,39,1455
1,1460.0,910,-265,322
1,1480.0,293,-374,-660
1,1500.0,495,92,-283
1,1520.0,395,465,294
1,1540.0,315,753,10
1,1560.0,293,1209,-309
1,1580.0,342,1669,-72
1,1600.0,294,1878,-510
1,1620.0,311,1856,-591
1,1640.0,548,1369,-217
1,1660.0,339,1348,262
1,1680.0,421,1255,-453
1,1700.0,571,1424,-220
1,1720.0,4537,-8566,28315
1,1740.0,-10078,32767,32767
1,1760.0,-129,8987,23685
1,1780.0,14097,-3594,-32767
1,1800.0,-3876,5426,11787
1,1820.0,6870,1946,-7946
1,1840.0,10795,2017,-2
1,1860.0,-12885,-4066,-14061
1,1880.0,-666,-27955,-28619
1,1900.0,719,-17179,-23505
1,1920.0,2462,-30203,-32767
1,1940.0,1989,-18326,5156
1,1960.0,4881,-7246,-8333
1,1980.0,6925,-2151,-13853
1,2000.0,-229,-4706,9294
1,2020.0,10719,-2715,-1757
1,2040.0,11275,-6179,15394
1,2060.0,7569,-9638,16468
1,2080.0,3538,-8038,21945
1,2100.0,1040,-4251,167
1,2120.0,-1835,-736,200
1,2140.0,-935,-115,6765
1,2160.0,-1969,493,-189
1,2180.0,-2644,-76,468
1,2200.0,-4553,324,9278
1,2220.0,-5083,471,3832
1,2240.0,-6870,147,2799
1,2260.0,-8868,105,9145
1,2280.0,-6223,220,-918
1,2300.0,-8419,-1575,-204
1,2320.0,-8169,27,484
1,2340.0,-5509,412,-2634
1,2360.0,-6098,674,-3455
1,2380.0,-15539,1653,-6948
1,2400.0,-12467,2138,-9894
1,2420.0,-7477,1223,-7538
1,2440.0,-3442,450,-3523
1,2460.0,71,237,633
1,2480.0,145,-347,-895
1,2500.0,85,-106,-654
1,2520.0,-8097,1586,-1924
1,2540.0,-4769,322,-2836
1,2560.0,-2162,1267,-3325
1,2580.0,-30,1438,164
1,2600.0,-9802,-468,-6639
1,2620.0,-3049,134,-2317
1,2640.0,-4237,-308,-2492
1,2660.0,-6059,2075,-3602
1,2680.0,-7408,1955,-3987
1,2700.0,-6646,1414,-4069
1,2720.0,-6992,1034,-3480
1,2740.0,-7501,948,-3516
1,2760.0,-6888,1045,-4013
1,2780.0,-6980,1110,-3805
1,2800.0,-7284,1236,-3348
1,2820.0,-7048,1080,-3926
1,2840.0,-6928,1115,-4147
1,2860.0,-7053,1106,-3907
1,2880.0,-7147,1038,-3829
1,2900.0,-7085,735,-3722
1,2920.0,-6937,679,-4226
1,2940.0,-7086,1328,-3629
1,2960.0,-7403,2233,-2816
1,2980.0,-7669,1233,-2375
