label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,129,-7013,-4476
1,20.0,61,-7153,-5211
1,40.0,-431,-6798,-5817
1,60.0,-802,-6834,-6415
1,80.0,-1047,-6777,-6321
1,100.0,-1178,-6869,-6210
1,120.0,-1261,-6884,-5644
1,140.0,-1273,-6915,-5064
1,160.0,-1129,-7000,-4585
1,180.0,-1059,-7206,-4486
1,200.0,-1253,-7278,-4577
1,220.0,-941,-7361,-4238
1,240.0,-555,-7492,-3574
1,260.0,-463,-6865,-2965
1,280.0,-159,-7242,-1168
1,300.0,-201,-7825,-59
1,320.0,-477,-8064,-1914
1,340.0,-238,-8212,-3313
1,360.0,-65,-8056,-2204
1,380.0,-83,-7761,-974
1,400.0,-234,-7747,-1658
1,420.0,-170,-7925,-2582
1,440.0,-96,-8042,-2129
1,460.0,-298,-7846,-1509
1,480.0,-245,-7722,-1702
1,500.0,-132,-7797,-2141
1,520.0,-181,-7923,-2097
1,540.0,-329,-7806,-1986
1,560.0,-307,-7657,-1920
1,580.0,-196,-7651,-1954
1,600.0,-275,-7714,-1999
1,620.0,-381,-7515,-2064
1,640.0,-396,-7413,-2080
1,660.0,-569,-7307,-3260
1,680.0,-946,-7129,-4907
1,700.0,197,-6824,-4441
1,720.0,213,-7543,-2225
1,740.0,584,-7753,-3295
1,760.0,-181,-5812,-2869
1,780.0,-1001,-8876,-2985
1,800.0,-2430,-8717,-5984
1,820.0,-2860,-7047,-7770
1,840.0,-791,-6505,-5410
1,860.0,726,-6353,-4371
1,880.0,480,-6352,-4239
1,900.0,-928,-6086,-5289
1,920.0,-1946,-5939,-6239
1,940.0,-1665,-6007,-6284
1,960.0,-1049,-6050,-5453
1,980.0,-761,-6132,-5120
1,1000.0,-1257,-6256,-4785
1,1020.0,-1536,-6587,-4572
1,1040.0,-2061,-6975,-4335
1,1060.0,-2256,-7851,-4413
1,1080.0,-2052,-8135,-3845
1,1100.0,-1554,-8268,-3148
1,1120.0,-1325,-8403,-3444
1,1140.0,-1651,-8294,-3345
1,1160.0,-1881,-8651,-3005
1,1180.0,-1897,-8381,-2304
1,1200.0,-1425,-8004,-1787
1,1220.0,-883,-6793,-1165
1,1240.0,-1121,-5901,-1117
1,1260.0,-1693,-6040,-1292
1,1280.0,-2065,-6156,-1052
1,1300.0,-1543,-5336,-607
1,1320.0,-942,-5203,-1066
1,1340.0,-617,-4296,-1311
1,1360.0,-116,-3283,-461
1,1380.0,60,-2307,602
1,1400.0,-97,-1791,-22
1,1420.0,-179,-1207,-607
1,1440.0,193,-867,295
1,1460.0,89,875,1099
1,1480.0,-18,983,636
1,1500.0,-79,1161,-258
1,1520.0,57,998,-204
1,1540.0,144,1071,460
1,1560.0,47,1037,-324
1,1580.0,43,1044,-234
1,1600.0,45,1099,461
1,1620.0,-127,1134,-238
1,1640.0,-109,1112,-157
1,1660.0,-99,1213,527
1,1680.0,-197,1211,-259
1,1700.0,-207,1200,-138
1,1720.0,-154,1230,444
1,1740.0,-222,1187,-359
1,1760.0,-610,13901,1684
1,1780.0,-32767,32767,-32767
1,1800.0,-19677,4326,32767
1,1820.0,-6,3410,1646
1,1840.0,4548,167,-15219
1,1860.0,-535,1477,16585
1,1880.0,3566,531,-10897
1,1900.0,1867,2703,-10186
1,1920.0,5357,1767,1781
1,1940.0,1582,524,-3382
1,1960.0,1011,677,-1384
1,1980.0,6670,126,-5205
1,2000.0,1629,492,6234
1,2020.0,8592,-242,1467
1,2040.0,11193,-2462,-284
1,2060.0,9350,259,8369
1,2080.0,24659,-1342,-1209
1,2100.0,31404,-2618,-675
1,2120.0,10364,312,-6250
1,2140.0,4839,-505,-2525
1,2160.0,3128,-75,-1019
1,2180.0,7939,-1423,497
1,2200.0,8990,-375,-99
1,2220.0,9523,-523,-1608
1,2240.0,7532,-222,-1003
1,2260.0,8358,-626,-386
1,2280.0,8251,-448,-1265
1,2300.0,8275,-578,-643
1,2320.0,8167,-490,-1027
1,2340.0,8283,-542,-797
1,2360.0,8227,-477,-922
1,2380.0,8308,-531,-816
1,2400.0,8174,-510,-951
1,2420.0,8293,-486,-823
1,2440.0,8207,-497,-888
1,2460.0,8278,-505,-873
1,2480.0,8233,-535,-889
1,2500.0,8239,-479,-907
1,2520.0,8237,-530,-891
1,2540.0,8235,-501,-872
1,2560.0,8250,-504,-850
1,2580.0,8239,-511,-887
1,2600.0,8210,-513,-867
1,2620.0,8239,-517,-874
1,2640.0,8251,-489,-856
1,2660.0,8224,-502,-900
1,2680.0,8254,-514,-885
1,2700.0,8234,-522,-905
1,2720.0,8227,-500,-883
1,2740.0,8239,-517,-891
1,2760.0,8261,-500,-859
1,2780.0,8256,-520,-907
1,2800.0,8258,-505,-831
1,2820.0,8221,-505,-849
1,2840.0,8239,-519,-877
1,2860.0,8242,-545,-871
1,2880.0,8255,-526,-880
1,2900.0,8248,-512,-869
1,2920.0,8279,-550,-862
1,2940.0,8247,-528,-878
1,2960.0,8270,-537,-850
1,2980.0,8245,-507,-876
