label,time_s,x_g,y_g,z_g
0,0.0,0.00817869,-0.7728251700000001,0.57580419
0,0.02,-0.00219726,-0.76464648,0.58312839
0,0.04,-0.04187001,-0.76147266,0.58801119
0,0.06,-0.04956042,-0.78954876,0.59850921
0,0.08,-0.04211415,-0.781248,0.60754239
0,0.1,0.012207,-0.78088179,0.6079086
0,0.12,0.06323226,-0.80102334,0.62829429
0,0.14,0.03747549,-0.78783978,0.64245441
0,0.16,0.00720213,-0.75756642,0.64172199
0,0.18,-0.03674307,-0.75915333,0.6334212300000001
0,0.2,-0.07873515,-0.76220508,0.61718592
0,0.22,-0.05761704,-0.76867479,0.62182458
0,0.24,-0.06481917,-0.74572563,0.6164535
0,0.26,-0.06945783,-0.72790341,0.64770342
0,0.28,-0.05847153,-0.71850402,0.65368485
0,0.3,-0.062255700000000004,-0.7120343100000001,0.64343097
0,0.32,-0.06933576,-0.71948058,0.66125319
0,0.34,-0.07250958,-0.73840143,0.6787092
0,0.36,-0.10729953,-0.73303035,0.69042792
0,0.38,-0.09960912,-0.7116681,0.7067853000000001
0,0.4,-0.06494124,-0.68542305,0.72192198
0,0.42,-0.07092267000000001,-0.69763005,0.7141095000000001
0,0.44,-0.11926239,-0.76574511,0.71069154
0,0.46,-0.15771444,-0.79882608,0.70031559
0,0.48,-0.16552692,-0.7529277600000001,0.68322579
0,0.5,-0.16638141,-0.73449519,0.67297191
0,0.52,-0.146484,-0.73339656,0.66601392
0,0.54,-0.18725538,-0.70873842,0.6677229
0,0.56,-0.21520941,-0.69726384,0.65222001
0,0.58,-0.23229921,-0.69604314,0.65527176
0,0.6,-0.20519967,-0.6873761700000001,0.66882153
0,0.62,-0.20043894,-0.67443675,0.68041818
0,0.64,-0.25158627,-0.67492503,0.66491529
0,0.66,-0.29772873,-0.71435364,0.61865076
0,0.68,-0.28246998,-0.72045714,0.6030258000000001
0,0.7000000000000001,-0.2124018,-0.73449519,0.61718592
0,0.72,-0.19006299000000001,-0.76122852,0.63256674
0,0.74,-0.20654244,-0.76806444,0.62609703
0,0.76,-0.25646907,-0.76147266,0.60644376
0,0.78,-0.29028246,-0.75097464,0.58007664
0,0.8,-0.27575613,-0.75353811,0.58044285
0,0.8200000000000001,-0.23364198,-0.74804496,0.59423676
0,0.84,-0.20715279,-0.75915333,0.58813326
0,0.86,-0.21777288,-0.75012015,0.57519384
0,0.88,-0.23596131,-0.75573537,0.57263037
0,0.9,-0.28002858,-0.7604961,0.56262063
0,0.92,-0.34619052,-0.78051558,0.54382185
0,0.9400000000000001,-0.40331928,-0.79443156,0.53246934
0,0.96,-0.41076555,-0.78234663,0.52990587
0,0.98,-0.43847544,-0.7691630700000001,0.53576523
0,1.0,-0.47473023000000003,-0.74963187,0.53063829
0,1.02,-0.5369859300000001,-0.75744435,0.52538928
0,1.04,-0.56786964,-0.75695607,0.5224596
0,1.06,-0.56786964,-0.76086231,0.51586782
0,1.08,-0.5517564,-0.7655009700000001,0.51537954
0,1.1,-0.56542824,-0.75744435,0.51721059
0,1.12,-0.57067725,-0.75170706,0.52783068
0,1.1400000000000001,-0.6066879000000001,-0.74511528,0.52429065
0,1.16,-0.61572108,-0.73461726,0.51989613
0,1.18,-0.59118501,-0.73437312,0.52014027
0,1.2,-0.56616066,-0.7319317200000001,0.50732292
0,1.22,-0.55724955,-0.73950006,0.48290892
0,1.24,-0.53869491,-0.75536916,0.49169796
0,1.26,-0.4602039,-0.72851376,0.52111683
0,1.28,-0.39758199,-0.73205379,0.52136097
0,1.3,-0.36852933,-0.73657038,0.51940785
0,1.32,-0.35229402,-0.75768849,0.50085321
0,1.34,-0.33984288,-0.77062791,0.50427117
0,1.36,-0.34265049000000003,-0.75353811,0.48901242
0,1.3800000000000001,-0.34509189,-0.75329397,0.48864621
0,1.4000000000000001,-0.32018961,-0.76611132,0.48156615
0,1.42,-0.30920331,-0.76647753,0.48046752
0,1.44,-0.25244076,-0.76318164,0.50219598
0,1.46,-0.1684566,-0.79455363,0.50244012
0,1.48,-0.14623986,-0.81884556,0.49914423
0,1.5,-0.15588339,-0.81225378,0.52441272
0,1.52,-0.17028765,-0.8251932,0.51244986
0,1.54,-0.18737745,-0.83593536,0.49706904
0,1.56,-0.15722616,-0.86254662,0.51281607
0,1.58,-0.10461399,-0.88537371,0.53063829
0,1.6,-0.07788066,-0.89501724,0.54345564
0,1.62,-0.07373028,-0.91784433,0.5639634
0,1.6400000000000001,-0.10363743,-0.9426245400000001,0.55444194
0,1.6600000000000001,-0.05993637,-0.92931891,0.5529771
0,1.68,0.01928706,-0.91686777,0.54833844
0,1.7,0.06823713000000001,-0.90234144,0.51428091
0,1.72,0.08276346,-0.90185316,0.5065905
0,1.74,0.07849101,-0.90026625,0.51379263
0,1.76,0.0939939,-0.89367447,0.52966173
0,1.78,0.12207,-0.89819106,0.53332383
0,1.8,0.14111292,-0.92077401,0.52929552
0,1.82,0.08691384,-0.93249273,0.4895007
0,1.84,0.03076164,-0.93090582,0.46899294
0,1.86,0.03735342,-0.91821054,0.47558472
0,1.8800000000000001,0.09436011,-0.89636001,0.47350953
0,1.9000000000000001,0.13977015,-0.88683855,0.48937863
0,1.92,0.13781703,-0.87536397,0.51135123
0,1.94,0.08166483000000001,-0.87365499,0.50158563
0,1.96,0.06665022,-0.88049091,0.49536006
0,1.98,0.07385235,-0.89343033,0.49853388
0,2.0,0.0891111,-0.89880141,0.48229857
0,2.02,0.05212389,-0.89416275,0.47277711
0,2.04,0.012329070000000001,-0.90551526,0.46240116000000003
0,2.06,-0.00024414,-0.91515879,0.45226935
0,2.08,-0.01696773,-0.91711191,0.45263556
0,2.1,-0.06408675,-0.9122291100000001,0.4492176
0,2.12,-0.09497046,-0.8947731,0.45495489
0,2.14,-0.10803195,-0.87878193,0.45239142
0,2.16,-0.09313941,-0.8640114600000001,0.4577625
0,2.18,-0.0744627,-0.85790796,0.46118046
0,2.2,-0.03918447,-0.8557107,0.48986691
0,2.22,-0.03478995,-0.85168239,0.49572627
0,2.24,-0.05407701,-0.84521268,0.49890009
0,2.2600000000000002,-0.06237777,-0.8557107,0.49975458
0,2.2800000000000002,-0.06286605,-0.87121359,0.50634636
0,2.3000000000000003,-0.05773911,-0.85546656,0.50378289
0,2.32,-0.0341796,-0.85729761,0.52075062
0,2.34,-0.03027336,-0.8630349,0.51135123
0,2.36,-0.02526849,-0.86816184,0.48913449000000003
0,2.38,-0.04809558,-0.84216093,0.49340694
0,2.4,-0.06433089,-0.842283,0.5078112
0,2.42,-0.08593728,-0.84643338,0.51403677
0,2.44,-0.09204078,-0.85839624,0.52587756
0,2.46,-0.06457503,-0.8752419,0.55407573
0,2.48,-0.05310045,-0.89538345,0.58703463
0,2.5,-0.06872541,-0.90978771,0.59716644
0,2.52,-0.11169405,-0.97240962,0.57702489
0,2.54,-0.08142069,-0.97924554,0.57409521
0,2.56,-0.020629830000000002,-0.96227781,0.57043311
0,2.58,-0.01171872,-0.93725346,0.55871439
0,2.6,-0.08740212,-0.92211678,0.53979354
0,2.62,-0.18591261,-0.93615483,0.5310045
0,2.64,-0.17968704,-0.95361084,0.51086295
0,2.66,-0.15405234,-0.95373291,0.48156615
0,2.68,-0.14721642000000001,-0.95324463,0.45031623
0,2.7,-0.18225051,-0.94921632,0.42529188
0,2.72,-0.28979418,-0.89648208,0.37060452
0,2.74,-0.3393546,-0.81286413,0.34960848
0,2.7600000000000002,-0.33862218,-0.74523735,0.39745992
0,2.7800000000000002,-0.28527759,-0.71923644,0.44750862
0,2.8000000000000003,-0.20593209,-0.73449519,0.48278685
