label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-656,-8055,-2326
1,20.0,-246,-8152,-1719
1,40.0,-344,-8187,-1986
1,60.0,-288,-8081,-2218
1,80.0,-299,-7973,-2310
1,100.0,-501,-7883,-2753
1,120.0,-527,-7845,-3202
1,140.0,-702,-7753,-3594
1,160.0,-701,-7739,-3437
1,180.0,-478,-7851,-2955
1,200.0,-338,-7998,-2740
1,220.0,-425,-7963,-2455
1,240.0,-447,-8043,-2180
1,260.0,-455,-8067,-2160
1,280.0,-280,-7989,-2360
1,300.0,-154,-7988,-2703
1,320.0,-175,-7948,-2883
1,340.0,-218,-7934,-2753
1,360.0,-378,-7893,-2704
1,380.0,-476,-7818,-2831
1,400.0,-414,-7792,-3204
1,420.0,-407,-7703,-3813
1,440.0,-305,-7645,-4015
1,460.0,-109,-7626,-3934
1,480.0,-147,-7646,-3813
1,500.0,-218,-7601,-3938
1,520.0,-256,-7484,-4242
1,540.0,-336,-7269,-4861
1,560.0,-291,-7228,-5483
1,580.0,-243,-7332,-5742
1,600.0,-109,-7277,-5020
1,620.0,-97,-7296,-3977
1,640.0,-425,-7367,-3823
1,660.0,-489,-6843,-3507
1,680.0,-236,-7413,-3345
1,700.0,-448,-7806,-2541
1,720.0,-278,-7739,-1619
1,740.0,-230,-7747,-1848
1,760.0,-274,-7500,-2593
1,780.0,-426,-7551,-2658
1,800.0,-484,-7639,-1850
1,820.0,-246,-7696,-1488
1,840.0,37,-7685,-2107
1,860.0,-89,-7740,-2796
1,880.0,-318,-7706,-2585
1,900.0,-226,-7545,-1908
1,920.0,-14,-7473,-1673
1,940.0,-126,-7396,-2128
1,960.0,-427,-7403,-2497
1,980.0,-408,-7331,-2283
1,1000.0,-45,-7328,-1765
1,1020.0,4,-7276,-1849
1,1040.0,-277,-7200,-2390
1,1060.0,-384,-7145,-2639
1,1080.0,-142,-6919,-2119
1,1100.0,11,-6803,-1551
1,1120.0,-209,-6702,-1785
1,1140.0,-371,-6644,-2392
1,1160.0,-259,-6504,-2457
1,1180.0,-25,-6292,-1787
1,1200.0,-39,-6189,-1503
1,1220.0,-223,-6019,-1978
1,1240.0,-269,-5775,-2479
1,1260.0,-111,-5447,-2026
1,1280.0,-30,-5269,-1350
1,1300.0,-211,-5025,-1324
1,1320.0,-275,-4781,-2018
1,1340.0,-143,-4418,-2192
1,1360.0,-29,-3990,-1461
1,1380.0,-56,-3574,-928
1,1400.0,-168,-3302,-1301
1,1420.0,-143,-2851,-1867
1,1440.0,-67,-2144,-1498
1,1460.0,-29,-1632,-695
1,1480.0,-77,-1160,-481
1,1500.0,-94,-577,-972
1,1520.0,-28,112,-1135
1,1540.0,24,869,-446
1,1560.0,38,1334,154
1,1580.0,2,1609,-64
1,1600.0,-30,1731,-493
1,1620.0,65,2057,43
1,1640.0,182,2205,55
1,1660.0,214,1900,635
1,1680.0,363,2652,326
1,1700.0,-347,2299,-848
1,1720.0,-493,3516,1153
1,1740.0,435,4755,-524
1,1760.0,-557,4728,-4106
1,1780.0,463,4436,725
1,1800.0,31867,-30725,32767
1,1820.0,17691,-11304,-21843
1,1840.0,-1667,8354,-6478
1,1860.0,22008,6061,-32767
1,1880.0,25691,-1229,-32767
1,1900.0,12554,-6058,-11090
1,1920.0,-11174,-404,-20041
1,1940.0,-2615,19754,3616
1,1960.0,20175,17144,-27967
1,1980.0,9821,18901,14994
1,2000.0,5939,10363,-20720
1,2020.0,9595,7966,-13226
1,2040.0,12258,6221,-4160
1,2060.0,1397,10187,15125
1,2080.0,2600,11075,-11190
1,2100.0,13477,10180,-12315
1,2120.0,19816,4037,-5388
1,2140.0,4767,-4227,-3283
1,2160.0,8649,-25661,-7481
1,2180.0,16604,-12142,32767
1,2200.0,8815,-1099,8343
1,2220.0,5214,2637,-7294
1,2240.0,7285,4572,-2388
1,2260.0,9429,3748,6717
1,2280.0,6573,3683,3230
1,2300.0,7871,-213,-3418
1,2320.0,5258,1468,2436
1,2340.0,7507,1746,-9477
1,2360.0,8840,2344,-3028
1,2380.0,8963,2359,-778
1,2400.0,9234,1517,-4486
1,2420.0,9888,660,-2214
1,2440.0,7571,477,2034
1,2460.0,7641,-124,-249
1,2480.0,8625,-1145,22
1,2500.0,8162,-1279,2738
1,2520.0,8057,-1300,2297
1,2540.0,7936,-1390,2152
1,2560.0,6974,-869,3345
1,2580.0,7153,-1235,2593
1,2600.0,7226,-1054,2063
1,2620.0,8034,-1013,1444
1,2640.0,8653,-991,1570
1,2660.0,8415,-869,1051
1,2680.0,8447,-926,1422
1,2700.0,7957,-976,1663
1,2720.0,7849,-958,1788
1,2740.0,8049,-1008,1742
1,2760.0,8058,-1002,1490
1,2780.0,8252,-951,1521
1,2800.0,8042,-950,1602
1,2820.0,7993,-998,1694
1,2840.0,8055,-946,1639
1,2860.0,8123,-934,1566
1,2880.0,8130,-960,1606
1,2900.0,8030,-953,1628
1,2920.0,8044,-969,1613
1,2940.0,8103,-1014,1611
1,2960.0,8075,-964,1577
1,2980.0,8066,-957,1616
