label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-720,-8005,-2362
1,20.0,-491,-8050,-2312
1,40.0,-123,-8049,-2252
1,60.0,202,-8113,-2202
1,80.0,460,-8176,-2035
1,100.0,562,-8172,-1866
1,120.0,306,-8111,-2052
1,140.0,181,-8099,-2139
1,160.0,85,-8042,-2245
1,180.0,-101,-7974,-2580
1,200.0,-236,-7948,-2772
1,220.0,-314,-8004,-2664
1,240.0,-306,-7975,-2511
1,260.0,-295,-7973,-2374
1,280.0,-231,-7991,-2459
1,300.0,-136,-7981,-2448
1,320.0,-399,-7951,-2769
1,340.0,-377,-7876,-3116
1,360.0,-44,-7895,-3059
1,380.0,340,-7925,-2923
1,400.0,307,-7946,-2984
1,420.0,223,-7873,-3068
1,440.0,165,-7838,-3184
1,460.0,-22,-7681,-3561
1,480.0,-68,-7683,-4011
1,500.0,-27,-7631,-4160
1,520.0,-67,-7580,-4078
1,540.0,-151,-7550,-4070
1,560.0,-455,-7390,-4393
1,580.0,-556,-7287,-5061
1,600.0,-599,-7176,-5745
1,620.0,-560,-7050,-6143
1,640.0,-244,-6954,-5811
1,660.0,-41,-7250,-4456
1,680.0,477,-7596,-3293
1,700.0,662,-7986,-2270
1,720.0,108,-7467,-1646
1,740.0,-391,-7537,-1341
1,760.0,-592,-7686,-2264
1,780.0,-245,-7724,-2624
1,800.0,-141,-7760,-2128
1,820.0,-277,-7767,-1792
1,840.0,-372,-7735,-2359
1,860.0,-190,-7651,-2814
1,880.0,-108,-7541,-2166
1,900.0,-289,-7446,-1479
1,920.0,-371,-7461,-1795
1,940.0,-170,-7463,-2548
1,960.0,-70,-7517,-2465
1,980.0,-208,-7407,-1890
1,1000.0,-213,-7334,-1806
1,1020.0,-126,-7237,-2389
1,1040.0,-123,-7135,-2530
1,1060.0,-338,-7002,-1939
1,1080.0,-347,-6942,-1624
1,1100.0,-158,-6890,-2000
1,1120.0,-12,-6788,-2442
1,1140.0,-214,-6671,-2259
1,1160.0,-323,-6492,-1794
1,1180.0,-115,-6342,-1859
1,1200.0,-45,-6164,-2156
1,1220.0,-251,-5968,-2108
1,1240.0,-352,-5722,-1722
1,1260.0,-183,-5418,-1649
1,1280.0,-24,-5268,-1751
1,1300.0,-119,-5179,-1967
1,1320.0,-291,-4742,-1747
1,1340.0,-202,-4399,-1596
1,1360.0,-37,-3944,-1540
1,1380.0,1,-3879,-1608
1,1400.0,-203,-3095,-1265
1,1420.0,-269,-2918,-1234
1,1440.0,-29,-2279,-1222
1,1460.0,-11,-1766,-1161
1,1480.0,-122,-1296,-834
1,1500.0,-187,-562,-671
1,1520.0,3,22,-701
1,1540.0,106,686,-596
1,1560.0,34,1240,-233
1,1580.0,-9,1582,-56
1,1600.0,-15,1798,-122
1,1620.0,93,2083,119
1,1640.0,97,2271,6
1,1660.0,37,1851,130
1,1680.0,138,2475,-653
1,1700.0,-181,2291,-303
1,1720.0,-56,2155,-2
1,1740.0,214,5479,722
1,1760.0,-978,5141,-3725
1,1780.0,595,5388,2375
1,1800.0,32767,-23472,32767
1,1820.0,14915,-16760,-15246
1,1840.0,-6159,18981,13170
1,1860.0,10671,28857,-16451
1,1880.0,20683,23018,-25969
1,1900.0,20280,7121,-2599
1,1920.0,-1600,5610,-18558
1,1940.0,-4762,18930,10219
1,1960.0,15723,15508,-24923
1,1980.0,11926,19900,29886
1,2000.0,7964,7719,-17218
1,2020.0,9592,4001,-12507
1,2040.0,13100,1603,1442
1,2060.0,5502,-1122,-3272
1,2080.0,-346,654,-6206
1,2100.0,9779,711,-15770
1,2120.0,1817,3325,9764
1,2140.0,-6955,4852,-7417
1,2160.0,-19387,150,-4133
1,2180.0,-23409,-2900,32767
1,2200.0,-10396,-2188,30661
1,2220.0,-4292,-1426,-4667
1,2240.0,-26,468,11018
1,2260.0,-2917,863,7639
1,2280.0,1277,-2939,-16356
1,2300.0,193,-335,9306
1,2320.0,-5847,1436,14893
1,2340.0,-4094,-564,-10173
1,2360.0,-12063,996,11255
1,2380.0,-14705,825,1705
1,2400.0,-8027,0,-12658
1,2420.0,-11731,2358,7978
1,2440.0,-4726,685,-2124
1,2460.0,-10571,22,-1683
1,2480.0,-7904,-25,851
1,2500.0,-5921,-118,886
1,2520.0,-8883,-415,-620
1,2540.0,-9400,699,2582
1,2560.0,-7424,-392,-568
1,2580.0,-6904,-155,-1361
1,2600.0,-9242,120,1111
1,2620.0,-8420,143,191
1,2640.0,-7191,-293,-686
1,2660.0,-8042,-46,397
1,2680.0,-8875,75,450
1,2700.0,-7748,-56,-344
1,2720.0,-7607,-78,95
1,2740.0,-8676,64,424
1,2760.0,-8207,-21,18
1,2780.0,-7645,-118,27
1,2800.0,-8289,15,122
1,2820.0,-8376,-12,187
1,2840.0,-7764,-38,129
1,2860.0,-8034,-36,-30
1,2880.0,-8356,-17,187
1,2900.0,-7982,-22,189
1,2920.0,-7947,-52,-30
1,2940.0,-8284,1,190
1,2960.0,-8159,8,152
1,2980.0,-7950,-28,52
