label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-277,-8019,-2396
1,20.0,-104,-8005,-2383
1,40.0,-14,-8009,-2474
1,60.0,95,-7963,-2656
1,80.0,130,-7821,-2767
1,100.0,265,-7909,-2986
1,120.0,307,-8000,-2883
1,140.0,235,-8000,-2672
1,160.0,-18,-8013,-2544
1,180.0,-80,-7982,-2428
1,200.0,209,-8011,-2314
1,220.0,141,-8071,-2373
1,240.0,-38,-7979,-2490
1,260.0,-36,-7953,-2575
1,280.0,135,-8006,-2523
1,300.0,120,-8072,-2458
1,320.0,76,-8057,-2169
1,340.0,-112,-8014,-1849
1,360.0,-276,-8041,-1783
1,380.0,-267,-8062,-1945
1,400.0,-173,-8090,-2195
1,420.0,24,-8119,-2164
1,440.0,200,-8075,-1873
1,460.0,67,-8190,-1659
1,480.0,-56,-8157,-1703
1,500.0,-122,-8117,-1828
1,520.0,-161,-8159,-1945
1,540.0,-95,-8129,-1846
1,560.0,50,-8211,-1549
1,580.0,86,-8183,-1179
1,600.0,-143,-8140,-1378
1,620.0,-292,-8038,-2009
1,640.0,5,-8173,-2392
1,660.0,-60,-8042,-2073
1,680.0,-198,-7895,-1874
1,700.0,-252,-7876,-1831
1,720.0,-292,-7940,-2085
1,740.0,-282,-7920,-2242
1,760.0,-246,-7890,-2162
1,780.0,-194,-7829,-1918
1,800.0,-161,-7803,-1872
1,820.0,-239,-7798,-2055
1,840.0,-275,-7776,-2166
1,860.0,-262,-7721,-1914
1,880.0,-180,-7696,-1714
1,900.0,-190,-7673,-1910
1,920.0,-181,-7655,-2128
1,940.0,-216,-7614,-2059
1,960.0,-232,-7487,-1695
1,980.0,-224,-7450,-1632
1,1000.0,-206,-7416,-1874
1,1020.0,-148,-7357,-2023
1,1040.0,-160,-7290,-1788
1,1060.0,-169,-7155,-1540
1,1080.0,-171,-7031,-1640
1,1100.0,-181,-6979,-1783
1,1120.0,-182,-6898,-1720
1,1140.0,-173,-6726,-1492
1,1160.0,-102,-6540,-1385
1,1180.0,-137,-6422,-1446
1,1200.0,-142,-6216,-1517
1,1220.0,-195,-6080,-1411
1,1240.0,-115,-5889,-1147
1,1260.0,-83,-5626,-1024
1,1280.0,-71,-5295,-1121
1,1300.0,-48,-5297,-1184
1,1320.0,-65,-4757,-995
1,1340.0,-4,-4454,-685
1,1360.0,-6,-4037,-634
1,1380.0,-33,-3777,-665
1,1400.0,-13,-3322,-607
1,1420.0,-12,-2768,-298
1,1440.0,84,-2249,-122
1,1460.0,69,-1698,-116
1,1480.0,118,-1176,39
1,1500.0,169,-576,294
1,1520.0,211,37,406
1,1540.0,251,641,523
1,1560.0,311,1111,558
1,1580.0,420,1407,560
1,1600.0,465,1674,404
1,1620.0,565,2328,751
1,1640.0,903,1441,808
1,1660.0,1441,2010,135
1,1680.0,1177,1394,159
1,1700.0,1114,1862,459
1,1720.0,1090,3398,775
1,1740.0,-96,4142,2480
1,1760.0,2684,3299,-2641
1,1780.0,1688,3378,334
1,1800.0,32767,32767,32767
1,1820.0,28808,10052,-7780
1,1840.0,5917,-1865,1912
1,1860.0,-5435,-6669,-6457
1,1880.0,-18715,868,26049
1,1900.0,-10797,11711,13452
1,1920.0,-11833,16590,22216
1,1940.0,-8746,16366,28217
1,1960.0,4037,10165,-5986
1,1980.0,3423,5413,11112
1,2000.0,8731,-1736,-8982
1,2020.0,8811,-6937,-16163
1,2040.0,3410,-7039,19
1,2060.0,2226,-6165,-11437
1,2080.0,-1200,-666,-5071
1,2100.0,-3322,1716,8480
1,2120.0,-2755,3004,-1172
1,2140.0,-1227,4428,490
1,2160.0,2271,3060,3369
1,2180.0,2866,242,-4661
1,2200.0,4036,-2051,-9911
1,2220.0,-18783,-28273,32767
1,2240.0,3091,-122,-18888
1,2260.0,1573,-8539,-21949
1,2280.0,-1522,-5348,17751
1,2300.0,4389,-4586,-18402
1,2320.0,-3285,-2941,-10334
1,2340.0,-2118,1782,16032
1,2360.0,2081,1346,-16195
1,2380.0,-5222,1163,12913
1,2400.0,4340,-678,-1249
1,2420.0,-2188,-16904,23034
1,2440.0,-9844,-10416,32767
1,2460.0,254,-5775,-10585
1,2480.0,-5733,1951,4530
1,2500.0,-1855,2714,7815
1,2520.0,1126,1502,1445
1,2540.0,-1441,1231,2861
1,2560.0,-1248,-8433,27470
1,2580.0,1364,-2133,10405
1,2600.0,953,2132,-3668
1,2620.0,-431,2143,2308
1,2640.0,-29544,3759,-9673
1,2660.0,-18079,1538,-8511
1,2680.0,-21,-1249,1115
1,2700.0,-198,-281,-1243
1,2720.0,-2440,-1055,-542
1,2740.0,-14385,-952,5539
1,2760.0,-16406,900,-4457
1,2780.0,-4877,-101,-2331
1,2800.0,-3412,-775,1691
1,2820.0,-9919,-520,1321
1,2840.0,-10121,-985,1667
1,2860.0,-6803,-637,3108
1,2880.0,-6461,-129,1070
1,2900.0,-8521,99,-505
1,2920.0,-9751,-258,1424
1,2940.0,-7640,-550,2753
1,2960.0,-6006,-712,1949
1,2980.0,-8387,-231,1059
