label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-672,-8727,-102
1,20.0,-1152,-9238,-137
1,40.0,-1355,-9446,-8
1,60.0,-667,-8885,191
1,80.0,259,-8185,533
1,100.0,510,-7806,628
1,120.0,34,-8124,560
1,140.0,-271,-8304,658
1,160.0,311,-7849,889
1,180.0,723,-7539,1340
1,200.0,665,-7855,1644
1,220.0,406,-7957,1984
1,240.0,371,-7961,2171
1,260.0,761,-7535,1716
1,280.0,1378,-7622,1654
1,300.0,1514,-7633,1900
1,320.0,957,-7887,1879
1,340.0,-149,-8417,1877
1,360.0,-144,-7758,1886
1,380.0,103,-7294,2071
1,400.0,42,-7111,2161
1,420.0,-231,-7260,2070
1,440.0,-461,-7223,2096
1,460.0,-514,-7251,2248
1,480.0,439,-6664,2358
1,500.0,616,-6394,2460
1,520.0,740,-5744,2420
1,540.0,451,-5415,2283
1,560.0,586,-4859,2149
1,580.0,254,-4407,1295
1,600.0,-77,-4436,457
1,620.0,-159,-4345,-624
1,640.0,-289,-4019,-1483
1,660.0,-359,-3998,-1805
1,680.0,-103,-3962,-2311
1,700.0,-571,-4595,-1586
1,720.0,-579,-4793,-1503
1,740.0,-1154,-5329,-1177
1,760.0,-1780,-6742,-1702
1,780.0,262,-7395,-917
1,800.0,1484,-6926,377
1,820.0,1535,-7339,124
1,840.0,504,-9035,177
1,860.0,-594,-10752,-983
1,880.0,-848,-12111,-1146
1,900.0,-845,-12747,-1686
1,920.0,609,-12699,-661
1,940.0,1407,-11462,-183
1,960.0,1020,-10982,-259
1,980.0,-55,-11728,-382
1,1000.0,183,-11979,-143
1,1020.0,929,-12020,153
1,1040.0,224,-12442,-82
1,1060.0,-1042,-14297,-319
1,1080.0,126,-14983,-382
1,1100.0,735,-15285,-644
1,1120.0,-438,-16943,-829
1,1140.0,-323,-17779,-1344
1,1160.0,867,-17157,-813
1,1180.0,1734,-16852,-417
1,1200.0,-392,-18670,-1068
1,1220.0,-1599,-20363,-807
1,1240.0,-87,-18561,84
1,1260.0,-382,-15539,823
1,1280.0,-3596,-16110,-359
1,1300.0,-3806,-18621,-93
1,1320.0,-1321,-17412,1430
1,1340.0,928,-7716,3757
1,1360.0,738,531,598
1,1380.0,-3527,1129,-1623
1,1400.0,-1130,2386,-53
1,1420.0,2302,3202,927
1,1440.0,1488,2642,976
1,1460.0,127,2866,1633
1,1480.0,517,3120,511
1,1500.0,2136,2598,467
1,1520.0,1727,1448,-895
1,1540.0,367,219,-1527
1,1560.0,-1363,-742,-1237
1,1580.0,-1313,-186,-1118
1,1600.0,-695,412,-1143
1,1620.0,-903,48,-1105
1,1640.0,-636,473,-1288
1,1660.0,-307,144,-1378
1,1680.0,-391,-87,-1583
1,1700.0,-541,-274,-1572
1,1720.0,453,-23,-1249
1,1740.0,-38,171,-1700
1,1760.0,-1346,-619,-1860
1,1780.0,-915,-611,-1867
1,1800.0,155,-836,-804
1,1820.0,-1767,-1474,-1643
1,1840.0,-3830,-2671,-2717
1,1860.0,-4004,-4064,-3540
1,1880.0,-2173,-5392,-1649
1,1900.0,-2896,-5148,-3313
1,1920.0,-7625,-4460,-6277
1,1940.0,-11094,-2136,-4886
1,1960.0,-6110,-5781,2601
1,1980.0,-9729,-6587,-4723
1,2000.0,-17000,-14734,-4987
1,2020.0,-12619,-13903,-7043
1,2040.0,-14741,-12625,-6363
1,2060.0,-20425,-12653,-5963
1,2080.0,-25565,-13904,-6712
1,2100.0,-18605,-10709,-7661
1,2120.0,-9000,-5345,-5650
1,2140.0,-9835,-3215,-337
1,2160.0,-14812,-4794,10238
1,2180.0,-13892,-5495,910
1,2200.0,-11997,-9443,-1637
1,2220.0,-2756,-9364,-3943
1,2240.0,8985,-9894,7702
1,2260.0,2376,-10079,-2753
1,2280.0,-12392,-14631,-4885
1,2300.0,-3871,-7117,-506
1,2320.0,2009,-1057,5012
1,2340.0,-4448,-2363,4064
1,2360.0,-11414,-5540,660
1,2380.0,-6758,-4010,2363
1,2400.0,-2871,-2329,5713
1,2420.0,-1941,-1767,6353
1,2440.0,-3549,-6452,6011
1,2460.0,-6907,-10245,4788
1,2480.0,-6556,-7910,5552
1,2500.0,-4884,-4528,7311
1,2520.0,-4791,-3365,8613
1,2540.0,-5568,-2316,8835
1,2560.0,-5744,-2444,7804
1,2580.0,-5380,-3489,6656
1,2600.0,-4896,-5243,5080
1,2620.0,-5967,-5092,4342
1,2640.0,-5699,-5083,3884
1,2660.0,-4421,-4987,3716
1,2680.0,-4126,-5238,4593
1,2700.0,-5215,-5117,5107
1,2720.0,-4772,-5244,4838
1,2740.0,-3703,-5553,5129
1,2760.0,-3753,-5999,5624
1,2780.0,-3683,-7009,4947
1,2800.0,-2921,-7304,4148
1,2820.0,-2463,-6524,4186
1,2840.0,-1545,-6600,4260
1,2860.0,-1849,-8034,3859
1,2880.0,-1913,-8264,3123
1,2900.0,-1545,-8321,1724
1,2920.0,-1829,-8051,862
1,2940.0,-4275,-7596,-114
1,2960.0,-6603,-7292,-268
1,2980.0,-5646,-7490,-1146
