label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,3003,-3855,7791
1,20.0,2738,-4033,8510
1,40.0,2591,-4312,8609
1,60.0,2410,-4128,7937
1,80.0,2372,-4025,7833
1,100.0,2680,-4071,8646
1,120.0,2466,-4220,8592
1,140.0,2082,-4327,7519
1,160.0,1783,-4166,6450
1,180.0,2274,-4017,6527
1,200.0,2860,-3845,7046
1,220.0,3415,-3823,7235
1,240.0,3137,-4019,6819
1,260.0,2478,-3603,5885
1,280.0,2237,-3554,5246
1,300.0,2404,-3337,5070
1,320.0,2810,-3322,5939
1,340.0,2714,-3030,6697
1,360.0,2428,-2573,5878
1,380.0,2623,-2232,4708
1,400.0,2806,-2164,4432
1,420.0,2739,-2088,5237
1,440.0,2159,-1943,5899
1,460.0,1710,-1613,5735
1,480.0,2052,-1525,4791
1,500.0,2258,-2057,4559
1,520.0,1616,-2263,5438
1,540.0,736,-1967,5736
1,560.0,198,-1875,5478
1,580.0,851,-2600,5805
1,600.0,1077,-2894,5818
1,620.0,874,-3102,5546
1,640.0,558,-3787,5780
1,660.0,245,-4329,5815
1,680.0,-1410,-3754,7345
1,700.0,-986,-3250,6417
1,720.0,-806,-3281,6878
1,740.0,437,-2841,7441
1,760.0,2250,-2870,6802
1,780.0,2385,-2791,5198
1,800.0,1872,-2348,4452
1,820.0,1649,-2056,5150
1,840.0,2061,-2077,5433
1,860.0,1871,-2291,5499
1,880.0,1429,-2460,5491
1,900.0,1619,-2973,5263
1,920.0,1248,-2961,5503
1,940.0,1290,-2893,5249
1,960.0,2081,-3207,6269
1,980.0,2921,-3782,7687
1,1000.0,2188,-3670,8656
1,1020.0,973,-3727,8168
1,1040.0,1454,-4159,7961
1,1060.0,2689,-4778,8434
1,1080.0,2268,-5180,8727
1,1100.0,820,-6101,9451
1,1120.0,214,-7432,10538
1,1140.0,1610,-8801,12822
1,1160.0,3169,-10378,15026
1,1180.0,3041,-10999,16499
1,1200.0,1983,-11782,17493
1,1220.0,3164,-12619,16889
1,1240.0,3555,-12500,16827
1,1260.0,2074,-11730,14476
1,1280.0,602,-10692,10867
1,1300.0,1377,-11005,7657
1,1320.0,2844,-7886,8270
1,1340.0,914,-5191,5100
1,1360.0,-1375,-3156,1979
1,1380.0,-687,-3563,868
1,1400.0,1172,-2239,1835
1,1420.0,820,-1885,2701
1,1440.0,170,-513,954
1,1460.0,-540,1058,-297
1,1480.0,-169,1195,875
1,1500.0,-480,609,1139
1,1520.0,-664,976,120
1,1540.0,423,1098,-361
1,1560.0,2252,1300,805
1,1580.0,3177,2109,2546
1,1600.0,2568,2060,2341
1,1620.0,2718,1259,1239
1,1640.0,2043,1904,709
1,1660.0,1768,1958,1339
1,1680.0,1919,1564,1121
1,1700.0,1712,1419,-46
1,1720.0,352,1298,-1172
1,1740.0,-1043,1380,-2152
1,1760.0,228,650,-1345
1,1780.0,-566,-668,2231
1,1800.0,-2519,-640,1238
1,1820.0,-1159,3913,-3712
1,1840.0,2428,8452,2294
1,1860.0,5795,12018,16133
1,1880.0,8779,20053,5235
1,1900.0,32767,-22728,32767
1,1920.0,32767,-32767,32767
1,1940.0,-13621,866,-22922
1,1960.0,10147,-5796,6445
1,1980.0,32767,19726,29993
1,2000.0,-17098,13299,-13775
1,2020.0,216,-14842,-3402
1,2040.0,-32,-10685,5648
1,2060.0,5534,-601,8148
1,2080.0,13588,-6025,5797
1,2100.0,7987,-1593,2830
1,2120.0,1316,-3158,1892
1,2140.0,10430,-2306,-538
1,2160.0,14911,-216,7231
1,2180.0,-16207,-8954,564
1,2200.0,4731,-2847,12626
1,2220.0,15739,-1561,1519
1,2240.0,8389,-1648,2961
1,2260.0,7900,-1955,2927
1,2280.0,5487,-2924,3747
1,2300.0,6017,-2817,4931
1,2320.0,7172,-3059,4364
1,2340.0,6444,-3200,4263
1,2360.0,6134,-2884,4129
1,2380.0,6474,-2455,4095
1,2400.0,6861,-2591,4231
1,2420.0,6650,-2871,4010
1,2440.0,6743,-2881,3825
1,2460.0,7391,-2940,3814
1,2480.0,7507,-3302,3648
1,2500.0,6813,-3103,3594
1,2520.0,6763,-2822,3643
1,2540.0,6913,-2851,3666
1,2560.0,6479,-2966,3422
1,2580.0,6365,-3074,3571
1,2600.0,6466,-3091,3910
1,2620.0,6967,-2830,3954
1,2640.0,6693,-2586,3912
1,2660.0,6623,-3243,3757
1,2680.0,6442,-3351,3656
1,2700.0,6878,-3053,3951
1,2720.0,7025,-2923,3777
1,2740.0,6825,-3018,3556
1,2760.0,6951,-2896,3871
1,2780.0,6708,-2819,4096
1,2800.0,6590,-2925,3834
1,2820.0,6509,-2595,4245
1,2840.0,6559,-2585,4357
1,2860.0,6357,-2804,4494
1,2880.0,6938,-2648,4111
1,2900.0,7028,-3180,3973
1,2920.0,6602,-3001,4123
1,2940.0,6316,-2485,4347
1,2960.0,6537,-2943,3976
1,2980.0,6632,-3382,4045
