label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-1438,-6795,3769
1,20.0,-1519,-6735,3949
1,40.0,-1429,-6593,4088
1,60.0,-1482,-6655,3977
1,80.0,-1659,-6815,3890
1,100.0,-1620,-6718,3569
1,120.0,-1527,-6795,3421
1,140.0,-1042,-6781,3726
1,160.0,-696,-6736,3648
1,180.0,-510,-7014,2929
1,200.0,-287,-7905,2262
1,220.0,-274,-8349,2100
1,240.0,147,-8756,2160
1,260.0,99,-8642,1523
1,280.0,291,-9063,740
1,300.0,638,-9636,191
1,320.0,491,-10153,369
1,340.0,-717,-9723,1408
1,360.0,-1187,-8844,1694
1,380.0,-971,-8628,1344
1,400.0,-380,-8687,1844
1,420.0,179,-8128,2642
1,440.0,747,-7851,2660
1,460.0,606,-7874,3211
1,480.0,281,-7618,4302
1,500.0,340,-7077,4838
1,520.0,703,-6756,4920
1,540.0,744,-6506,4619
1,560.0,451,-6319,4423
1,580.0,388,-5610,4370
1,600.0,761,-4728,4492
1,620.0,486,-3973,4540
1,640.0,154,-3162,3962
1,660.0,-613,-2737,2702
1,680.0,-314,-2230,1895
1,700.0,-56,-1873,847
1,720.0,-605,-1358,354
1,740.0,-581,-1139,-68
1,760.0,-1412,-1754,-747
1,780.0,-570,-2372,-1500
1,800.0,-241,-2532,-1708
1,820.0,-798,-2990,-1595
1,840.0,-782,-3589,-1458
1,860.0,-907,-4625,-2682
1,880.0,-675,-5800,-3003
1,900.0,-1639,-7993,-2487
1,920.0,-808,-9058,-2264
1,940.0,710,-11324,-2975
1,960.0,-698,-11640,-2489
1,980.0,-2461,-13691,-781
1,1000.0,-3059,-14863,-723
1,1020.0,-444,-17434,-1958
1,1040.0,1158,-20133,-1850
1,1060.0,655,-19555,-229
1,1080.0,-1921,-19913,1620
1,1100.0,-3942,-19823,1266
1,1120.0,-56,-21027,2833
1,1140.0,2434,-19745,3700
1,1160.0,41,-19575,4946
1,1180.0,-1314,-19236,5605
1,1200.0,1467,-17037,7628
1,1220.0,2559,-16503,7633
1,1240.0,-561,-15338,8883
1,1260.0,-3337,-12908,9329
1,1280.0,-819,-10253,8390
1,1300.0,2082,-7592,7294
1,1320.0,536,-6907,5376
1,1340.0,-1831,-3881,4725
1,1360.0,363,-461,3653
1,1380.0,570,1512,1773
1,1400.0,-1148,2727,351
1,1420.0,-657,3093,-472
1,1440.0,208,2593,-357
1,1460.0,-591,2802,751
1,1480.0,-2187,2603,215
1,1500.0,-1304,2005,-652
1,1520.0,1942,1863,-1288
1,1540.0,2114,1229,-1256
1,1560.0,361,52,-1371
1,1580.0,-10,-78,-1105
1,1600.0,1079,-134,-1090
1,1620.0,1619,-830,-1473
1,1640.0,1093,-1714,-1488
1,1660.0,234,-1453,-876
1,1680.0,-173,-1252,-917
1,1700.0,259,-2224,-1032
1,1720.0,991,-1519,-654
1,1740.0,-1907,-2042,-2479
1,1760.0,-4697,-5777,-1806
1,1780.0,-5294,-6224,-1694
1,1800.0,-2696,-7376,2606
1,1820.0,-4365,-5909,-565
1,1840.0,-6453,-7638,1344
1,1860.0,-11580,-17942,6318
1,1880.0,-9141,-12231,-3252
1,1900.0,-9657,-8957,-7348
1,1920.0,-10455,-11104,-6315
1,1940.0,-10899,-14800,-1598
1,1960.0,-15097,-22419,32376
1,1980.0,-23640,-4060,12718
1,2000.0,-28094,-10975,20920
1,2020.0,-1912,-16372,14129
1,2040.0,2827,-32767,12417
1,2060.0,4666,-17374,-8510
1,2080.0,1911,3906,-14985
1,2100.0,-949,9210,-150
1,2120.0,-1651,7840,8296
1,2140.0,-7765,17497,3591
1,2160.0,-8096,17496,6059
1,2180.0,-14520,10439,-15926
1,2200.0,-14312,4494,1405
1,2220.0,-5271,-1493,2046
1,2240.0,-552,1743,992
1,2260.0,-16133,-18132,32767
1,2280.0,-7052,-5364,4999
1,2300.0,-9824,-2489,4012
1,2320.0,-10286,1563,9016
1,2340.0,-5570,5863,8426
1,2360.0,-10095,2716,7876
1,2380.0,-11277,-554,4734
1,2400.0,-9044,-3100,3251
1,2420.0,-7075,-2157,4276
1,2440.0,-3597,-344,5906
1,2460.0,-4299,-300,4805
1,2480.0,-5501,-2499,4913
1,2500.0,-7247,-2540,3710
1,2520.0,-5191,-3830,3051
1,2540.0,-3883,-4523,4355
1,2560.0,-4468,-4159,4916
1,2580.0,-5442,-4085,3863
1,2600.0,-5786,-3252,4486
1,2620.0,-6926,-2345,4508
1,2640.0,-6599,-2054,4240
1,2660.0,-7135,-2719,4763
1,2680.0,-6678,-2172,5005
1,2700.0,-8933,-1288,4547
1,2720.0,-8467,-1764,4044
1,2740.0,-8571,-2265,4911
1,2760.0,-7950,-1915,4701
1,2780.0,-9696,-2943,3702
1,2800.0,-10743,-2876,3165
1,2820.0,-8814,-2353,4089
1,2840.0,-7693,-2635,4897
1,2860.0,-6783,-2743,4857
1,2880.0,-7593,-2797,3993
1,2900.0,-7857,-2821,4310
1,2920.0,-5266,-2859,4605
1,2940.0,-6235,-3729,4070
1,2960.0,-6390,-4006,4252
1,2980.0,-6952,-2870,4832
