label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-221,-8105,-2163
1,20.0,-167,-8107,-2153
1,40.0,-190,-8127,-2139
1,60.0,-396,-8100,-2096
1,80.0,-511,-8081,-2024
1,100.0,-541,-8071,-2075
1,120.0,-698,-8090,-2128
1,140.0,-726,-8053,-2104
1,160.0,-767,-8095,-2095
1,180.0,-800,-8041,-2182
1,200.0,-839,-8046,-2239
1,220.0,-830,-8079,-2354
1,240.0,-861,-8045,-2276
1,260.0,-907,-8018,-2329
1,280.0,-1121,-7937,-2468
1,300.0,-1220,-7950,-2588
1,320.0,-1313,-7972,-2458
1,340.0,-1335,-7986,-2078
1,360.0,-1078,-8000,-1665
1,380.0,-596,-8084,-1504
1,400.0,-254,-8168,-1933
1,420.0,-590,-8124,-2413
1,440.0,-1062,-7970,-2322
1,460.0,-1169,-7932,-1975
1,480.0,-1161,-8037,-1911
1,500.0,-1031,-8057,-2115
1,520.0,-1030,-7949,-2053
1,540.0,-1167,-7986,-2150
1,560.0,-1306,-7933,-2083
1,580.0,-1586,-7936,-2337
1,600.0,-1223,-7699,-1707
1,620.0,-825,-7680,-1419
1,640.0,-820,-7932,-2007
1,660.0,-415,-8114,-2415
1,680.0,-120,-8089,-2439
1,700.0,-104,-7824,-2079
1,720.0,-145,-7613,-1659
1,740.0,-149,-7801,-1789
1,760.0,-138,-7980,-2218
1,780.0,-210,-7906,-2440
1,800.0,-224,-7712,-2163
1,820.0,-319,-7617,-1916
1,840.0,-335,-7699,-2009
1,860.0,-318,-7693,-2191
1,880.0,-337,-7619,-2153
1,900.0,-275,-7543,-1895
1,920.0,-282,-7516,-1873
1,940.0,-261,-7548,-2130
1,960.0,-226,-7455,-2269
1,980.0,-290,-7396,-2075
1,1000.0,-308,-7282,-1769
1,1020.0,-344,-7201,-1784
1,1040.0,-315,-7105,-2032
1,1060.0,-288,-7091,-2012
1,1080.0,-251,-6947,-1790
1,1100.0,-312,-6821,-1672
1,1120.0,-261,-6749,-1840
1,1140.0,-302,-6603,-1957
1,1160.0,-308,-6336,-1706
1,1180.0,-314,-6129,-1477
1,1200.0,-257,-6060,-1587
1,1220.0,-273,-5768,-1651
1,1240.0,-221,-5770,-1767
1,1260.0,-201,-5513,-1453
1,1280.0,-313,-5216,-1315
1,1300.0,-230,-4878,-1417
1,1320.0,-81,-4712,-1600
1,1340.0,-200,-4226,-1436
1,1360.0,-250,-3882,-1242
1,1380.0,-200,-3273,-1124
1,1400.0,-54,-2548,-1018
1,1420.0,4,-2436,-1106
1,1440.0,119,-2136,-1046
1,1460.0,8,-1513,-855
1,1480.0,4,-1189,-887
1,1500.0,68,-576,-998
1,1520.0,75,437,-697
1,1540.0,21,975,-589
1,1560.0,117,1399,-480
1,1580.0,84,1684,-513
1,1600.0,118,1781,-427
1,1620.0,112,1577,-271
1,1640.0,171,1481,-427
1,1660.0,29,1672,-553
1,1680.0,-62,2984,-639
1,1700.0,20,2562,234
1,1720.0,281,2644,-293
1,1740.0,326,4608,-4120
1,1760.0,427,5216,-5902
1,1780.0,-32767,-20810,32767
1,1800.0,10851,8769,-31005
1,1820.0,17827,9045,-31894
1,1840.0,1576,9157,-18590
1,1860.0,17327,255,-32539
1,1880.0,17404,4126,-4458
1,1900.0,28857,672,-32767
1,1920.0,4963,13737,-2108
1,1940.0,13513,9456,-28230
1,1960.0,15082,18497,9163
1,1980.0,10999,12627,-22086
1,2000.0,-1352,6767,-4943
1,2020.0,11400,3260,-9726
1,2040.0,14784,4599,-2734
1,2060.0,6742,5469,-25156
1,2080.0,-1331,6947,-6746
1,2100.0,5998,4368,-2765
1,2120.0,14882,-8240,32767
1,2140.0,-1074,878,8696
1,2160.0,6778,-1100,-32767
1,2180.0,695,2475,-2073
1,2200.0,2887,401,-8987
1,2220.0,5960,-135,-10148
1,2240.0,-732,-148,-8449
1,2260.0,4953,-2236,-15505
1,2280.0,3804,-1549,-2081
1,2300.0,5715,-2976,-22710
1,2320.0,12013,-1451,-3864
1,2340.0,19104,-5047,1739
1,2360.0,26194,-3816,4100
1,2380.0,9443,-1623,18699
1,2400.0,2158,-1628,5630
1,2420.0,3320,-1009,-1562
1,2440.0,290,237,7277
1,2460.0,1777,170,-2989
1,2480.0,9161,-1551,-3928
1,2500.0,12865,-810,2148
1,2520.0,12916,2029,-1526
1,2540.0,10030,-195,-6425
1,2560.0,8414,-1012,372
1,2580.0,7413,-984,-502
1,2600.0,6832,-62,-588
1,2620.0,9579,-230,-370
1,2640.0,8290,-483,-937
1,2660.0,7411,-285,-507
1,2680.0,9233,-263,-662
1,2700.0,7949,-392,-587
1,2720.0,8201,-320,-714
1,2740.0,8450,-317,-667
1,2760.0,8059,-307,-597
1,2780.0,8451,-302,-707
1,2800.0,8110,-276,-626
1,2820.0,8383,-323,-618
1,2840.0,8227,-270,-643
1,2860.0,8303,-285,-652
1,2880.0,8255,-270,-614
1,2900.0,8235,-269,-646
1,2920.0,8254,-255,-628
1,2940.0,8310,-299,-611
1,2960.0,8270,-284,-645
1,2980.0,8265,-277,-625
