label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,-1748,-5329,-7624
1,20.0,-1781,-5306,-7651
1,40.0,-1758,-5464,-7521
1,60.0,-1775,-5488,-7122
1,80.0,-1914,-5718,-6895
1,100.0,-1956,-5903,-6449
1,120.0,-1850,-6121,-5764
1,140.0,-1627,-6392,-5290
1,160.0,-1641,-6416,-5664
1,180.0,-1839,-6468,-6189
1,200.0,-1510,-6512,-6301
1,220.0,-1241,-6332,-5852
1,240.0,-1085,-6253,-5598
1,260.0,-1222,-6090,-5417
1,280.0,-1313,-5866,-5018
1,300.0,-1195,-5902,-4979
1,320.0,-1324,-5736,-4873
1,340.0,-1580,-5591,-4899
1,360.0,-1510,-5323,-4621
1,380.0,-1227,-5388,-4104
1,400.0,-987,-5441,-3284
1,420.0,-1056,-5784,-2873
1,440.0,-1623,-6668,-2796
1,460.0,-1368,-7709,-3118
1,480.0,-894,-8035,-2292
1,500.0,297,-6691,2
1,520.0,1017,-8386,-1638
1,540.0,343,-7675,-1395
1,560.0,-154,-7564,-2296
1,580.0,-277,-7751,-2543
1,600.0,-534,-7569,-2285
1,620.0,-752,-7588,-2489
1,640.0,-727,-7542,-2306
1,660.0,-518,-7513,-2225
1,680.0,-339,-7510,-2451
1,700.0,-52,-7409,-2608
1,720.0,261,-7435,-2805
1,740.0,360,-7362,-3069
1,760.0,289,-7225,-3460
1,780.0,148,-7183,-3771
1,800.0,-36,-7109,-3987
1,820.0,-280,-6839,-4039
1,840.0,-520,-6770,-3778
1,860.0,-840,-7106,-3720
1,880.0,-948,-6693,-3578
1,900.0,-1063,-6607,-3552
1,920.0,-1252,-6873,-4067
1,940.0,-1464,-6398,-3613
1,960.0,-1369,-6528,-3512
1,980.0,-1446,-7194,-3090
1,1000.0,-1144,-6411,-2913
1,1020.0,-1143,-6722,-3474
1,1040.0,-366,-4891,-2308
1,1060.0,-336,-7313,-2188
1,1080.0,-63,-6092,-1682
1,1100.0,15,-6788,-1554
1,1120.0,54,-7022,-1870
1,1140.0,-563,-7231,-1926
1,1160.0,-440,-5809,-1527
1,1180.0,410,-3613,-1081
1,1200.0,-1133,-15512,-4056
1,1220.0,111,-3039,-2203
1,1240.0,-212,-8226,-1963
1,1260.0,-76,-3508,404
1,1280.0,-242,-5965,-439
1,1300.0,-157,-4504,-1300
1,1320.0,-89,-4343,-1217
1,1340.0,4,-4236,-635
1,1360.0,-4,-3474,116
1,1380.0,34,-2915,-223
1,1400.0,76,-2396,-540
1,1420.0,33,-2313,-331
1,1440.0,49,-1407,417
1,1460.0,207,-640,576
1,1480.0,247,20,304
1,1500.0,274,550,223
1,1520.0,274,915,507
1,1540.0,435,1313,817
1,1560.0,431,1469,530
1,1580.0,581,1579,498
1,1600.0,794,1705,-220
1,1620.0,540,1143,950
1,1640.0,584,2287,1045
1,1660.0,477,2623,80
1,1680.0,-76,3000,1203
1,1700.0,428,3046,-75
1,1720.0,2398,5031,-1227
1,1740.0,32767,32767,32766
1,1760.0,-2203,12802,12288
1,1780.0,3103,205,-10117
1,1800.0,7849,-1989,4428
1,1820.0,-7825,1441,12640
1,1840.0,6660,-688,-11526
1,1860.0,2416,3033,12564
1,1880.0,-4144,2345,5585
1,1900.0,6656,1108,-10132
1,1920.0,-3288,3521,21724
1,1940.0,-1970,4958,-1976
1,1960.0,4623,2841,-6529
1,1980.0,-6236,3767,25220
1,2000.0,1968,2601,-11003
1,2020.0,2329,2465,-3270
1,2040.0,7221,413,17362
1,2060.0,32767,-6103,-12873
1,2080.0,32767,1056,-6191
1,2100.0,15122,1280,-2851
1,2120.0,5382,-9980,-3846
1,2140.0,9655,-20927,-24398
1,2160.0,1118,-13439,24489
1,2180.0,-3368,2488,17031
1,2200.0,-1526,11387,-17207
1,2220.0,-5895,11180,21558
1,2240.0,-7645,8096,465
1,2260.0,3877,5852,-20651
1,2280.0,-164,4214,11288
1,2300.0,6579,619,-12796
1,2320.0,13770,-1021,-17500
1,2340.0,4115,3912,-2436
1,2360.0,13904,2097,-5234
1,2380.0,5075,1564,4133
1,2400.0,13443,3585,-5360
1,2420.0,14310,4503,7442
1,2440.0,2252,3929,-1164
1,2460.0,6620,2429,3308
1,2480.0,-3264,5244,10001
1,2500.0,8158,471,-3826
1,2520.0,7523,250,5580
1,2540.0,10257,544,-10422
1,2560.0,13142,473,-288
1,2580.0,4198,679,-4613
1,2600.0,7800,607,-65
1,2620.0,5095,1096,-3274
1,2640.0,11644,604,-4795
1,2660.0,7502,-51,-2715
1,2680.0,6643,28,-2275
1,2700.0,8303,215,-2674
1,2720.0,8085,153,-2658
1,2740.0,7265,165,-2527
1,2760.0,7651,221,-3036
1,2780.0,8919,22,-2404
1,2800.0,7336,114,-2470
1,2820.0,7453,205,-2936
1,2840.0,8081,138,-2710
1,2860.0,8294,41,-2394
1,2880.0,7547,139,-2669
1,2900.0,7661,247,-2868
1,2920.0,8094,71,-2536
1,2940.0,7924,134,-2590
1,2960.0,7711,151,-2787
1,2980.0,7878,113,-2624
