label,time_ms,x_lsb,y_lsb,z_lsb
1,0.0,92,-7768,-29
1,20.0,-867,-7332,-1025
1,40.0,-3467,-7111,-3816
1,60.0,-6548,-6926,-5006
1,80.0,-9833,-6688,-3913
1,100.0,-13079,-6701,-2635
1,120.0,-16135,-6309,-2749
1,140.0,-16191,-6591,-2271
1,160.0,-11706,-6981,-1146
1,180.0,-8720,-6408,-3135
1,200.0,-5637,-6032,-5899
1,220.0,-3492,-5966,-7031
1,240.0,-2704,-5816,-7638
1,260.0,-2154,-5874,-8039
1,280.0,-1578,-5686,-7302
1,300.0,-713,-5824,-6750
1,320.0,1189,-5773,-7117
1,340.0,4622,-4824,-10099
1,360.0,8611,-5024,-13596
1,380.0,11480,-5605,-16130
1,400.0,12228,-5977,-15525
1,420.0,10664,-5952,-11237
1,440.0,8191,-6447,-4498
1,460.0,4531,-6476,-1146
1,480.0,1208,-6343,-3335
1,500.0,-795,-5760,-7619
1,520.0,-1912,-5495,-9795
1,540.0,-3407,-5506,-8996
1,560.0,-4990,-5775,-6387
1,580.0,-6757,-6188,-3185
1,600.0,-8416,-6724,-1046
1,620.0,-9757,-6698,-1054
1,640.0,-10692,-6396,-2784
1,660.0,-11307,-6068,-5131
1,680.0,-12095,-6114,-7166
1,700.0,-12635,-5866,-7919
1,720.0,-12463,-5865,-7255
1,740.0,-10888,-5949,-5296
1,760.0,-8618,-6144,-3974
1,780.0,-5511,-6243,-3528
1,800.0,-2521,-5797,-4003
1,820.0,528,-5910,-6092
1,840.0,2795,-5579,-8968
1,860.0,4692,-6254,-10285
1,880.0,6404,-6631,-8188
1,900.0,7638,-7245,-4394
1,920.0,8471,-8082,-311
1,940.0,8788,-8641,2554
1,960.0,7329,-8572,2346
1,980.0,4592,-8065,8
1,1000.0,1893,-7527,-1931
1,1020.0,-102,-7391,-3165
1,1040.0,-462,-7823,-3559
1,1060.0,431,-6810,-2510
1,1080.0,402,-6665,-2769
1,1100.0,-236,-6161,-1972
1,1120.0,-284,-7217,-1765
1,1140.0,-43,-6752,-1999
1,1160.0,123,-6592,-2251
1,1180.0,-184,-6565,-1506
1,1200.0,-428,-6164,-1067
1,1220.0,-129,-6082,-1799
1,1240.0,157,-6364,-2264
1,1260.0,-286,-5752,-996
1,1280.0,-298,-5250,-881
1,1300.0,23,-5431,-1754
1,1320.0,242,-5001,-1863
1,1340.0,327,-4831,-1212
1,1360.0,1,-3995,-931
1,1380.0,138,-3278,-1267
1,1400.0,400,-3191,-1371
1,1420.0,409,-2969,-1207
1,1440.0,418,-4109,-1783
1,1460.0,311,-1963,-1787
1,1480.0,441,-1136,-1707
1,1500.0,378,-804,-1451
1,1520.0,515,-384,-1614
1,1540.0,623,418,-1955
1,1560.0,752,919,-1855
1,1580.0,685,1316,-1651
1,1600.0,734,1496,-1729
1,1620.0,607,2477,-842
1,1640.0,739,2448,-2202
1,1660.0,1300,1024,-3175
1,1680.0,680,2756,-732
1,1700.0,-57,3746,753
1,1720.0,1249,2957,-1206
1,1740.0,1614,2740,-2284
1,1760.0,681,4271,-83
1,1780.0,462,14207,410
1,1800.0,-32767,19576,-8904
1,1820.0,1462,3530,-5676
1,1840.0,6163,-4830,-9775
1,1860.0,10246,-9082,-12054
1,1880.0,12601,-13693,-18630
1,1900.0,7457,-12006,-11447
1,1920.0,2360,-6075,-5922
1,1940.0,-1246,-537,-1543
1,1960.0,-6073,1515,4461
1,1980.0,-7926,3670,4693
1,2000.0,-6037,3640,3615
1,2020.0,-4415,2523,4190
1,2040.0,-966,517,-3082
1,2060.0,2929,-2135,-5616
1,2080.0,5310,-7729,-6679
1,2100.0,4380,3562,-32727
1,2120.0,6088,-6164,-19454
1,2140.0,3806,-12143,-7744
1,2160.0,-15740,-32767,32767
1,2180.0,-5946,-11982,32767
1,2200.0,4221,-2378,-6918
1,2220.0,1564,2123,-7945
1,2240.0,-2215,1767,2246
1,2260.0,3685,421,-6161
1,2280.0,-5042,2398,-18390
1,2300.0,-14677,6033,-16399
1,2320.0,4111,395,1030
1,2340.0,-737,451,-7717
1,2360.0,-3032,1425,-4811
1,2380.0,4719,-610,1388
1,2400.0,145,5235,-25275
1,2420.0,386,2583,-9005
1,2440.0,2339,933,31
1,2460.0,2460,481,-9612
1,2480.0,554,706,-2785
1,2500.0,5476,1015,-7345
1,2520.0,4928,2780,-15255
1,2540.0,1203,710,-1481
1,2560.0,2383,366,-387
1,2580.0,5315,403,-7851
1,2600.0,6972,387,-3177
1,2620.0,3347,677,-1099
1,2640.0,23294,-1731,445
1,2660.0,21351,-1607,12706
1,2680.0,4218,-1070,2084
1,2700.0,1568,-384,-2787
1,2720.0,-2947,-2855,2222
1,2740.0,2259,-1028,-3074
1,2760.0,3810,-1060,3688
1,2780.0,19008,-2105,8331
1,2800.0,8312,-3298,2180
1,2820.0,7281,-513,69
1,2840.0,10774,-1076,1132
1,2860.0,6444,-140,-2217
1,2880.0,7659,558,-4665
1,2900.0,11630,-907,63
1,2920.0,6749,-485,-49
1,2940.0,6578,-863,941
1,2960.0,8452,-730,395
1,2980.0,9666,-762,90
