label,time_s,x_g,y_g,z_g
0,0.0,-0.053344590000000004,-1.0194065700000001,-0.04614246
0,0.02,0.00195312,-1.02831768,-0.04980456
0,0.04,-0.0195312,-1.01818587,-0.04211415
0,0.06,-0.02404779,-1.01952864,-0.0390624
0,0.08,-0.03442374,-1.01647689,-0.04235829
0,0.1,-0.03869619,-1.01012925,-0.03649893
0,0.12,-0.04565418,-1.01061753,-0.04089345
0,0.14,-0.0034179600000000003,-1.02428937,-0.03247062
0,0.16,0.0097656,-1.02758526,-0.04492176
0,0.18,-0.03283683,-1.02953838,-0.07971171
0,0.2,-0.04492176,-0.99902088,-0.03808584
0,0.22,-0.047973510000000004,-1.0141575600000001,-0.03466788
0,0.24,0.05102526,-1.07214081,-0.0561522
0,0.26,-0.00646971,-1.03344462,-0.05810532
0,0.28,-0.00830076,-1.0509006300000001,-0.01989741
0,0.3,-0.04443348,-1.03967019,0.00390624
0,0.32,-0.0427245,-1.02929424,0.02893059
0,0.34,-0.03576651,-0.95763915,-0.03039543
0,0.36,-0.0012207,-1.0302708,-0.03588858
0,0.38,-0.00048828,-1.07226288,-0.0671385
0,0.4,-0.01611324,-1.1190156900000001,-0.03100578
0,0.42,-0.05920395,-1.07140839,-0.02038569
0,0.44,-0.073242,-0.99938709,-0.02038569
0,0.46,-0.04809558,-0.98437248,-0.00878904
0,0.48,-0.04016103,-0.96764889,-0.016845660000000002
0,0.5,0.02880852,-0.99438222,-0.03271476
0,0.52,0.02795403,-1.0681125,-0.04467762
0,0.54,-0.07031232,-1.13854689,-0.02795403
0,0.56,-0.07702617,-1.10998251,-0.06237777
0,0.58,0.00146484,-1.04967993,-0.02392572
0,0.6,0.02917473,-0.98583732,-0.0170898
0,0.62,0.01208493,-0.96423093,-0.0292968
0,0.64,0.00231933,-0.97753656,-0.01635738
0,0.66,-0.01916499,-1.0192845,-0.01330563
0,0.68,-0.03686514,-1.04321022,-0.0146484
0,0.7000000000000001,-0.06262191,-1.03686258,-0.03124992
0,0.72,-0.0354003,-1.01574447,-0.03027336
0,0.74,0.00207519,-1.00634508,-0.01879878
0,0.76,-0.01123044,-0.98119866,-0.00671385
0,0.78,-0.01989741,-0.96667233,-0.02136225
0,0.8,-0.03723135,-0.97570551,-0.02282709
0,0.8200000000000001,-0.07177716,-0.99010977,-0.03881826
0,0.84,-0.06445296,-1.01379135,-0.02795403
0,0.86,-0.03588858,-1.02111555,-0.031127850000000002
0,0.88,-0.02026362,-1.01647689,-0.04309071
0,0.9,-0.02221674,-1.01122788,-0.0390624
0,0.92,-0.03576651,-1.00939683,-0.04443348
0,0.9400000000000001,-0.03247062,-1.02453351,-0.04809558
0,0.96,-0.05651841,-1.04028054,-0.0500487
0,0.98,-0.06079086,-1.0473606,-0.05163561
0,1.0,-0.02453607,-1.05431859,-0.0463866
0,1.02,-0.02111811,-1.0412571,-0.0451659
0,1.04,-0.0207519,-1.02636456,-0.04968249
0,1.06,-0.02697747,-1.025388,-0.04467762
0,1.08,-0.05029284,-1.0152561900000001,-0.0512694
0,1.1,-0.07983378000000001,-1.0192845,-0.02832024
0,1.12,-0.08435037000000001,-1.00793199,-0.03686514
0,1.1400000000000001,-0.05627427,-0.98608146,-0.04541004
0,1.16,-0.04626453,-0.99279531,-0.03198234
0,1.18,-0.04431141,-0.98449455,-0.03515616
0,1.2,-0.01196286,-0.97399653,-0.033691320000000004
0,1.22,-0.02612298,-0.97643793,-0.03686514
0,1.24,-0.062255700000000004,-1.00207263,-0.03478995
0,1.26,-0.0756834,-1.01159409,-0.02539056
0,1.28,-0.06603987,-1.01061753,-0.028442310000000002
0,1.3,-0.08129862,-1.00854234,-0.04284657
0,1.32,-0.06982404,-1.00146228,-0.04370106
0,1.34,-0.043945200000000004,-0.99548085,-0.04418934
