label,time_s,x_g,y_g,z_g
0,0.0,-0.03027336,-1.01965071,-0.05444322
0,0.02,-0.035034090000000004,-1.01659896,-0.05236803
0,0.04,-0.03124992,-1.01659896,-0.05017077
0,0.06,-0.03478995,-1.01879622,-0.05358873
0,0.08,-0.02966301,-1.02062727,-0.05310045
0,0.1,-0.03405753,-1.02001692,-0.051513540000000003
0,0.12,-0.03332511,-1.0194065700000001,-0.054199080000000004
0,0.14,-0.03527823,-1.0194065700000001,-0.05297838
0,0.16,-0.03027336,-1.01977278,-0.05541978
0,0.18,-0.03015129,-1.0192845,-0.053344590000000004
0,0.2,-0.03405753,-1.01891829,-0.0524901
0,0.22,-0.032348550000000004,-1.02026106,-0.05358873
0,0.24,-0.03515616,-1.01476791,-0.04895007
0,0.26,-0.03478995,-1.02038313,-0.05041491
0,0.28,-0.03063957,-1.01672103,-0.0500487
0,0.3,-0.03527823,-1.01781966,-0.05395494
0,0.32,-0.03430167,-1.02123762,-0.05224596
0,0.34,-0.028442310000000002,-1.01635482,-0.05358873
0,0.36,-0.03271476,-1.01342514,-0.05358873
0,0.38,-0.041259660000000004,-1.01952864,-0.05346666
0,0.4,-0.03259269,-1.01818587,-0.05346666
0,0.42,-0.03222648,-1.01794173,-0.05261217
0,0.44,-0.03698721,-1.01965071,-0.052001820000000004
0,0.46,-0.03576651,-1.01708724,-0.052856310000000004
0,0.48,-0.03332511,-1.0180638,-0.05078112
0,0.5,-0.03015129,-1.0225803900000001,-0.04943835
0,0.52,-0.03808584,-1.01708724,-0.05017077
0,0.54,-0.0305175,-1.02062727,-0.0500487
0,0.56,-0.03247062,-1.02184797,-0.04956042
0,0.58,-0.03381339,-1.0192845,-0.05236803
0,0.6,-0.0354003,-1.01965071,-0.05102526
0,0.62,-0.03002922,-1.01977278,-0.05139147
0,0.64,-0.03356925,-1.01708724,-0.05102526
0,0.66,-0.03723135,-1.01904036,-0.052856310000000004
0,0.68,-0.03491202,-1.01855208,-0.0512694
0,0.7000000000000001,-0.035034090000000004,-1.01843001,-0.05310045
0,0.72,-0.03137199,-1.01513412,-0.05175768
0,0.74,-0.03356925,-1.02282453,-0.054687360000000004
0,0.76,-0.037719630000000004,-1.01904036,-0.05725083
0,0.78,-0.03820791,-1.01513412,-0.04980456
0,0.8,-0.03186027,-1.02209211,-0.0512694
0,0.8200000000000001,-0.03332511,-1.0173313800000001,-0.05505357
0,0.84,-0.03222648,-1.01623275,-0.04992663
0,0.86,-0.03649893,-1.0217259,-0.05261217
0,0.88,-0.03515616,-1.01537826,-0.05456529
0,0.9,-0.03332511,-1.0156224,-0.05212389
0,0.92,-0.03454581,-1.01598861,-0.05236803
0,0.9400000000000001,-0.03137199,-1.01891829,-0.04687488
0,0.96,-0.0341796,-1.01745345,-0.05175768
0,0.98,-0.03063957,-1.01977278,-0.04956042
0,1.0,-0.03625479,-1.01989485,-0.05236803
0,1.02,-0.03576651,-1.01611068,-0.05407701
0,1.04,-0.03320304,-1.01867415,-0.0524901
0,1.06,-0.03405753,-1.01952864,-0.05090319
0,1.08,-0.0329589,-1.0205052000000001,-0.05053698
0,1.1,-0.03356925,-1.01745345,-0.05480943
0,1.12,-0.03381339,-1.02197004,-0.050659050000000004
0,1.1400000000000001,-0.03564444,-1.02062727,-0.05651841
0,1.16,-0.036376860000000004,-1.02013899,-0.05297838
0,1.18,-0.03381339,-1.0180638,-0.04907214
0,1.2,-0.0329589,-1.01916243,-0.05017077
0,1.22,-0.028442310000000002,-1.01501205,-0.049316280000000004
0,1.24,-0.02795403,-1.01965071,-0.05407701
0,1.26,-0.03869619,-1.0246555800000001,-0.05444322
0,1.28,-0.0378417,-1.01769759,-0.05456529
0,1.3,-0.0329589,-1.01623275,-0.055541850000000004
0,1.32,-0.03649893,-1.01574447,-0.05236803
0,1.34,-0.0305175,-1.02123762,-0.04626453
0,1.36,-0.03576651,-1.0180638,-0.05175768
0,1.3800000000000001,-0.02661126,-1.0156224,-0.054687360000000004
0,1.4000000000000001,-0.037719630000000004,-1.0229466,-0.053344590000000004
0,1.42,-0.03808584,-1.0192845,-0.05432115
0,1.44,-0.02905266,-1.0217259,-0.05676255
0,1.46,-0.03894033,-1.02380109,-0.04919421
0,1.48,-0.02697747,-1.01867415,-0.05090319
0,1.5,-0.03491202,-1.02074934,-0.05102526
0,1.52,-0.03149406,-1.01476791,-0.05407701
0,1.54,-0.03381339,-1.02233625,-0.05517564
0,1.56,-0.035034090000000004,-1.02135969,-0.05529771
0,1.58,-0.03124992,-1.01843001,-0.05078112
0,1.6,-0.03564444,-1.01745345,-0.05310045
0,1.62,-0.033691320000000004,-1.01952864,-0.0500487
0,1.6400000000000001,-0.03039543,-1.0194065700000001,-0.05114733
0,1.6600000000000001,-0.03356925,-1.02135969,-0.05163561
0,1.68,-0.03613272,-1.01464584,-0.05432115
0,1.7,-0.03576651,-1.0156224,-0.05175768
0,1.72,-0.03259269,-1.01891829,-0.05358873
0,1.74,-0.03320304,-1.02245832,-0.05578599
0,1.76,-0.03527823,-1.02404523,-0.05175768
0,1.78,-0.03381339,-1.02502179,-0.05078112
0,1.8,-0.03283683,-1.01623275,-0.05139147
0,1.82,-0.03430167,-1.02160383,-0.05224596
0,1.84,-0.03491202,-1.02087141,-0.05529771
0,1.86,-0.03222648,-1.01672103,-0.05102526
0,1.8800000000000001,-0.03552237,-1.02123762,-0.05541978
0,1.9000000000000001,-0.029785080000000002,-1.01952864,-0.0512694
0,1.92,-0.03076164,-1.02123762,-0.05236803
0,1.94,-0.03393546,-1.02099348,-0.05541978
0,1.96,-0.03491202,-1.02135969,-0.05590806
0,1.98,-0.03478995,-1.02026106,-0.052001820000000004
0,2.0,-0.03137199,-1.01830794,-0.05578599
0,2.02,-0.03918447,-1.01550033,-0.05236803
0,2.04,-0.03454581,-1.02184797,-0.05236803
0,2.06,-0.03259269,-1.02038313,-0.0524901
0,2.08,-0.03002922,-1.0225803900000001,-0.05163561
0,2.1,-0.03649893,-1.01867415,-0.0524901
0,2.12,-0.036376860000000004,-1.01635482,-0.0549315
0,2.14,-0.03552237,-1.01537826,-0.05212389
0,2.16,-0.03259269,-1.02233625,-0.05346666
0,2.18,-0.03564444,-1.02001692,-0.04943835
0,2.2,-0.03601065,-1.01586654,-0.05432115
0,2.22,-0.02832024,-1.02184797,-0.0512694
0,2.24,-0.0329589,-1.0192845,-0.05444322
0,2.2600000000000002,-0.03259269,-1.01855208,-0.05322252
0,2.2800000000000002,-0.03454581,-1.01879622,-0.05163561
0,2.3000000000000003,-0.03039543,-1.02209211,-0.052856310000000004
0,2.32,-0.03259269,-1.02074934,-0.05651841
0,2.34,-0.03491202,-1.02135969,-0.0537108
0,2.36,-0.03625479,-1.02135969,-0.05078112
0,2.38,-0.03356925,-1.0229466,-0.05053698
0,2.4,-0.03613272,-1.02233625,-0.05236803
0,2.42,-0.03857412,-1.01965071,-0.05078112
0,2.44,-0.03527823,-1.01977278,-0.051513540000000003
0,2.46,-0.03124992,-1.0152561900000001,-0.050659050000000004
0,2.48,-0.03186027,-1.02306867,-0.04785144
0,2.5,-0.03710928,-1.0168431,-0.05346666
0,2.52,-0.03649893,-1.01672103,-0.051513540000000003
0,2.54,-0.03015129,-1.02123762,-0.05432115
0,2.56,-0.0329589,-1.01623275,-0.05078112
0,2.58,-0.03564444,-1.01867415,-0.05529771
0,2.6,-0.03063957,-1.02453351,-0.05053698
0,2.62,-0.03381339,-1.01330307,-0.05383287
0,2.64,-0.02917473,-1.02343488,-0.04907214
0,2.66,-0.04052724,-1.02477765,-0.05236803
0,2.68,-0.031127850000000002,-1.01867415,-0.05590806
0,2.7,-0.03613272,-1.0180638,-0.05175768
0,2.72,-0.03381339,-1.01965071,-0.05322252
0,2.74,-0.03832998,-1.02013899,-0.05346666
0,2.7600000000000002,-0.02905266,-1.01830794,-0.05322252
0,2.7800000000000002,-0.03332511,-1.02197004,-0.05261217
0,2.8000000000000003,-0.04064931,-1.01843001,-0.05102526
