label,time_s,x_g,y_g,z_g
1,0.0,0.00585936,-0.98058831,-0.29443284000000003
1,0.02,0.02001948,-0.98461662,-0.280761
1,0.04,0.02746575,-0.97680414,-0.27404715
1,0.06,0.0292968,-0.9814428000000001,-0.30358809
1,0.08,0.00769041,-0.97106685,-0.3393546
1,0.1,0.012207,-0.97082271,-0.33532629
1,0.12,0.00146484,-0.9728979,-0.31213299
1,0.14,-0.00415038,-0.97765863,-0.29211351
1,0.16,-0.03259269,-0.9746068800000001,-0.30187911
1,0.18,-0.03735342,-0.9782689800000001,-0.29724045
1,0.2,-0.02893059,-0.98156487,-0.29345628
1,0.22,-0.03210441,-0.97363032,-0.30834882
1,0.24,-0.0292968,-0.9730199700000001,-0.32018961
1,0.26,-0.02795403,-0.97070064,-0.3247062
1,0.28,-0.02343744,-0.96996822,-0.329589
1,0.3,-0.014892540000000001,-0.97399653,-0.32629311
1,0.32,-0.0085449,-0.97485102,-0.31359783
1,0.34,-0.01110837,-0.97887933,-0.2868645
1,0.36,-0.02294916,-0.97924554,-0.26672295
1,0.38,-0.0256347,-0.98620353,-0.26025324
1,0.4,-0.02526849,-0.98547111,-0.25744563
1,0.42,-0.02099604,-0.9863256,-0.2648919
1,0.44,-0.01013181,-0.98339592,-0.26892021
1,0.46,-0.0054931500000000005,-0.98730216,-0.26635674
1,0.48,-0.00939939,-0.99316152,-0.26086359
1,0.5,-0.01086423,-0.99133047,-0.24914487
1,0.52,-0.00988767,-0.99828846,-0.23461854000000001
1,0.54,0.00292968,-0.99743397,-0.22204533
1,0.56,0.01403805,-1.00610094,-0.18737745
1,0.58,0.01989741,-1.01476791,-0.14880333
1,0.6,0.01110837,-1.0278294000000001,-0.1049802
1,0.62,-0.00378417,-1.04015847,-0.05395494
1,0.64,-0.00415038,-1.0445529900000001,-0.0068359200000000005
1,0.66,0.01391598,-1.05578343,0.04101552
1,0.68,0.00292968,-1.06530489,0.09448218
1,0.7000000000000001,-0.03723135,-1.06591524,0.15283164
1,0.72,-0.07019025,-1.05773655,0.17394975000000001
1,0.74,-0.07470684,-1.02648663,0.08605935
1,0.76,-0.07250958,-0.93908451,-0.09728979
1,0.78,0.00695799,-0.9533667,-0.2917473
1,0.8,-0.0268554,-0.9332251500000001,-0.32739174
1,0.8200000000000001,-0.0402831,-0.95898192,-0.28088307
1,0.84,-0.04699695,-0.93407964,-0.21215766
1,0.86,-0.00427245,-0.9436011,-0.16406208
1,0.88,-0.01867671,-0.92968512,-0.20275827
1,0.9,-0.04296864,-0.93725346,-0.31835856
1,0.92,-0.01904292,-0.9301734,-0.32983314
1,0.9400000000000001,-0.00134277,-0.92822028,-0.17858841
1,0.96,-0.01147458,-0.91259532,-0.10778781
1,0.98,-0.05102526,-0.90197523,-0.26220636
1,1.0,-0.04199208,-0.89672622,-0.37048245
1,1.02,-0.02453607,-0.87621846,-0.22643985
1,1.04,-0.01306149,-0.88732683,-0.05175768
1,1.06,-0.02404779,-0.8729225700000001,-0.17248491
1,1.08,-0.018188430000000002,-0.87341085,-0.36901761
1,1.1,-0.01989741,-0.86144799,-0.30871503
1,1.12,-0.03027336,-0.81652623,-0.0756834
1,1.1400000000000001,-0.03491202,-0.79125774,-0.05786118
1,1.16,-0.01403805,-0.7946757,-0.25219662
1,1.18,-0.02209467,-0.79968057,-0.31445232
1,1.2,-0.01745601,-0.75121878,-0.17968704
1,1.22,-0.01574703,-0.7246075200000001,-0.06884748
1,1.24,-0.01257321,-0.68823066,-0.12060516
1,1.26,-0.01940913,-0.66735669,-0.21533148
1,1.28,-0.028442310000000002,-0.73864557,-0.20263620000000002
1,1.3,-0.01416012,-0.62316735,-0.08435037000000001
1,1.32,-0.00500487,-0.58178562,-0.0500487
1,1.34,-0.00268554,-0.55602885,-0.11169405
1,1.36,-0.01196286,-0.48705930000000003,-0.15344199
1,1.3800000000000001,-0.00207519,-0.49218624,-0.11328096
1,1.4000000000000001,0.00195312,-0.39697164,-0.01757808
1,1.42,-0.00573729,-0.3601065,0.00537108
1,1.44,-0.00195312,-0.27111747,-0.03430167
1,1.46,0.02111811,-0.22863711,-0.06384261
1,1.48,0.02380365,-0.20983833,-0.016845660000000002
1,1.5,0.023315370000000002,-0.10034154,0.059570160000000004
1,1.52,0.021972600000000002,0.00939939,0.06665022
1,1.54,0.036376860000000004,0.07019025,0.0195312
1,1.56,0.04626453,0.12048309,0.0415038
1,1.58,0.04321278,0.18102981,0.09924291
1,1.6,0.045287970000000004,0.22875918,0.11401338
1,1.62,0.06603987,0.24572691,0.07849101
1,1.6400000000000001,0.12341277,0.23388612,-0.08874489
1,1.6600000000000001,0.09448218,0.16821246,0.01550289
1,1.68,0.0427245,0.26306085,0.06457503
1,1.7,0.054199080000000004,0.2917473,0.06738264000000001
1,1.72,0.15002403,0.31481853,0.0292968
1,1.74,-0.00646971,0.47143434,0.26354913
1,1.76,0.26013117,0.43762095,-0.25366146
1,1.78,0.28222584,0.38561913000000003,-0.02746575
1,1.8,3.99986769,2.29308495,3.06407907
1,1.82,3.99986769,1.75817421,-2.5441829400000002
1,1.84,-1.35631977,2.13903261,1.42028445
1,1.86,2.66198049,-1.1064424800000001,-2.60924625
1,1.8800000000000001,2.10802683,-1.64355048,-3.90404274
1,1.9000000000000001,2.01915987,-2.43602892,-3.77452647
1,1.92,1.94408682,-2.84728275,-3.2894202900000002
1,1.94,0.29736252,-2.56347,-2.10143505
1,1.96,-0.51562368,-1.70873586,-1.53966891
1,1.98,-0.86315697,-0.60656583,-0.60034026
1,2.0,-1.51342386,0.3222648,1.18127139
1,2.02,-0.8535134400000001,0.61230312,0.15087852000000002
1,2.04,-0.32336343,0.66857739,0.53649765
1,2.06,0.46813845,-0.01123044,0.70580874
1,2.08,1.21056819,-0.17468217,-1.11925983
1,2.1,0.6896955,-0.3356925,-0.94762941
1,2.12,0.66296217,-0.48022338000000003,-0.92565681
1,2.14,0.5969223,-0.56994483,-1.23083181
1,2.16,-0.09326148000000001,-0.21874944000000002,-0.06213363
1,2.18,-0.1318356,0.11621064,-0.35815338
1,2.2,-0.30602949,0.35607819,0.24072204
1,2.22,-0.76513476,-0.50768913,3.99986769
1,2.24,-0.31823649,0.43859751,3.99986769
1,2.2600000000000002,0.13635219,-0.87206808,3.51598221
1,2.2800000000000002,0.33642492,-0.18945264,-0.23828064000000002
1,2.3000000000000003,0.89184342,0.10766574,-0.47839233000000003
1,2.32,0.90563733,0.07226544,0.18749952
1,2.34,0.98071038,-0.05407701,-0.20056101
1,2.36,1.50329205,-0.21350043,-0.6994611000000001
1,2.38,1.39306284,-0.21923772,0.36913968
1,2.4,1.10461143,-0.1733394,-0.65319657
1,2.42,1.36205706,-0.16650348,-0.58068699
1,2.44,1.23217458,0.09069801,0.71984679
1,2.46,0.55468608,0.20532174,-0.03552237
1,2.48,0.57433935,-0.00219726,0.72204405
1,2.5,0.23583924,-0.1538082,1.0477268100000001
1,2.52,0.61144863,-0.37695216,0.18566847
1,2.54,0.64623858,-0.24133239,0.79015911
1,2.56,0.35497956,-0.18835401000000002,0.52233753
1,2.58,0.47595093,-0.1892085,0.17944290000000002
1,2.6,0.88476336,-0.20593209,0.54138045
1,2.62,1.06530489,-0.25549251,0.40954485
1,2.64,1.0707980400000001,-0.18749952,0.34777743
1,2.66,1.07189667,-0.10522434,0.52160511
1,2.68,0.83947539,-0.11181612,0.50280633
1,2.7,0.84130644,-0.17431596,0.50671257
