label,time_s,x_g,y_g,z_g
1,0.0,-0.03381339,-0.97887933,-0.29247972
1,0.02,-0.01269528,-0.97717035,-0.29089281
1,0.04,-0.0017089800000000001,-0.97765863,-0.30200118
1,0.06,0.01159665,-0.97204341,-0.32421792
1,0.08,0.0158691,-0.9547094700000001,-0.33776769
1,0.1,0.032348550000000004,-0.96545163,-0.36450102
1,0.12,0.03747549,-0.97656,-0.35192781
1,0.14,0.02868645,-0.97656,-0.32617104
1,0.16,-0.00219726,-0.97814691,-0.31054608
1,0.18,-0.0097656,-0.97436274,-0.29638596
1,0.2,0.02551263,-0.97790277,-0.28246998
1,0.22,0.01721187,-0.98522697,-0.28967211
1,0.24,-0.00463866,-0.97399653,-0.3039543
1,0.26,-0.00439452,-0.97082271,-0.31433025
1,0.28,0.01647945,-0.97729242,-0.30798261
1,0.3,0.0146484,-0.98534904,-0.30004806
1,0.32,0.00927732,-0.9835179900000001,-0.26476983
1,0.34,-0.013671840000000001,-0.9782689800000001,-0.22570743000000001
1,0.36,-0.033691320000000004,-0.98156487,-0.21765081
1,0.38,-0.03259269,-0.98412834,-0.23742615
1,0.4,-0.02111811,-0.9875463,-0.26794365
1,0.42,0.00292968,-0.99108633,-0.26415948
1,0.44,0.024414,-0.98571525,-0.22863711
1,0.46,0.00817869,-0.9997533000000001,-0.20251413000000001
1,0.48,-0.0068359200000000005,-0.99572499,-0.20788521000000001
1,0.5,-0.014892540000000001,-0.9908421900000001,-0.22314396
1,0.52,-0.01965327,-0.99596913,-0.23742615
1,0.54,-0.01159665,-0.99230703,-0.22534122
1,0.56,0.0061035,-1.00231677,-0.18908643
1,0.58,0.01049802,-0.99889881,-0.14392053
1,0.6,-0.01745601,-0.9936498,-0.16821246
1,0.62,-0.03564444,-0.98119866,-0.24523863
1,0.64,0.00061035,-0.9976781100000001,-0.29199144
1,0.66,-0.0073242,-0.98168694,-0.25305111
1,0.68,-0.02416986,-0.96374265,-0.22875918
1,0.7000000000000001,-0.03076164,-0.96142332,-0.22351017
1,0.72,-0.03564444,-0.9692358,-0.25451595
1,0.74,-0.03442374,-0.9667944,-0.27368094
1,0.76,-0.03002922,-0.9631323,-0.26391534
1,0.78,-0.02368158,-0.95568603,-0.23413026
1,0.8,-0.01965327,-0.95251221,-0.22851504
1,0.8200000000000001,-0.02917473,-0.95190186,-0.25085385
1,0.84,-0.03356925,-0.94921632,-0.26440362
1,0.86,-0.03198234,-0.94250247,-0.23364198
1,0.88,-0.021972600000000002,-0.93945072,-0.20922798
1,0.9,-0.0231933,-0.93664311,-0.2331537
1,0.92,-0.02209467,-0.93444585,-0.25976496
1,0.9400000000000001,-0.02636712,-0.92944098,-0.25134213
1,0.96,-0.02832024,-0.91393809,-0.20690865
1,0.98,-0.027343680000000002,-0.9094215,-0.19921824
1,1.0,-0.02514642,-0.90527112,-0.22875918
1,1.02,-0.01806636,-0.8980689900000001,-0.24694761
1,1.04,-0.0195312,-0.8898903,-0.21826116
1,1.06,-0.020629830000000002,-0.87341085,-0.1879878
1,1.08,-0.02087397,-0.8582741700000001,-0.2001948
1,1.1,-0.02209467,-0.85192653,-0.21765081
1,1.12,-0.02221674,-0.8420388600000001,-0.2099604
1,1.1400000000000001,-0.02111811,-0.8210428200000001,-0.18212844
1,1.16,-0.01245114,-0.7983378,-0.16906695
1,1.18,-0.01672359,-0.78393354,-0.17651322
1,1.2,-0.01733394,-0.75878712,-0.18518019
1,1.22,-0.02380365,-0.7421856,-0.17224077000000002
1,1.24,-0.01403805,-0.71887023,-0.14001429
1,1.26,-0.01013181,-0.68676582,-0.12499968
1,1.28,-0.00866697,-0.64636065,-0.13684047
1,1.3,-0.00585936,-0.64660479,-0.14453088
1,1.32,-0.00793455,-0.58068699,-0.12145965
1,1.34,-0.00048828,-0.54369978,-0.08361795
1,1.36,-0.00073242,-0.49279659000000003,-0.07739238
1,1.3800000000000001,-0.00402831,-0.46105839,-0.08117655
1,1.4000000000000001,-0.00158691,-0.40551654,-0.07409649
1,1.42,-0.00146484,-0.33788976,-0.036376860000000004
1,1.44,0.01025388,-0.27453543,-0.014892540000000001
1,1.46,0.008422830000000001,-0.20727486,-0.01416012
1,1.48,0.01440426,-0.14355432,0.00476073
1,1.5,0.020629830000000002,-0.07031232,0.03588858
1,1.52,0.025756770000000002,0.00451659,0.04956042
1,1.54,0.03063957,0.07824687,0.06384261
1,1.56,0.03796377,0.13561977,0.06811506
1,1.58,0.0512694,0.17175249,0.0683592
1,1.6,0.05676255,0.20434518000000002,0.049316280000000004
1,1.62,0.06896955,0.28417896,0.09167457
1,1.6400000000000001,0.11022921000000001,0.17590287,0.09863256000000001
1,1.6600000000000001,0.17590287,0.24536070000000001,0.01647945
1,1.68,0.14367639000000001,0.17016558,0.01940913
1,1.7,0.13598598,0.22729434,0.05603013
1,1.72,0.1330563,0.41479386,0.09460425
1,1.74,-0.01171872,0.50561394,0.3027336
1,1.76,0.32763588,0.40270893,-0.32238687
1,1.78,0.20605416000000001,0.41235246000000003,0.04077138
1,1.8,3.99986769,3.99986769,3.99986769
1,1.82,3.51659256,1.22704764,-0.9497046
1,1.84,0.72228819,-0.22766055000000002,0.23339784
1,1.86,-0.66345045,-0.81408483,-0.78820599
1,1.8800000000000001,-2.28454005,0.10595676,3.17980143
1,1.9000000000000001,-1.31798979,1.42956177,1.6420856400000001
1,1.92,-1.44445431,2.0251413,2.7119071200000002
1,1.94,-1.0676242200000001,1.99779762,3.4444491900000003
1,1.96,0.49279659000000003,1.24084155,-0.73071102
1,1.98,0.41784561000000003,0.66076491,1.35644184
1,2.0,1.06579317,-0.21191352,-1.09643274
1,2.02,1.07555877,-0.84679959,-1.97301741
1,2.04,0.4162587,-0.85925073,0.00231933
1,2.06,0.27172782,-0.75256155,-1.39611459
1,2.08,-0.146484,-0.08129862,-0.61901697
1,2.1,-0.40551654,0.20947212,1.0351536000000001
1,2.12,-0.33630285,0.36669828,-0.14306604
1,2.14,-0.14977989,0.54052596,0.0598143
1,2.16,0.27722097,0.3735342,0.41125383
1,2.18,0.34985262,0.02954094,-0.56896827
1,2.2,0.49267452,-0.25036557,-1.20983577
1,2.22,-2.29284081,-3.45128511,3.99986769
1,2.24,0.37731837,-0.014892540000000001,-2.30565816
1,2.2600000000000002,0.19201611,-1.04235573,-2.6793144300000002
1,2.2800000000000002,-0.18579054,-0.65283036,2.16686457
1,2.3000000000000003,0.53576523,-0.55981302,-2.2463321400000003
1,2.32,-0.40099995,-0.35900787,-1.26147138
1,2.34,-0.25854426,0.21752874,1.95702624
1,2.36,0.25402767,0.16430622,-1.97692365
1,2.38,-0.63744954,0.14196741,1.57628991
1,2.4,0.5297838,-0.08276346,-0.15246543
1,2.42,-0.26708916,-2.06347128,2.81176038
1,2.44,-1.20165708,-1.27148112,3.99986769
1,2.46,0.03100578,-0.70495425,-1.29211095
1,2.48,-0.69982731,0.23815857,0.5529771
1,2.5,-0.22643985,0.33129798,0.95397705
1,2.52,0.13745082,0.18334914,0.17639115
1,2.54,-0.17590287,0.15026817,0.34924227
1,2.56,-0.15234336,-1.02941631,3.3532629000000003
1,2.58,0.16650348,-0.26037531,1.27013835
1,2.6,0.11633271,0.26025324,-0.44775276
1,2.62,-0.05261217,0.26159601,0.28173756
1,2.64,-3.60643608,0.45886113,-1.18078311
1,2.66,-2.20690353,0.18774366,-1.03893777
1,2.68,-0.00256347,-0.15246543,0.13610805
1,2.7,-0.02416986,-0.03430167,-0.15173301
1,2.72,-0.2978508,-0.12878385,-0.06616194
1,2.74,-1.75597695,-0.11621064,0.67614573
1,2.7600000000000002,-2.00268042,0.109863,-0.54406599
1,2.7800000000000002,-0.59533539,-0.012329070000000001,-0.28454517
1,2.8000000000000003,-0.41650284,-0.09460425,0.20642037
1,2.82,-1.21081233,-0.0634764,0.16125447
1,2.84,-1.23547047,-0.12023895,0.20349069
1,2.86,-0.83044221,-0.07775859,0.37939356
1,2.88,-0.78869427,-0.01574703,0.1306149
1,2.9,-1.04015847,0.01208493,-0.06164535
1,2.92,-1.1903045700000001,-0.03149406,0.17382768
1,2.94,-0.9326148,-0.0671385,0.33605871
1,2.96,-0.73315242,-0.08691384,0.23791443
1,2.98,-1.02380109,-0.02819817,0.12927213
