label,time_ms,x_lsb,y_lsb,z_lsb
0,0.0,2176,-1959,7655
0,20.0,2061,-1827,7869
0,40.0,2113,-1913,7405
0,60.0,2689,-2220,6594
0,80.0,3169,-2730,6868
0,100.0,2540,-2625,6944
0,120.0,2314,-2734,7771
0,140.0,1995,-2853,7467
0,160.0,2410,-2656,7681
0,180.0,2938,-2766,7842
0,200.0,2940,-2883,8059
0,220.0,2957,-3208,8160
0,240.0,2893,-3443,7656
0,260.0,2862,-3666,8027
0,280.0,2991,-3673,8305
0,300.0,2673,-3321,8260
0,320.0,2097,-2982,8857
0,340.0,2264,-2696,8908
0,360.0,2172,-2574,8412
0,380.0,1546,-2513,8785
0,400.0,1516,-2348,9202
0,420.0,722,-2621,9484
0,440.0,955,-3761,8366
0,460.0,1292,-5405,4652
0,480.0,2332,-5668,4351
0,500.0,1887,-4590,6024
0,520.0,1074,-3658,6403
0,540.0,579,-3351,4604
0,560.0,964,-3974,3025
0,580.0,898,-4662,1507
0,600.0,1114,-5247,1298
0,620.0,-618,-6652,1041
0,640.0,-2533,-7732,1439
0,660.0,-1064,-4957,1258
0,680.0,-1282,-4251,2427
0,700.0,684,-5416,3643
0,720.0,-412,-5035,3897
0,740.0,-143,-6431,2783
0,760.0,-916,-5550,3786
0,780.0,-1510,-4958,6161
0,800.0,-1558,-4579,5740
0,820.0,-1591,-3433,5101
0,840.0,-197,-4844,6088
0,860.0,1173,-4705,6207
0,880.0,-153,-4691,4970
0,900.0,-1796,-3377,2879
0,920.0,-1652,-3949,4476
0,940.0,-1320,-4879,5984
0,960.0,-506,-3603,8110
0,980.0,1276,255,10184
0,1000.0,2796,-516,9562
0,1020.0,1426,-2431,8195
0,1040.0,1206,-5976,10429
0,1060.0,1274,-6452,11909
0,1080.0,2039,-7537,12865
0,1100.0,868,-8944,12551
0,1120.0,928,-9476,14747
0,1140.0,2042,-10832,16559
0,1160.0,1423,-11943,17330
0,1180.0,-42,-12924,18884
0,1200.0,-2,-13670,20246
0,1220.0,3108,-13480,21928
0,1240.0,4906,-12700,23306
0,1260.0,2448,-13097,23001
0,1280.0,778,-14098,22496
0,1300.0,4553,-11132,23475
0,1320.0,6849,-10012,20466
0,1340.0,1438,-2193,9135
0,1360.0,-673,929,-968
0,1380.0,-253,507,-189
0,1400.0,-120,493,-151
0,1420.0,-63,235,-197
0,1440.0,24,119,-239
0,1460.0,87,41,-268
0,1480.0,152,83,-238
0,1500.0,188,186,-195
0,1520.0,237,70,-146
0,1540.0,297,43,-86
0,1560.0,329,-94,-88
0,1580.0,388,-154,-161
0,1600.0,247,-147,-260
0,1620.0,127,-141,-302
0,1640.0,42,-97,-283
0,1660.0,-13,-61,-215
0,1680.0,-121,57,-173
0,1700.0,-118,87,-169
0,1720.0,-119,105,-128
0,1740.0,-8,145,-98
0,1760.0,31,188,-71
0,1780.0,163,225,-54
0,1800.0,207,160,-79
0,1820.0,210,89,-109
0,1840.0,187,7,-174
0,1860.0,173,45,-222
0,1880.0,52,-7,-276
0,1900.0,57,16,-321
0,1920.0,49,18,-312
0,1940.0,0,-19,-327
0,1960.0,-26,-14,-362
0,1980.0,-14,50,-317
0,2000.0,9,34,-311
0,2020.0,10,-7,-270
0,2040.0,699,-182,526
0,2060.0,-10440,-13150,-32767
0,2080.0,15555,-28535,-26377
0,2100.0,1704,2294,1157
0,2120.0,-774,-7981,-2180
0,2140.0,344,-9932,600
0,2160.0,4317,-9053,2429
0,2180.0,8282,-9427,3651
0,2200.0,5239,-10486,5439
0,2220.0,2641,-12673,8545
0,2240.0,2721,-11802,10859
0,2260.0,4123,-10646,10662
0,2280.0,5728,-10508,9365
0,2300.0,4316,-10829,9156
0,2320.0,1886,-11414,11133
0,2340.0,479,-12013,11060
0,2360.0,1065,-11359,9556
0,2380.0,2977,-10485,8278
0,2400.0,3971,-8955,9120
0,2420.0,3384,-8152,11115
0,2440.0,1720,-8410,10926
0,2460.0,2446,-8840,9387
0,2480.0,2196,-8031,7570
0,2500.0,1560,-7960,6373
0,2520.0,2523,-7434,5973
0,2540.0,3734,-6538,6408
0,2560.0,3638,-5773,6928
0,2580.0,3245,-5528,6231
0,2600.0,2977,-5408,5189
0,2620.0,2876,-5274,4822
0,2640.0,2940,-5113,4798
0,2660.0,2739,-5101,4385
0,2680.0,2234,-5180,4124
0,2700.0,1947,-5382,3973
0,2720.0,1991,-5930,4029
0,2740.0,2412,-6064,4544
0,2760.0,2964,-6166,5177
0,2780.0,3122,-6237,5007
0,2800.0,3466,-6061,4987
0,2820.0,3360,-6220,4596
0,2840.0,2277,-6433,4374
0,2860.0,1596,-6430,3947
0,2880.0,1271,-6167,3749
0,2900.0,1345,-6202,3472
0,2920.0,1303,-6130,3566
0,2940.0,970,-6300,4095
0,2960.0,249,-6748,4156
0,2980.0,-300,-6821,3842
