label,time_ms,x_lsb,y_lsb,z_lsb
0,0.0,282,165,-338
0,20.0,257,174,-332
0,40.0,303,139,-321
0,60.0,276,146,-319
0,80.0,300,155,-310
0,100.0,279,133,-289
0,120.0,-4898,6709,32767
0,140.0,-6240,-697,10244
0,160.0,-8710,1242,9900
0,180.0,1935,1355,5660
0,200.0,1191,-1031,3228
0,220.0,-2059,-2234,4660
0,240.0,-692,-855,8671
0,260.0,2931,648,12164
0,280.0,4452,1811,13782
0,300.0,6058,940,14646
0,320.0,6721,1371,14644
0,340.0,8572,3088,20314
0,360.0,5843,5930,18751
0,380.0,4526,3653,15432
0,400.0,2760,3786,12089
0,420.0,1345,3956,11033
0,440.0,1205,3982,9939
0,460.0,2569,4217,10586
0,480.0,3553,4622,11395
0,500.0,4529,4506,10691
0,520.0,3591,4494,10247
0,540.0,2031,3315,9436
0,560.0,1074,1748,8670
0,580.0,995,841,8614
0,600.0,845,299,8125
0,620.0,-246,141,6832
0,640.0,-719,-92,5565
0,660.0,-1517,-956,3341
0,680.0,-2534,-1935,920
0,700.0,-3703,-1832,-144
0,720.0,-3664,-1467,-93
0,740.0,-3477,-1771,-1007
0,760.0,-4125,-1808,-2854
0,780.0,-3725,-2518,-3549
0,800.0,-894,-2953,-2217
0,820.0,-14,-2221,-1516
0,840.0,165,-1961,-329
0,860.0,-496,-927,1357
0,880.0,-949,-2662,4611
0,900.0,1861,-4512,7341
0,920.0,6455,-2357,12605
0,940.0,9467,534,17296
0,960.0,7310,570,18582
0,980.0,6801,-1714,18642
0,1000.0,7842,-1787,20716
0,1020.0,7882,307,23892
0,1040.0,7045,-25,27210
0,1060.0,8013,-462,28488
0,1080.0,7749,-283,26588
0,1100.0,6265,-1567,24944
0,1120.0,6402,-2239,23478
0,1140.0,6256,-466,23200
0,1160.0,7378,61,22586
0,1180.0,9157,506,18812
0,1200.0,8521,-2285,11094
0,1220.0,7782,-1664,7955
0,1240.0,5394,315,2169
0,1260.0,484,410,-629
0,1280.0,477,141,-301
0,1300.0,385,342,-143
0,1320.0,338,160,-233
0,1340.0,381,191,-135
0,1360.0,373,230,-131
0,1380.0,352,205,-168
0,1400.0,391,212,-156
0,1420.0,350,196,-142
0,1440.0,361,182,-168
0,1460.0,406,194,-139
0,1480.0,412,186,-120
0,1500.0,346,166,-136
0,1520.0,398,182,-151
0,1540.0,401,190,-147
0,1560.0,395,168,-176
0,1580.0,410,175,-110
0,1600.0,416,203,-116
0,1620.0,363,194,-139
0,1640.0,403,209,-132
0,1660.0,398,187,-130
0,1680.0,406,198,-119
0,1700.0,403,177,-117
0,1720.0,450,222,-88
0,1740.0,422,183,-117
0,1760.0,440,185,-94
0,1780.0,32767,-493,27066
0,1800.0,1563,23206,-14215
0,1820.0,10774,-8458,-1688
0,1840.0,6141,-4568,-2149
0,1860.0,14269,991,2272
0,1880.0,12008,-1500,3754
0,1900.0,11126,-1972,3054
0,1920.0,9947,-2119,1983
0,1940.0,10827,-2690,1209
0,1960.0,9362,-2531,809
0,1980.0,8100,-1493,450
0,2000.0,8774,-259,42
0,2020.0,10143,-106,-1105
0,2040.0,11436,-1260,-1406
0,2060.0,12039,-2518,-1503
0,2080.0,12183,-885,-1621
0,2100.0,10582,-127,-2885
0,2120.0,7872,-405,-3877
0,2140.0,6250,-423,-4250
0,2160.0,6065,1336,-5531
0,2180.0,6805,2534,-7264
0,2200.0,7733,3912,-8822
0,2220.0,7770,6383,-10721
0,2240.0,7577,8308,-12388
0,2260.0,8353,9260,-12705
0,2280.0,10459,8907,-12591
0,2300.0,11967,10481,-13961
0,2320.0,13814,13488,-14612
0,2340.0,14334,13350,-13446
0,2360.0,13416,12305,-11118
0,2380.0,11752,12931,-9627
0,2400.0,10107,12706,-8238
0,2420.0,9112,11632,-6923
0,2440.0,8594,11162,-5920
0,2460.0,9099,10599,-5139
0,2480.0,9466,9948,-5123
0,2500.0,8905,9079,-5888
0,2520.0,7994,8270,-6241
0,2540.0,6838,7400,-6038
0,2560.0,5816,6732,-5604
0,2580.0,4923,6410,-4745
0,2600.0,3855,6074,-3809
0,2620.0,3082,5886,-2843
0,2640.0,2328,5702,-2162
0,2660.0,1763,5288,-1085
0,2680.0,1141,4581,-138
0,2700.0,871,3610,1038
0,2720.0,634,2885,2412
0,2740.0,660,1145,3249
0,2760.0,422,-1,4410
0,2780.0,367,-342,5420
0,2800.0,368,-325,5544
0,2820.0,-213,-194,5204
0,2840.0,-8733,3397,6308
0,2860.0,-3987,1065,6055
0,2880.0,-3223,1359,4861
